"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"61",40890,"O'Hare Airport",NA,NA,11094,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.97766526, -87.90422307)","010000000",NA
"539",40890,"O'Hare Airport",NA,NA,12447,2017-12-01,12,"Dec",2017,1,"Friday","(41.97766526, -87.90422307)","010000000",NA
"672",40890,"O'Hare Airport",NA,NA,10136,2017-12-11,12,"Dec",2017,11,"Monday","(41.97766526, -87.90422307)","010000000",NA
"858",40890,"O'Hare Airport",NA,NA,9406,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.97766526, -87.90422307)","010000000",NA
"1063",40890,"O'Hare Airport",NA,NA,7244,2017-12-25,12,"Dec",2017,25,"Monday","(41.97766526, -87.90422307)","010000000",NA
"1278",40890,"O'Hare Airport",NA,NA,10813,2017-12-18,12,"Dec",2017,18,"Monday","(41.97766526, -87.90422307)","010000000",NA
"1356",40890,"O'Hare Airport",NA,NA,10562,2017-12-29,12,"Dec",2017,29,"Friday","(41.97766526, -87.90422307)","010000000",NA
"1544",40890,"O'Hare Airport",NA,NA,9493,2017-12-22,12,"Dec",2017,22,"Friday","(41.97766526, -87.90422307)","010000000",NA
"1705",40890,"O'Hare Airport",NA,NA,7361,2017-12-31,12,"Dec",2017,31,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"1954",40890,"O'Hare Airport",NA,NA,8450,2017-12-16,12,"Dec",2017,16,"Saturday","(41.97766526, -87.90422307)","010000000",NA
"1994",40890,"O'Hare Airport",NA,NA,8994,2017-12-10,12,"Dec",2017,10,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"2104",40890,"O'Hare Airport",NA,NA,10554,2017-12-07,12,"Dec",2017,7,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"2122",40890,"O'Hare Airport",NA,NA,6777,2017-12-24,12,"Dec",2017,24,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"2369",40890,"O'Hare Airport",NA,NA,11057,2017-12-15,12,"Dec",2017,15,"Friday","(41.97766526, -87.90422307)","010000000",NA
"2426",40890,"O'Hare Airport",NA,NA,9308,2017-12-03,12,"Dec",2017,3,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"2691",40890,"O'Hare Airport",NA,NA,10193,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.97766526, -87.90422307)","010000000",NA
"2938",40890,"O'Hare Airport",NA,NA,11154,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
"3035",40890,"O'Hare Airport",NA,NA,8542,2017-12-02,12,"Dec",2017,2,"Saturday","(41.97766526, -87.90422307)","010000000",NA
"3211",40890,"O'Hare Airport",NA,NA,9540,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
"3250",40890,"O'Hare Airport",NA,NA,11141,2017-12-28,12,"Dec",2017,28,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"3666",40890,"O'Hare Airport",NA,NA,9018,2017-12-17,12,"Dec",2017,17,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"3709",40890,"O'Hare Airport",NA,NA,10629,2017-12-14,12,"Dec",2017,14,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"3716",40890,"O'Hare Airport",NA,NA,8847,2017-12-30,12,"Dec",2017,30,"Saturday","(41.97766526, -87.90422307)","010000000",NA
"3737",40890,"O'Hare Airport",NA,NA,9558,2017-12-21,12,"Dec",2017,21,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"3805",40890,"O'Hare Airport",NA,NA,9306,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
"3824",40890,"O'Hare Airport",NA,NA,9785,2017-12-04,12,"Dec",2017,4,"Monday","(41.97766526, -87.90422307)","010000000",NA
"3859",40890,"O'Hare Airport",NA,NA,9799,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
"3958",40890,"O'Hare Airport",NA,NA,8033,2017-12-09,12,"Dec",2017,9,"Saturday","(41.97766526, -87.90422307)","010000000",NA
"3969",40890,"O'Hare Airport",NA,NA,11875,2017-12-08,12,"Dec",2017,8,"Friday","(41.97766526, -87.90422307)","010000000",NA
"4335",40890,"O'Hare Airport",NA,NA,7578,2017-12-23,12,"Dec",2017,23,"Saturday","(41.97766526, -87.90422307)","010000000",NA
"4395",40890,"O'Hare Airport",NA,NA,9669,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.97766526, -87.90422307)","010000000",NA
"4677",40890,"O'Hare Airport",NA,NA,10017,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.97766526, -87.90422307)","010000000",NA
"4744",40890,"O'Hare Airport",NA,NA,10836,2018-03-22,3,"Mar",2018,22,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"4846",40890,"O'Hare Airport",NA,NA,10298,2018-03-28,3,"Mar",2018,28,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
"5090",40890,"O'Hare Airport",NA,NA,8264,2018-01-12,1,"Jan",2018,12,"Friday","(41.97766526, -87.90422307)","010000000",NA
"5206",40890,"O'Hare Airport",NA,NA,7315,2018-02-04,2,"Feb",2018,4,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"5349",40890,"O'Hare Airport",NA,NA,7228,2018-01-07,1,"Jan",2018,7,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"5666",40890,"O'Hare Airport",NA,NA,9090,2018-01-25,1,"Jan",2018,25,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"5715",40890,"O'Hare Airport",NA,NA,7774,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.97766526, -87.90422307)","010000000",NA
"5851",40890,"O'Hare Airport",NA,NA,9427,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
"5866",40890,"O'Hare Airport",NA,NA,6114,2018-01-14,1,"Jan",2018,14,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"5914",40890,"O'Hare Airport",NA,NA,8278,2018-01-04,1,"Jan",2018,4,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"5991",40890,"O'Hare Airport",NA,NA,10257,2018-02-12,2,"Feb",2018,12,"Monday","(41.97766526, -87.90422307)","010000000",NA
"6141",40890,"O'Hare Airport",NA,NA,9506,2018-03-01,3,"Mar",2018,1,"Thursday","(41.97766526, -87.90422307)","010000000",NA
"6229",40890,"O'Hare Airport",NA,NA,10061,2018-02-26,2,"Feb",2018,26,"Monday","(41.97766526, -87.90422307)","010000000",NA
"6324",40890,"O'Hare Airport",NA,NA,13995,2018-03-16,3,"Mar",2018,16,"Friday","(41.97766526, -87.90422307)","010000000",NA
"6596",40890,"O'Hare Airport",NA,NA,9362,2018-01-08,1,"Jan",2018,8,"Monday","(41.97766526, -87.90422307)","010000000",NA
"6656",40890,"O'Hare Airport",NA,NA,11521,2018-02-16,2,"Feb",2018,16,"Friday","(41.97766526, -87.90422307)","010000000",NA
"7210",40890,"O'Hare Airport",NA,NA,9193,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
"7216",40890,"O'Hare Airport",NA,NA,7786,2018-02-17,2,"Feb",2018,17,"Saturday","(41.97766526, -87.90422307)","010000000",NA
"7577",40890,"O'Hare Airport",NA,NA,9449,2018-03-11,3,"Mar",2018,11,"Sunday","(41.97766526, -87.90422307)","010000000",NA
"7805",40890,"O'Hare Airport",NA,NA,8226,2018-01-01,1,"Jan",2018,1,"Monday","(41.97766526, -87.90422307)","010000000",NA
"7985",40890,"O'Hare Airport",NA,NA,8724,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.97766526, -87.90422307)","010000000",NA
