"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"20",40260,"State/Lake",NA,NA,12646,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.88574, -87.627835)","001100000",NA
"122",40260,"State/Lake",NA,NA,12074,2017-12-11,12,"Dec",2017,11,"Monday","(41.88574, -87.627835)","001100000",NA
"184",40260,"State/Lake",NA,NA,4406,2017-12-10,12,"Dec",2017,10,"Sunday","(41.88574, -87.627835)","001100000",NA
"270",40260,"State/Lake",NA,NA,4532,2017-12-17,12,"Dec",2017,17,"Sunday","(41.88574, -87.627835)","001100000",NA
"1207",40260,"State/Lake",NA,NA,8874,2017-12-22,12,"Dec",2017,22,"Friday","(41.88574, -87.627835)","001100000",NA
"1241",40260,"State/Lake",NA,NA,4625,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.88574, -87.627835)","001100000",NA
"1370",40260,"State/Lake",NA,NA,2902,2017-12-24,12,"Dec",2017,24,"Sunday","(41.88574, -87.627835)","001100000",NA
"1549",40260,"State/Lake",NA,NA,13473,2017-12-07,12,"Dec",2017,7,"Thursday","(41.88574, -87.627835)","001100000",NA
"1635",40260,"State/Lake",NA,NA,5157,2017-12-03,12,"Dec",2017,3,"Sunday","(41.88574, -87.627835)","001100000",NA
"1706",40260,"State/Lake",NA,NA,5147,2017-12-23,12,"Dec",2017,23,"Saturday","(41.88574, -87.627835)","001100000",NA
"1722",40260,"State/Lake",NA,NA,11971,2017-12-14,12,"Dec",2017,14,"Thursday","(41.88574, -87.627835)","001100000",NA
"2056",40260,"State/Lake",NA,NA,6077,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.88574, -87.627835)","001100000",NA
"2164",40260,"State/Lake",NA,NA,9960,2017-12-21,12,"Dec",2017,21,"Thursday","(41.88574, -87.627835)","001100000",NA
"2210",40260,"State/Lake",NA,NA,12710,2017-12-04,12,"Dec",2017,4,"Monday","(41.88574, -87.627835)","001100000",NA
"2211",40260,"State/Lake",NA,NA,12171,2017-12-01,12,"Dec",2017,1,"Friday","(41.88574, -87.627835)","001100000",NA
"2503",40260,"State/Lake",NA,NA,1398,2017-12-25,12,"Dec",2017,25,"Monday","(41.88574, -87.627835)","001100000",NA
