"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"259",41680,"Oakton-Skokie",NA,NA,235,2017-12-24,12,"Dec",2017,24,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"524",41680,"Oakton-Skokie",NA,NA,857,2017-12-21,12,"Dec",2017,21,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"899",41680,"Oakton-Skokie",NA,NA,599,2017-12-29,12,"Dec",2017,29,"Friday","(42.02624348, -87.74722084)","000000001",NA
"957",41680,"Oakton-Skokie",NA,NA,422,2017-12-23,12,"Dec",2017,23,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"1026",41680,"Oakton-Skokie",NA,NA,977,2017-12-06,12,"Dec",2017,6,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"1358",41680,"Oakton-Skokie",NA,NA,1018,2017-12-04,12,"Dec",2017,4,"Monday","(42.02624348, -87.74722084)","000000001",NA
"1439",41680,"Oakton-Skokie",NA,NA,649,2017-12-28,12,"Dec",2017,28,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"1844",41680,"Oakton-Skokie",NA,NA,883,2017-12-19,12,"Dec",2017,19,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"1930",41680,"Oakton-Skokie",NA,NA,936,2017-12-08,12,"Dec",2017,8,"Friday","(42.02624348, -87.74722084)","000000001",NA
"2096",41680,"Oakton-Skokie",NA,NA,456,2017-12-02,12,"Dec",2017,2,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"2244",41680,"Oakton-Skokie",NA,NA,841,2017-12-20,12,"Dec",2017,20,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"2278",41680,"Oakton-Skokie",NA,NA,1007,2017-12-07,12,"Dec",2017,7,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"2476",41680,"Oakton-Skokie",NA,NA,911,2017-12-12,12,"Dec",2017,12,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"2584",41680,"Oakton-Skokie",NA,NA,894,2017-12-14,12,"Dec",2017,14,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"3144",41680,"Oakton-Skokie",NA,NA,995,2017-12-01,12,"Dec",2017,1,"Friday","(42.02624348, -87.74722084)","000000001",NA
"3186",41680,"Oakton-Skokie",NA,NA,567,2017-12-27,12,"Dec",2017,27,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"3376",41680,"Oakton-Skokie",NA,NA,214,2017-12-31,12,"Dec",2017,31,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"3442",41680,"Oakton-Skokie",NA,NA,987,2017-12-11,12,"Dec",2017,11,"Monday","(42.02624348, -87.74722084)","000000001",NA
"3490",41680,"Oakton-Skokie",NA,NA,908,2017-12-13,12,"Dec",2017,13,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"3520",41680,"Oakton-Skokie",NA,NA,259,2017-12-10,12,"Dec",2017,10,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"3529",41680,"Oakton-Skokie",NA,NA,859,2017-12-18,12,"Dec",2017,18,"Monday","(42.02624348, -87.74722084)","000000001",NA
"3536",41680,"Oakton-Skokie",NA,NA,258,2017-12-30,12,"Dec",2017,30,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"3555",41680,"Oakton-Skokie",NA,NA,448,2017-12-16,12,"Dec",2017,16,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"4075",41680,"Oakton-Skokie",NA,NA,110,2017-12-25,12,"Dec",2017,25,"Monday","(42.02624348, -87.74722084)","000000001",NA
"4137",41680,"Oakton-Skokie",NA,NA,921,2017-12-22,12,"Dec",2017,22,"Friday","(42.02624348, -87.74722084)","000000001",NA
"4190",41680,"Oakton-Skokie",NA,NA,279,2017-12-17,12,"Dec",2017,17,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"4212",41680,"Oakton-Skokie",NA,NA,935,2017-12-15,12,"Dec",2017,15,"Friday","(42.02624348, -87.74722084)","000000001",NA
"4349",41680,"Oakton-Skokie",NA,NA,365,2017-12-09,12,"Dec",2017,9,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"4352",41680,"Oakton-Skokie",NA,NA,418,2017-12-26,12,"Dec",2017,26,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"4353",41680,"Oakton-Skokie",NA,NA,308,2017-12-03,12,"Dec",2017,3,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"4405",41680,"Oakton-Skokie",NA,NA,1008,2017-12-05,12,"Dec",2017,5,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"4548",41680,"Oakton-Skokie",NA,NA,930,2018-01-19,1,"Jan",2018,19,"Friday","(42.02624348, -87.74722084)","000000001",NA
"4767",41680,"Oakton-Skokie",NA,NA,968,2018-03-02,3,"Mar",2018,2,"Friday","(42.02624348, -87.74722084)","000000001",NA
"4825",41680,"Oakton-Skokie",NA,NA,982,2018-01-29,1,"Jan",2018,29,"Monday","(42.02624348, -87.74722084)","000000001",NA
"5193",41680,"Oakton-Skokie",NA,NA,370,2018-03-10,3,"Mar",2018,10,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"5547",41680,"Oakton-Skokie",NA,NA,950,2018-02-16,2,"Feb",2018,16,"Friday","(42.02624348, -87.74722084)","000000001",NA
"5571",41680,"Oakton-Skokie",NA,NA,1002,2018-02-28,2,"Feb",2018,28,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"5620",41680,"Oakton-Skokie",NA,NA,275,2018-03-04,3,"Mar",2018,4,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"5661",41680,"Oakton-Skokie",NA,NA,1043,2018-03-08,3,"Mar",2018,8,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"5782",41680,"Oakton-Skokie",NA,NA,973,2018-02-05,2,"Feb",2018,5,"Monday","(42.02624348, -87.74722084)","000000001",NA
"6325",41680,"Oakton-Skokie",NA,NA,938,2018-03-05,3,"Mar",2018,5,"Monday","(42.02624348, -87.74722084)","000000001",NA
"6378",41680,"Oakton-Skokie",NA,NA,990,2018-03-01,3,"Mar",2018,1,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"6454",41680,"Oakton-Skokie",NA,NA,409,2018-03-03,3,"Mar",2018,3,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"6503",41680,"Oakton-Skokie",NA,NA,986,2018-03-19,3,"Mar",2018,19,"Monday","(42.02624348, -87.74722084)","000000001",NA
"6585",41680,"Oakton-Skokie",NA,NA,878,2018-02-02,2,"Feb",2018,2,"Friday","(42.02624348, -87.74722084)","000000001",NA
"6600",41680,"Oakton-Skokie",NA,NA,1025,2018-02-21,2,"Feb",2018,21,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"6939",41680,"Oakton-Skokie",NA,NA,123,2018-01-01,1,"Jan",2018,1,"Monday","(42.02624348, -87.74722084)","000000001",NA
"7081",41680,"Oakton-Skokie",NA,NA,339,2018-02-10,2,"Feb",2018,10,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"7082",41680,"Oakton-Skokie",NA,NA,242,2018-01-28,1,"Jan",2018,28,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"7204",41680,"Oakton-Skokie",NA,NA,747,2018-01-03,1,"Jan",2018,3,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"7304",41680,"Oakton-Skokie",NA,NA,903,2018-03-26,3,"Mar",2018,26,"Monday","(42.02624348, -87.74722084)","000000001",NA
"7687",41680,"Oakton-Skokie",NA,NA,309,2018-03-18,3,"Mar",2018,18,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"7833",41680,"Oakton-Skokie",NA,NA,390,2018-02-24,2,"Feb",2018,24,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"7863",41680,"Oakton-Skokie",NA,NA,950,2018-03-16,3,"Mar",2018,16,"Friday","(42.02624348, -87.74722084)","000000001",NA
"8024",41680,"Oakton-Skokie",NA,NA,1030,2018-03-07,3,"Mar",2018,7,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"8107",41680,"Oakton-Skokie",NA,NA,882,2018-01-09,1,"Jan",2018,9,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"8174",41680,"Oakton-Skokie",NA,NA,965,2018-03-21,3,"Mar",2018,21,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"8207",41680,"Oakton-Skokie",NA,NA,933,2018-03-27,3,"Mar",2018,27,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"8442",41680,"Oakton-Skokie",NA,NA,975,2018-03-14,3,"Mar",2018,14,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"8605",41680,"Oakton-Skokie",NA,NA,1002,2018-01-30,1,"Jan",2018,30,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"8701",41680,"Oakton-Skokie",NA,NA,252,2018-02-25,2,"Feb",2018,25,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"8778",41680,"Oakton-Skokie",NA,NA,748,2018-03-30,3,"Mar",2018,30,"Friday","(42.02624348, -87.74722084)","000000001",NA
"9070",41680,"Oakton-Skokie",NA,NA,965,2018-03-28,3,"Mar",2018,28,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"9387",41680,"Oakton-Skokie",NA,NA,1015,2018-03-15,3,"Mar",2018,15,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"9410",41680,"Oakton-Skokie",NA,NA,227,2018-01-21,1,"Jan",2018,21,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"9444",41680,"Oakton-Skokie",NA,NA,1075,2018-02-13,2,"Feb",2018,13,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"9574",41680,"Oakton-Skokie",NA,NA,1050,2018-01-23,1,"Jan",2018,23,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"9615",41680,"Oakton-Skokie",NA,NA,972,2018-03-06,3,"Mar",2018,6,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"9772",41680,"Oakton-Skokie",NA,NA,389,2018-03-24,3,"Mar",2018,24,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"9773",41680,"Oakton-Skokie",NA,NA,807,2018-01-12,1,"Jan",2018,12,"Friday","(42.02624348, -87.74722084)","000000001",NA
"9872",41680,"Oakton-Skokie",NA,NA,818,2018-01-08,1,"Jan",2018,8,"Monday","(42.02624348, -87.74722084)","000000001",NA
"9908",41680,"Oakton-Skokie",NA,NA,264,2018-01-06,1,"Jan",2018,6,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"10048",41680,"Oakton-Skokie",NA,NA,651,2018-01-02,1,"Jan",2018,2,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"10899",41680,"Oakton-Skokie",NA,NA,1000,2018-01-24,1,"Jan",2018,24,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"11322",41680,"Oakton-Skokie",NA,NA,213,2018-01-07,1,"Jan",2018,7,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"11555",41680,"Oakton-Skokie",NA,NA,947,2018-03-29,3,"Mar",2018,29,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"11580",41680,"Oakton-Skokie",NA,NA,933,2018-03-09,3,"Mar",2018,9,"Friday","(42.02624348, -87.74722084)","000000001",NA
"11603",41680,"Oakton-Skokie",NA,NA,927,2018-03-20,3,"Mar",2018,20,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"11722",41680,"Oakton-Skokie",NA,NA,269,2018-03-25,3,"Mar",2018,25,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"11773",41680,"Oakton-Skokie",NA,NA,1001,2018-02-20,2,"Feb",2018,20,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"12123",41680,"Oakton-Skokie",NA,NA,987,2018-01-22,1,"Jan",2018,22,"Monday","(42.02624348, -87.74722084)","000000001",NA
"12164",41680,"Oakton-Skokie",NA,NA,577,2018-01-15,1,"Jan",2018,15,"Monday","(42.02624348, -87.74722084)","000000001",NA
"12274",41680,"Oakton-Skokie",NA,NA,232,2018-03-11,3,"Mar",2018,11,"Sunday","(42.02624348, -87.74722084)","000000001",NA
"12704",41680,"Oakton-Skokie",NA,NA,974,2018-01-31,1,"Jan",2018,31,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"12914",41680,"Oakton-Skokie",NA,NA,701,2018-01-04,1,"Jan",2018,4,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"12977",41680,"Oakton-Skokie",NA,NA,1085,2018-02-27,2,"Feb",2018,27,"Tuesday","(42.02624348, -87.74722084)","000000001",NA
"13110",41680,"Oakton-Skokie",NA,NA,899,2018-01-10,1,"Jan",2018,10,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"13385",41680,"Oakton-Skokie",NA,NA,1005,2018-01-25,1,"Jan",2018,25,"Thursday","(42.02624348, -87.74722084)","000000001",NA
"13396",41680,"Oakton-Skokie",NA,NA,1041,2018-02-14,2,"Feb",2018,14,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
"13524",41680,"Oakton-Skokie",NA,NA,314,2018-01-13,1,"Jan",2018,13,"Saturday","(42.02624348, -87.74722084)","000000001",NA
"13532",41680,"Oakton-Skokie",NA,NA,982,2018-01-17,1,"Jan",2018,17,"Wednesday","(42.02624348, -87.74722084)","000000001",NA
