"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"52",40520,"Foster",NA,NA,668,2017-12-12,12,"Dec",2017,12,"Tuesday","(42.05416, -87.68356)","000011000",NA
"65",40520,"Foster",NA,NA,589,2017-12-19,12,"Dec",2017,19,"Tuesday","(42.05416, -87.68356)","000011000",NA
"419",40520,"Foster",NA,NA,854,2017-12-06,12,"Dec",2017,6,"Wednesday","(42.05416, -87.68356)","000011000",NA
"900",40520,"Foster",NA,NA,544,2017-12-21,12,"Dec",2017,21,"Thursday","(42.05416, -87.68356)","000011000",NA
"1037",40520,"Foster",NA,NA,848,2017-12-05,12,"Dec",2017,5,"Tuesday","(42.05416, -87.68356)","000011000",NA
"1171",40520,"Foster",NA,NA,600,2017-12-18,12,"Dec",2017,18,"Monday","(42.05416, -87.68356)","000011000",NA
"1780",40520,"Foster",NA,NA,783,2017-12-04,12,"Dec",2017,4,"Monday","(42.05416, -87.68356)","000011000",NA
"1878",40520,"Foster",NA,NA,239,2017-12-23,12,"Dec",2017,23,"Saturday","(42.05416, -87.68356)","000011000",NA
"1904",40520,"Foster",NA,NA,913,2017-12-01,12,"Dec",2017,1,"Friday","(42.05416, -87.68356)","000011000",NA
"1932",40520,"Foster",NA,NA,361,2017-12-03,12,"Dec",2017,3,"Sunday","(42.05416, -87.68356)","000011000",NA
"2070",40520,"Foster",NA,NA,617,2017-12-15,12,"Dec",2017,15,"Friday","(42.05416, -87.68356)","000011000",NA
"2182",40520,"Foster",NA,NA,671,2017-12-13,12,"Dec",2017,13,"Wednesday","(42.05416, -87.68356)","000011000",NA
"2258",40520,"Foster",NA,NA,640,2017-12-14,12,"Dec",2017,14,"Thursday","(42.05416, -87.68356)","000011000",NA
"2502",40520,"Foster",NA,NA,548,2017-12-20,12,"Dec",2017,20,"Wednesday","(42.05416, -87.68356)","000011000",NA
"2706",40520,"Foster",NA,NA,232,2017-12-31,12,"Dec",2017,31,"Sunday","(42.05416, -87.68356)","000011000",NA
"2732",40520,"Foster",NA,NA,372,2017-12-22,12,"Dec",2017,22,"Friday","(42.05416, -87.68356)","000011000",NA
"2774",40520,"Foster",NA,NA,195,2017-12-26,12,"Dec",2017,26,"Tuesday","(42.05416, -87.68356)","000011000",NA
"2791",40520,"Foster",NA,NA,120,2017-12-25,12,"Dec",2017,25,"Monday","(42.05416, -87.68356)","000011000",NA
"2851",40520,"Foster",NA,NA,268,2017-12-10,12,"Dec",2017,10,"Sunday","(42.05416, -87.68356)","000011000",NA
"3046",40520,"Foster",NA,NA,298,2017-12-29,12,"Dec",2017,29,"Friday","(42.05416, -87.68356)","000011000",NA
"3152",40520,"Foster",NA,NA,880,2017-12-07,12,"Dec",2017,7,"Thursday","(42.05416, -87.68356)","000011000",NA
"3249",40520,"Foster",NA,NA,926,2017-12-08,12,"Dec",2017,8,"Friday","(42.05416, -87.68356)","000011000",NA
"3293",40520,"Foster",NA,NA,241,2017-12-27,12,"Dec",2017,27,"Wednesday","(42.05416, -87.68356)","000011000",NA
"3419",40520,"Foster",NA,NA,479,2017-12-09,12,"Dec",2017,9,"Saturday","(42.05416, -87.68356)","000011000",NA
"3554",40520,"Foster",NA,NA,268,2017-12-28,12,"Dec",2017,28,"Thursday","(42.05416, -87.68356)","000011000",NA
"3595",40520,"Foster",NA,NA,210,2017-12-17,12,"Dec",2017,17,"Sunday","(42.05416, -87.68356)","000011000",NA
"3790",40520,"Foster",NA,NA,551,2017-12-02,12,"Dec",2017,2,"Saturday","(42.05416, -87.68356)","000011000",NA
"3950",40520,"Foster",NA,NA,165,2017-12-30,12,"Dec",2017,30,"Saturday","(42.05416, -87.68356)","000011000",NA
"4183",40520,"Foster",NA,NA,318,2017-12-16,12,"Dec",2017,16,"Saturday","(42.05416, -87.68356)","000011000",NA
"4313",40520,"Foster",NA,NA,145,2017-12-24,12,"Dec",2017,24,"Sunday","(42.05416, -87.68356)","000011000",NA
"4316",40520,"Foster",NA,NA,665,2017-12-11,12,"Dec",2017,11,"Monday","(42.05416, -87.68356)","000011000",NA
"4763",40520,"Foster",NA,NA,347,2018-03-18,3,"Mar",2018,18,"Sunday","(42.05416, -87.68356)","000011000",NA
"4855",40520,"Foster",NA,NA,373,2018-01-28,1,"Jan",2018,28,"Sunday","(42.05416, -87.68356)","000011000",NA
"4954",40520,"Foster",NA,NA,541,2018-01-03,1,"Jan",2018,3,"Wednesday","(42.05416, -87.68356)","000011000",NA
"5018",40520,"Foster",NA,NA,891,2018-03-07,3,"Mar",2018,7,"Wednesday","(42.05416, -87.68356)","000011000",NA
"5125",40520,"Foster",NA,NA,820,2018-01-25,1,"Jan",2018,25,"Thursday","(42.05416, -87.68356)","000011000",NA
"5234",40520,"Foster",NA,NA,331,2018-01-21,1,"Jan",2018,21,"Sunday","(42.05416, -87.68356)","000011000",NA
"5292",40520,"Foster",NA,NA,856,2018-03-01,3,"Mar",2018,1,"Thursday","(42.05416, -87.68356)","000011000",NA
"5564",40520,"Foster",NA,NA,880,2018-01-30,1,"Jan",2018,30,"Tuesday","(42.05416, -87.68356)","000011000",NA
"5590",40520,"Foster",NA,NA,813,2018-03-19,3,"Mar",2018,19,"Monday","(42.05416, -87.68356)","000011000",NA
"5615",40520,"Foster",NA,NA,811,2018-01-16,1,"Jan",2018,16,"Tuesday","(42.05416, -87.68356)","000011000",NA
"5827",40520,"Foster",NA,NA,859,2018-01-11,1,"Jan",2018,11,"Thursday","(42.05416, -87.68356)","000011000",NA
"5953",40520,"Foster",NA,NA,784,2018-03-05,3,"Mar",2018,5,"Monday","(42.05416, -87.68356)","000011000",NA
"6315",40520,"Foster",NA,NA,843,2018-02-27,2,"Feb",2018,27,"Tuesday","(42.05416, -87.68356)","000011000",NA
"6383",40520,"Foster",NA,NA,833,2018-03-08,3,"Mar",2018,8,"Thursday","(42.05416, -87.68356)","000011000",NA
"6423",40520,"Foster",NA,NA,323,2018-03-11,3,"Mar",2018,11,"Sunday","(42.05416, -87.68356)","000011000",NA
"6495",40520,"Foster",NA,NA,351,2018-03-31,3,"Mar",2018,31,"Saturday","(42.05416, -87.68356)","000011000",NA
"6514",40520,"Foster",NA,NA,839,2018-01-10,1,"Jan",2018,10,"Wednesday","(42.05416, -87.68356)","000011000",NA
"6609",40520,"Foster",NA,NA,327,2018-02-04,2,"Feb",2018,4,"Sunday","(42.05416, -87.68356)","000011000",NA
"7028",40520,"Foster",NA,NA,909,2018-03-02,3,"Mar",2018,2,"Friday","(42.05416, -87.68356)","000011000",NA
"7481",40520,"Foster",NA,NA,325,2018-02-25,2,"Feb",2018,25,"Sunday","(42.05416, -87.68356)","000011000",NA
"7498",40520,"Foster",NA,NA,847,2018-03-13,3,"Mar",2018,13,"Tuesday","(42.05416, -87.68356)","000011000",NA
"7515",40520,"Foster",NA,NA,735,2018-03-22,3,"Mar",2018,22,"Thursday","(42.05416, -87.68356)","000011000",NA
"7632",40520,"Foster",NA,NA,879,2018-02-08,2,"Feb",2018,8,"Thursday","(42.05416, -87.68356)","000011000",NA
"7966",40520,"Foster",NA,NA,835,2018-01-23,1,"Jan",2018,23,"Tuesday","(42.05416, -87.68356)","000011000",NA
"7997",40520,"Foster",NA,NA,536,2018-03-30,3,"Mar",2018,30,"Friday","(42.05416, -87.68356)","000011000",NA
"8273",40520,"Foster",NA,NA,373,2018-03-24,3,"Mar",2018,24,"Saturday","(42.05416, -87.68356)","000011000",NA
"8278",40520,"Foster",NA,NA,873,2018-01-19,1,"Jan",2018,19,"Friday","(42.05416, -87.68356)","000011000",NA
"8290",40520,"Foster",NA,NA,805,2018-01-18,1,"Jan",2018,18,"Thursday","(42.05416, -87.68356)","000011000",NA
"8322",40520,"Foster",NA,NA,270,2018-03-25,3,"Mar",2018,25,"Sunday","(42.05416, -87.68356)","000011000",NA
"8386",40520,"Foster",NA,NA,847,2018-01-29,1,"Jan",2018,29,"Monday","(42.05416, -87.68356)","000011000",NA
"8521",40520,"Foster",NA,NA,595,2018-03-27,3,"Mar",2018,27,"Tuesday","(42.05416, -87.68356)","000011000",NA
"8608",40520,"Foster",NA,NA,880,2018-02-07,2,"Feb",2018,7,"Wednesday","(42.05416, -87.68356)","000011000",NA
"8718",40520,"Foster",NA,NA,420,2018-01-13,1,"Jan",2018,13,"Saturday","(42.05416, -87.68356)","000011000",NA
"9128",40520,"Foster",NA,NA,828,2018-02-26,2,"Feb",2018,26,"Monday","(42.05416, -87.68356)","000011000",NA
"9240",40520,"Foster",NA,NA,779,2018-01-08,1,"Jan",2018,8,"Monday","(42.05416, -87.68356)","000011000",NA
"9600",40520,"Foster",NA,NA,324,2018-03-04,3,"Mar",2018,4,"Sunday","(42.05416, -87.68356)","000011000",NA
"9694",40520,"Foster",NA,NA,846,2018-02-13,2,"Feb",2018,13,"Tuesday","(42.05416, -87.68356)","000011000",NA
"10482",40520,"Foster",NA,NA,815,2018-01-12,1,"Jan",2018,12,"Friday","(42.05416, -87.68356)","000011000",NA
"10514",40520,"Foster",NA,NA,874,2018-03-06,3,"Mar",2018,6,"Tuesday","(42.05416, -87.68356)","000011000",NA
"10519",40520,"Foster",NA,NA,429,2018-01-02,1,"Jan",2018,2,"Tuesday","(42.05416, -87.68356)","000011000",NA
"10591",40520,"Foster",NA,NA,930,2018-02-16,2,"Feb",2018,16,"Friday","(42.05416, -87.68356)","000011000",NA
"10639",40520,"Foster",NA,NA,586,2018-03-28,3,"Mar",2018,28,"Wednesday","(42.05416, -87.68356)","000011000",NA
"10692",40520,"Foster",NA,NA,502,2018-03-10,3,"Mar",2018,10,"Saturday","(42.05416, -87.68356)","000011000",NA
"10859",40520,"Foster",NA,NA,806,2018-02-06,2,"Feb",2018,6,"Tuesday","(42.05416, -87.68356)","000011000",NA
"10966",40520,"Foster",NA,NA,845,2018-02-05,2,"Feb",2018,5,"Monday","(42.05416, -87.68356)","000011000",NA
"11091",40520,"Foster",NA,NA,546,2018-03-03,3,"Mar",2018,3,"Saturday","(42.05416, -87.68356)","000011000",NA
"11182",40520,"Foster",NA,NA,828,2018-03-12,3,"Mar",2018,12,"Monday","(42.05416, -87.68356)","000011000",NA
"11241",40520,"Foster",NA,NA,580,2018-03-29,3,"Mar",2018,29,"Thursday","(42.05416, -87.68356)","000011000",NA
"11430",40520,"Foster",NA,NA,809,2018-01-22,1,"Jan",2018,22,"Monday","(42.05416, -87.68356)","000011000",NA
"11600",40520,"Foster",NA,NA,564,2018-01-04,1,"Jan",2018,4,"Thursday","(42.05416, -87.68356)","000011000",NA
"11739",40520,"Foster",NA,NA,853,2018-02-28,2,"Feb",2018,28,"Wednesday","(42.05416, -87.68356)","000011000",NA
"11806",40520,"Foster",NA,NA,871,2018-02-01,2,"Feb",2018,1,"Thursday","(42.05416, -87.68356)","000011000",NA
"12152",40520,"Foster",NA,NA,845,2018-01-31,1,"Jan",2018,31,"Wednesday","(42.05416, -87.68356)","000011000",NA
"12422",40520,"Foster",NA,NA,795,2018-03-21,3,"Mar",2018,21,"Wednesday","(42.05416, -87.68356)","000011000",NA
"12429",40520,"Foster",NA,NA,663,2018-01-20,1,"Jan",2018,20,"Saturday","(42.05416, -87.68356)","000011000",NA
"12580",40520,"Foster",NA,NA,526,2018-01-15,1,"Jan",2018,15,"Monday","(42.05416, -87.68356)","000011000",NA
"12953",40520,"Foster",NA,NA,960,2018-01-26,1,"Jan",2018,26,"Friday","(42.05416, -87.68356)","000011000",NA
"13143",40520,"Foster",NA,NA,752,2018-03-23,3,"Mar",2018,23,"Friday","(42.05416, -87.68356)","000011000",NA
"13155",40520,"Foster",NA,NA,825,2018-01-09,1,"Jan",2018,9,"Tuesday","(42.05416, -87.68356)","000011000",NA
"13204",40520,"Foster",NA,NA,958,2018-02-14,2,"Feb",2018,14,"Wednesday","(42.05416, -87.68356)","000011000",NA
