"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"24",40200,"Randolph/Wabash",NA,NA,0,2017-12-25,12,"Dec",2017,25,"Monday","(41.874341, -87.70604)","010000000",NA
"428",40200,"Randolph/Wabash",NA,NA,0,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.874341, -87.70604)","010000000",NA
"736",40200,"Randolph/Wabash",NA,NA,0,2017-12-21,12,"Dec",2017,21,"Thursday","(41.874341, -87.70604)","010000000",NA
"758",40200,"Randolph/Wabash",NA,NA,0,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.874341, -87.70604)","010000000",NA
"964",40200,"Randolph/Wabash",NA,NA,0,2017-12-24,12,"Dec",2017,24,"Sunday","(41.874341, -87.70604)","010000000",NA
"1039",40200,"Randolph/Wabash",NA,NA,0,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.874341, -87.70604)","010000000",NA
"1043",40200,"Randolph/Wabash",NA,NA,0,2017-12-22,12,"Dec",2017,22,"Friday","(41.874341, -87.70604)","010000000",NA
"1320",40200,"Randolph/Wabash",NA,NA,0,2017-12-31,12,"Dec",2017,31,"Sunday","(41.874341, -87.70604)","010000000",NA
"1455",40200,"Randolph/Wabash",NA,NA,0,2017-12-18,12,"Dec",2017,18,"Monday","(41.874341, -87.70604)","010000000",NA
"1479",40200,"Randolph/Wabash",NA,NA,0,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.874341, -87.70604)","010000000",NA
"1512",40200,"Randolph/Wabash",NA,NA,0,2017-12-29,12,"Dec",2017,29,"Friday","(41.874341, -87.70604)","010000000",NA
"1555",40200,"Randolph/Wabash",NA,NA,0,2017-12-03,12,"Dec",2017,3,"Sunday","(41.874341, -87.70604)","010000000",NA
"1869",40200,"Randolph/Wabash",NA,NA,0,2017-12-16,12,"Dec",2017,16,"Saturday","(41.874341, -87.70604)","010000000",NA
"1912",40200,"Randolph/Wabash",NA,NA,0,2017-12-07,12,"Dec",2017,7,"Thursday","(41.874341, -87.70604)","010000000",NA
"2036",40200,"Randolph/Wabash",NA,NA,0,2017-12-30,12,"Dec",2017,30,"Saturday","(41.874341, -87.70604)","010000000",NA
"2513",40200,"Randolph/Wabash",NA,NA,0,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.874341, -87.70604)","010000000",NA
"2559",40200,"Randolph/Wabash",NA,NA,0,2017-12-04,12,"Dec",2017,4,"Monday","(41.874341, -87.70604)","010000000",NA
"2802",40200,"Randolph/Wabash",NA,NA,0,2017-12-28,12,"Dec",2017,28,"Thursday","(41.874341, -87.70604)","010000000",NA
"2822",40200,"Randolph/Wabash",NA,NA,0,2017-12-09,12,"Dec",2017,9,"Saturday","(41.874341, -87.70604)","010000000",NA
"3156",40200,"Randolph/Wabash",NA,NA,0,2017-12-08,12,"Dec",2017,8,"Friday","(41.874341, -87.70604)","010000000",NA
"3213",40200,"Randolph/Wabash",NA,NA,0,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.874341, -87.70604)","010000000",NA
"3730",40200,"Randolph/Wabash",NA,NA,0,2017-12-02,12,"Dec",2017,2,"Saturday","(41.874341, -87.70604)","010000000",NA
"3759",40200,"Randolph/Wabash",NA,NA,0,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.874341, -87.70604)","010000000",NA
"3943",40200,"Randolph/Wabash",NA,NA,0,2017-12-10,12,"Dec",2017,10,"Sunday","(41.874341, -87.70604)","010000000",NA
"3952",40200,"Randolph/Wabash",NA,NA,0,2017-12-01,12,"Dec",2017,1,"Friday","(41.874341, -87.70604)","010000000",NA
"3976",40200,"Randolph/Wabash",NA,NA,0,2017-12-17,12,"Dec",2017,17,"Sunday","(41.874341, -87.70604)","010000000",NA
"4209",40200,"Randolph/Wabash",NA,NA,0,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.874341, -87.70604)","010000000",NA
"4224",40200,"Randolph/Wabash",NA,NA,0,2017-12-14,12,"Dec",2017,14,"Thursday","(41.874341, -87.70604)","010000000",NA
"4226",40200,"Randolph/Wabash",NA,NA,0,2017-12-15,12,"Dec",2017,15,"Friday","(41.874341, -87.70604)","010000000",NA
"4296",40200,"Randolph/Wabash",NA,NA,0,2017-12-11,12,"Dec",2017,11,"Monday","(41.874341, -87.70604)","010000000",NA
