"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"30",41310,"Paulina",NA,NA,1001,2017-12-10,12,"Dec",2017,10,"Sunday","(41.943623, -87.670907)","000100000",NA
"72",41310,"Paulina",NA,NA,2805,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.943623, -87.670907)","000100000",NA
"135",41310,"Paulina",NA,NA,2858,2017-12-08,12,"Dec",2017,8,"Friday","(41.943623, -87.670907)","000100000",NA
"225",41310,"Paulina",NA,NA,2616,2017-12-21,12,"Dec",2017,21,"Thursday","(41.943623, -87.670907)","000100000",NA
"342",41310,"Paulina",NA,NA,513,2017-12-24,12,"Dec",2017,24,"Sunday","(41.943623, -87.670907)","000100000",NA
"405",41310,"Paulina",NA,NA,800,2017-12-31,12,"Dec",2017,31,"Sunday","(41.943623, -87.670907)","000100000",NA
"449",41310,"Paulina",NA,NA,1583,2017-12-28,12,"Dec",2017,28,"Thursday","(41.943623, -87.670907)","000100000",NA
"630",41310,"Paulina",NA,NA,2760,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.943623, -87.670907)","000100000",NA
"749",41310,"Paulina",NA,NA,2825,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.943623, -87.670907)","000100000",NA
"897",41310,"Paulina",NA,NA,1897,2017-12-02,12,"Dec",2017,2,"Saturday","(41.943623, -87.670907)","000100000",NA
"1045",41310,"Paulina",NA,NA,2842,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.943623, -87.670907)","000100000",NA
"1086",41310,"Paulina",NA,NA,1066,2017-12-23,12,"Dec",2017,23,"Saturday","(41.943623, -87.670907)","000100000",NA
"1099",41310,"Paulina",NA,NA,205,2017-12-25,12,"Dec",2017,25,"Monday","(41.943623, -87.670907)","000100000",NA
"1154",41310,"Paulina",NA,NA,1649,2017-12-29,12,"Dec",2017,29,"Friday","(41.943623, -87.670907)","000100000",NA
"1170",41310,"Paulina",NA,NA,2677,2017-12-18,12,"Dec",2017,18,"Monday","(41.943623, -87.670907)","000100000",NA
"1303",41310,"Paulina",NA,NA,1622,2017-12-09,12,"Dec",2017,9,"Saturday","(41.943623, -87.670907)","000100000",NA
