"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"95",41440,"Addison-Brown",NA,NA,2699,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.947028, -87.674642)","000100000",NA
"124",41440,"Addison-Brown",NA,NA,2437,2017-12-21,12,"Dec",2017,21,"Thursday","(41.947028, -87.674642)","000100000",NA
"187",41440,"Addison-Brown",NA,NA,2477,2017-12-18,12,"Dec",2017,18,"Monday","(41.947028, -87.674642)","000100000",NA
"235",41440,"Addison-Brown",NA,NA,2512,2017-12-11,12,"Dec",2017,11,"Monday","(41.947028, -87.674642)","000100000",NA
"269",41440,"Addison-Brown",NA,NA,2640,2017-12-14,12,"Dec",2017,14,"Thursday","(41.947028, -87.674642)","000100000",NA
"293",41440,"Addison-Brown",NA,NA,690,2017-12-17,12,"Dec",2017,17,"Sunday","(41.947028, -87.674642)","000100000",NA
"823",41440,"Addison-Brown",NA,NA,1122,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.947028, -87.674642)","000100000",NA
"877",41440,"Addison-Brown",NA,NA,2568,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.947028, -87.674642)","000100000",NA
"1074",41440,"Addison-Brown",NA,NA,646,2017-12-30,12,"Dec",2017,30,"Saturday","(41.947028, -87.674642)","000100000",NA
"1137",41440,"Addison-Brown",NA,NA,1083,2017-12-16,12,"Dec",2017,16,"Saturday","(41.947028, -87.674642)","000100000",NA
"1169",41440,"Addison-Brown",NA,NA,2582,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.947028, -87.674642)","000100000",NA
"1212",41440,"Addison-Brown",NA,NA,127,2017-12-25,12,"Dec",2017,25,"Monday","(41.947028, -87.674642)","000100000",NA
"1553",41440,"Addison-Brown",NA,NA,1263,2017-12-29,12,"Dec",2017,29,"Friday","(41.947028, -87.674642)","000100000",NA
"1689",41440,"Addison-Brown",NA,NA,2663,2017-12-01,12,"Dec",2017,1,"Friday","(41.947028, -87.674642)","000100000",NA
"1859",41440,"Addison-Brown",NA,NA,339,2017-12-24,12,"Dec",2017,24,"Sunday","(41.947028, -87.674642)","000100000",NA
"1897",41440,"Addison-Brown",NA,NA,1914,2017-12-22,12,"Dec",2017,22,"Friday","(41.947028, -87.674642)","000100000",NA
"2489",41440,"Addison-Brown",NA,NA,2649,2017-12-07,12,"Dec",2017,7,"Thursday","(41.947028, -87.674642)","000100000",NA
"2521",41440,"Addison-Brown",NA,NA,2652,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.947028, -87.674642)","000100000",NA
"2622",41440,"Addison-Brown",NA,NA,2540,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.947028, -87.674642)","000100000",NA
"2662",41440,"Addison-Brown",NA,NA,2571,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.947028, -87.674642)","000100000",NA
"2756",41440,"Addison-Brown",NA,NA,2598,2017-12-08,12,"Dec",2017,8,"Friday","(41.947028, -87.674642)","000100000",NA
"3021",41440,"Addison-Brown",NA,NA,643,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.947028, -87.674642)","000100000",NA
"3191",41440,"Addison-Brown",NA,NA,750,2017-12-23,12,"Dec",2017,23,"Saturday","(41.947028, -87.674642)","000100000",NA
"3518",41440,"Addison-Brown",NA,NA,1352,2017-12-02,12,"Dec",2017,2,"Saturday","(41.947028, -87.674642)","000100000",NA
"3617",41440,"Addison-Brown",NA,NA,1267,2017-12-28,12,"Dec",2017,28,"Thursday","(41.947028, -87.674642)","000100000",NA
"3928",41440,"Addison-Brown",NA,NA,2420,2017-12-15,12,"Dec",2017,15,"Friday","(41.947028, -87.674642)","000100000",NA
"3945",41440,"Addison-Brown",NA,NA,2647,2017-12-04,12,"Dec",2017,4,"Monday","(41.947028, -87.674642)","000100000",NA
"4070",41440,"Addison-Brown",NA,NA,677,2017-12-31,12,"Dec",2017,31,"Sunday","(41.947028, -87.674642)","000100000",NA
"4156",41440,"Addison-Brown",NA,NA,783,2017-12-10,12,"Dec",2017,10,"Sunday","(41.947028, -87.674642)","000100000",NA
"4275",41440,"Addison-Brown",NA,NA,1072,2017-12-09,12,"Dec",2017,9,"Saturday","(41.947028, -87.674642)","000100000",NA
"4323",41440,"Addison-Brown",NA,NA,773,2017-12-03,12,"Dec",2017,3,"Sunday","(41.947028, -87.674642)","000100000",NA
"4564",41440,"Addison-Brown",NA,NA,858,2018-01-13,1,"Jan",2018,13,"Saturday","(41.947028, -87.674642)","000100000",NA
"5100",41440,"Addison-Brown",NA,NA,2526,2018-03-05,3,"Mar",2018,5,"Monday","(41.947028, -87.674642)","000100000",NA
"5124",41440,"Addison-Brown",NA,NA,2536,2018-01-08,1,"Jan",2018,8,"Monday","(41.947028, -87.674642)","000100000",NA
"5268",41440,"Addison-Brown",NA,NA,1253,2018-01-20,1,"Jan",2018,20,"Saturday","(41.947028, -87.674642)","000100000",NA
"5837",41440,"Addison-Brown",NA,NA,1670,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.947028, -87.674642)","000100000",NA
"5961",41440,"Addison-Brown",NA,NA,701,2018-02-11,2,"Feb",2018,11,"Sunday","(41.947028, -87.674642)","000100000",NA
"5967",41440,"Addison-Brown",NA,NA,2595,2018-02-06,2,"Feb",2018,6,"Tuesday","(41.947028, -87.674642)","000100000",NA
"5994",41440,"Addison-Brown",NA,NA,2718,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.947028, -87.674642)","000100000",NA
"6202",41440,"Addison-Brown",NA,NA,2685,2018-03-08,3,"Mar",2018,8,"Thursday","(41.947028, -87.674642)","000100000",NA
"6305",41440,"Addison-Brown",NA,NA,1017,2018-02-10,2,"Feb",2018,10,"Saturday","(41.947028, -87.674642)","000100000",NA
"6316",41440,"Addison-Brown",NA,NA,958,2018-02-03,2,"Feb",2018,3,"Saturday","(41.947028, -87.674642)","000100000",NA
"6344",41440,"Addison-Brown",NA,NA,2653,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.947028, -87.674642)","000100000",NA
"6564",41440,"Addison-Brown",NA,NA,2485,2018-03-22,3,"Mar",2018,22,"Thursday","(41.947028, -87.674642)","000100000",NA
"6759",41440,"Addison-Brown",NA,NA,2509,2018-02-16,2,"Feb",2018,16,"Friday","(41.947028, -87.674642)","000100000",NA
"6784",41440,"Addison-Brown",NA,NA,1266,2018-01-15,1,"Jan",2018,15,"Monday","(41.947028, -87.674642)","000100000",NA
"6834",41440,"Addison-Brown",NA,NA,2663,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.947028, -87.674642)","000100000",NA
"6845",41440,"Addison-Brown",NA,NA,2722,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.947028, -87.674642)","000100000",NA
"6858",41440,"Addison-Brown",NA,NA,2682,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.947028, -87.674642)","000100000",NA
"6859",41440,"Addison-Brown",NA,NA,675,2018-01-28,1,"Jan",2018,28,"Sunday","(41.947028, -87.674642)","000100000",NA
"7019",41440,"Addison-Brown",NA,NA,2609,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.947028, -87.674642)","000100000",NA
"7201",41440,"Addison-Brown",NA,NA,2673,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.947028, -87.674642)","000100000",NA
"7268",41440,"Addison-Brown",NA,NA,2581,2018-02-12,2,"Feb",2018,12,"Monday","(41.947028, -87.674642)","000100000",NA
"7607",41440,"Addison-Brown",NA,NA,2529,2018-01-19,1,"Jan",2018,19,"Friday","(41.947028, -87.674642)","000100000",NA
"7789",41440,"Addison-Brown",NA,NA,2642,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.947028, -87.674642)","000100000",NA
"7901",41440,"Addison-Brown",NA,NA,2738,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.947028, -87.674642)","000100000",NA
