"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"118",41180,"Kedzie-Brown",NA,NA,2034,2017-12-15,12,"Dec",2017,15,"Friday","(41.965996, -87.708821)","000100000",NA
"488",41180,"Kedzie-Brown",NA,NA,1791,2017-12-22,12,"Dec",2017,22,"Friday","(41.965996, -87.708821)","000100000",NA
"529",41180,"Kedzie-Brown",NA,NA,1952,2017-12-11,12,"Dec",2017,11,"Monday","(41.965996, -87.708821)","000100000",NA
"599",41180,"Kedzie-Brown",NA,NA,1244,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.965996, -87.708821)","000100000",NA
"922",41180,"Kedzie-Brown",NA,NA,1618,2017-12-02,12,"Dec",2017,2,"Saturday","(41.965996, -87.708821)","000100000",NA
"1030",41180,"Kedzie-Brown",NA,NA,1444,2017-12-16,12,"Dec",2017,16,"Saturday","(41.965996, -87.708821)","000100000",NA
"1049",41180,"Kedzie-Brown",NA,NA,967,2017-12-17,12,"Dec",2017,17,"Sunday","(41.965996, -87.708821)","000100000",NA
"1118",41180,"Kedzie-Brown",NA,NA,1958,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.965996, -87.708821)","000100000",NA
"1422",41180,"Kedzie-Brown",NA,NA,2001,2017-12-07,12,"Dec",2017,7,"Thursday","(41.965996, -87.708821)","000100000",NA
"1613",41180,"Kedzie-Brown",NA,NA,2031,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.965996, -87.708821)","000100000",NA
"1709",41180,"Kedzie-Brown",NA,NA,1952,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.965996, -87.708821)","000100000",NA
"1733",41180,"Kedzie-Brown",NA,NA,1419,2017-12-28,12,"Dec",2017,28,"Thursday","(41.965996, -87.708821)","000100000",NA
"1877",41180,"Kedzie-Brown",NA,NA,2134,2017-12-08,12,"Dec",2017,8,"Friday","(41.965996, -87.708821)","000100000",NA
"1915",41180,"Kedzie-Brown",NA,NA,1133,2017-12-23,12,"Dec",2017,23,"Saturday","(41.965996, -87.708821)","000100000",NA
"2198",41180,"Kedzie-Brown",NA,NA,1037,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.965996, -87.708821)","000100000",NA
"2565",41180,"Kedzie-Brown",NA,NA,2265,2017-12-01,12,"Dec",2017,1,"Friday","(41.965996, -87.708821)","000100000",NA
"2853",41180,"Kedzie-Brown",NA,NA,1821,2017-12-18,12,"Dec",2017,18,"Monday","(41.965996, -87.708821)","000100000",NA
"2986",41180,"Kedzie-Brown",NA,NA,1829,2017-12-21,12,"Dec",2017,21,"Thursday","(41.965996, -87.708821)","000100000",NA
"3004",41180,"Kedzie-Brown",NA,NA,2015,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.965996, -87.708821)","000100000",NA
"3300",41180,"Kedzie-Brown",NA,NA,1929,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.965996, -87.708821)","000100000",NA
"3590",41180,"Kedzie-Brown",NA,NA,1433,2017-12-29,12,"Dec",2017,29,"Friday","(41.965996, -87.708821)","000100000",NA
"3893",41180,"Kedzie-Brown",NA,NA,1349,2017-12-09,12,"Dec",2017,9,"Saturday","(41.965996, -87.708821)","000100000",NA
"3942",41180,"Kedzie-Brown",NA,NA,953,2017-12-10,12,"Dec",2017,10,"Sunday","(41.965996, -87.708821)","000100000",NA
"3994",41180,"Kedzie-Brown",NA,NA,1122,2017-12-03,12,"Dec",2017,3,"Sunday","(41.965996, -87.708821)","000100000",NA
"3996",41180,"Kedzie-Brown",NA,NA,963,2017-12-31,12,"Dec",2017,31,"Sunday","(41.965996, -87.708821)","000100000",NA
"4047",41180,"Kedzie-Brown",NA,NA,1949,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.965996, -87.708821)","000100000",NA
"4118",41180,"Kedzie-Brown",NA,NA,1049,2017-12-30,12,"Dec",2017,30,"Saturday","(41.965996, -87.708821)","000100000",NA
"4138",41180,"Kedzie-Brown",NA,NA,331,2017-12-25,12,"Dec",2017,25,"Monday","(41.965996, -87.708821)","000100000",NA
"4247",41180,"Kedzie-Brown",NA,NA,641,2017-12-24,12,"Dec",2017,24,"Sunday","(41.965996, -87.708821)","000100000",NA
"4294",41180,"Kedzie-Brown",NA,NA,2003,2017-12-04,12,"Dec",2017,4,"Monday","(41.965996, -87.708821)","000100000",NA
"4314",41180,"Kedzie-Brown",NA,NA,2047,2017-12-14,12,"Dec",2017,14,"Thursday","(41.965996, -87.708821)","000100000",NA
"4578",41180,"Kedzie-Brown",NA,NA,1875,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.965996, -87.708821)","000100000",NA
"4599",41180,"Kedzie-Brown",NA,NA,2054,2018-03-08,3,"Mar",2018,8,"Thursday","(41.965996, -87.708821)","000100000",NA
"5001",41180,"Kedzie-Brown",NA,NA,1946,2018-02-08,2,"Feb",2018,8,"Thursday","(41.965996, -87.708821)","000100000",NA
"5019",41180,"Kedzie-Brown",NA,NA,520,2018-01-01,1,"Jan",2018,1,"Monday","(41.965996, -87.708821)","000100000",NA
"5058",41180,"Kedzie-Brown",NA,NA,1870,2018-01-22,1,"Jan",2018,22,"Monday","(41.965996, -87.708821)","000100000",NA
"5135",41180,"Kedzie-Brown",NA,NA,1378,2018-03-03,3,"Mar",2018,3,"Saturday","(41.965996, -87.708821)","000100000",NA
"5435",41180,"Kedzie-Brown",NA,NA,1283,2018-03-10,3,"Mar",2018,10,"Saturday","(41.965996, -87.708821)","000100000",NA
"5551",41180,"Kedzie-Brown",NA,NA,1938,2018-01-23,1,"Jan",2018,23,"Tuesday","(41.965996, -87.708821)","000100000",NA
"5618",41180,"Kedzie-Brown",NA,NA,1961,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.965996, -87.708821)","000100000",NA
"5781",41180,"Kedzie-Brown",NA,NA,2045,2018-02-22,2,"Feb",2018,22,"Thursday","(41.965996, -87.708821)","000100000",NA
"5812",41180,"Kedzie-Brown",NA,NA,808,2018-02-04,2,"Feb",2018,4,"Sunday","(41.965996, -87.708821)","000100000",NA
"6041",41180,"Kedzie-Brown",NA,NA,1883,2018-01-29,1,"Jan",2018,29,"Monday","(41.965996, -87.708821)","000100000",NA
"6068",41180,"Kedzie-Brown",NA,NA,2038,2018-02-15,2,"Feb",2018,15,"Thursday","(41.965996, -87.708821)","000100000",NA
"6269",41180,"Kedzie-Brown",NA,NA,1926,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.965996, -87.708821)","000100000",NA
"6420",41180,"Kedzie-Brown",NA,NA,1220,2018-02-03,2,"Feb",2018,3,"Saturday","(41.965996, -87.708821)","000100000",NA
"6426",41180,"Kedzie-Brown",NA,NA,902,2018-01-28,1,"Jan",2018,28,"Sunday","(41.965996, -87.708821)","000100000",NA
"6439",41180,"Kedzie-Brown",NA,NA,2011,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.965996, -87.708821)","000100000",NA
"6483",41180,"Kedzie-Brown",NA,NA,2036,2018-03-15,3,"Mar",2018,15,"Thursday","(41.965996, -87.708821)","000100000",NA
"7165",41180,"Kedzie-Brown",NA,NA,1909,2018-01-17,1,"Jan",2018,17,"Wednesday","(41.965996, -87.708821)","000100000",NA
"7349",41180,"Kedzie-Brown",NA,NA,1609,2018-02-09,2,"Feb",2018,9,"Friday","(41.965996, -87.708821)","000100000",NA
"7384",41180,"Kedzie-Brown",NA,NA,2043,2018-03-02,3,"Mar",2018,2,"Friday","(41.965996, -87.708821)","000100000",NA
"7442",41180,"Kedzie-Brown",NA,NA,1964,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.965996, -87.708821)","000100000",NA
"7782",41180,"Kedzie-Brown",NA,NA,1118,2018-01-13,1,"Jan",2018,13,"Saturday","(41.965996, -87.708821)","000100000",NA
"7832",41180,"Kedzie-Brown",NA,NA,1903,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.965996, -87.708821)","000100000",NA
"7910",41180,"Kedzie-Brown",NA,NA,1377,2018-01-15,1,"Jan",2018,15,"Monday","(41.965996, -87.708821)","000100000",NA
"7935",41180,"Kedzie-Brown",NA,NA,1991,2018-02-26,2,"Feb",2018,26,"Monday","(41.965996, -87.708821)","000100000",NA
"8128",41180,"Kedzie-Brown",NA,NA,1594,2018-01-05,1,"Jan",2018,5,"Friday","(41.965996, -87.708821)","000100000",NA
"8183",41180,"Kedzie-Brown",NA,NA,2035,2018-01-25,1,"Jan",2018,25,"Thursday","(41.965996, -87.708821)","000100000",NA
"8676",41180,"Kedzie-Brown",NA,NA,1896,2018-03-12,3,"Mar",2018,12,"Monday","(41.965996, -87.708821)","000100000",NA
"8926",41180,"Kedzie-Brown",NA,NA,2042,2018-02-23,2,"Feb",2018,23,"Friday","(41.965996, -87.708821)","000100000",NA
"9009",41180,"Kedzie-Brown",NA,NA,1962,2018-02-13,2,"Feb",2018,13,"Tuesday","(41.965996, -87.708821)","000100000",NA
"9011",41180,"Kedzie-Brown",NA,NA,1949,2018-02-01,2,"Feb",2018,1,"Thursday","(41.965996, -87.708821)","000100000",NA
"9084",41180,"Kedzie-Brown",NA,NA,1950,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.965996, -87.708821)","000100000",NA
"9251",41180,"Kedzie-Brown",NA,NA,1971,2018-03-13,3,"Mar",2018,13,"Tuesday","(41.965996, -87.708821)","000100000",NA
"9642",41180,"Kedzie-Brown",NA,NA,932,2018-02-25,2,"Feb",2018,25,"Sunday","(41.965996, -87.708821)","000100000",NA
"9854",41180,"Kedzie-Brown",NA,NA,1868,2018-02-12,2,"Feb",2018,12,"Monday","(41.965996, -87.708821)","000100000",NA
"9879",41180,"Kedzie-Brown",NA,NA,1029,2018-01-06,1,"Jan",2018,6,"Saturday","(41.965996, -87.708821)","000100000",NA
"9972",41180,"Kedzie-Brown",NA,NA,821,2018-01-14,1,"Jan",2018,14,"Sunday","(41.965996, -87.708821)","000100000",NA
"10140",41180,"Kedzie-Brown",NA,NA,1909,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.965996, -87.708821)","000100000",NA
"10212",41180,"Kedzie-Brown",NA,NA,888,2018-03-04,3,"Mar",2018,4,"Sunday","(41.965996, -87.708821)","000100000",NA
"10378",41180,"Kedzie-Brown",NA,NA,1980,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.965996, -87.708821)","000100000",NA
