"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"29",40990,"69th",NA,NA,2437,2017-12-31,12,"Dec",2017,31,"Sunday","(41.768367, -87.625724)","100000000",NA
"178",40990,"69th",NA,NA,4870,2017-12-11,12,"Dec",2017,11,"Monday","(41.768367, -87.625724)","100000000",NA
"295",40990,"69th",NA,NA,4166,2017-12-02,12,"Dec",2017,2,"Saturday","(41.768367, -87.625724)","100000000",NA
"328",40990,"69th",NA,NA,3191,2017-12-03,12,"Dec",2017,3,"Sunday","(41.768367, -87.625724)","100000000",NA
"348",40990,"69th",NA,NA,2978,2017-12-30,12,"Dec",2017,30,"Saturday","(41.768367, -87.625724)","100000000",NA
"364",40990,"69th",NA,NA,3651,2017-12-28,12,"Dec",2017,28,"Thursday","(41.768367, -87.625724)","100000000",NA
"471",40990,"69th",NA,NA,4924,2017-12-21,12,"Dec",2017,21,"Thursday","(41.768367, -87.625724)","100000000",NA
"542",40990,"69th",NA,NA,3830,2017-12-16,12,"Dec",2017,16,"Saturday","(41.768367, -87.625724)","100000000",NA
"1162",40990,"69th",NA,NA,4754,2017-12-18,12,"Dec",2017,18,"Monday","(41.768367, -87.625724)","100000000",NA
"1324",40990,"69th",NA,NA,1833,2017-12-25,12,"Dec",2017,25,"Monday","(41.768367, -87.625724)","100000000",NA
"1415",40990,"69th",NA,NA,4893,2017-12-15,12,"Dec",2017,15,"Friday","(41.768367, -87.625724)","100000000",NA
"1462",40990,"69th",NA,NA,3103,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.768367, -87.625724)","100000000",NA
"1485",40990,"69th",NA,NA,3403,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.768367, -87.625724)","100000000",NA
"1537",40990,"69th",NA,NA,5047,2017-12-22,12,"Dec",2017,22,"Friday","(41.768367, -87.625724)","100000000",NA
"1609",40990,"69th",NA,NA,5769,2017-12-01,12,"Dec",2017,1,"Friday","(41.768367, -87.625724)","100000000",NA
"1651",40990,"69th",NA,NA,5104,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.768367, -87.625724)","100000000",NA
"1717",40990,"69th",NA,NA,2747,2017-12-10,12,"Dec",2017,10,"Sunday","(41.768367, -87.625724)","100000000",NA
"1770",40990,"69th",NA,NA,2799,2017-12-17,12,"Dec",2017,17,"Sunday","(41.768367, -87.625724)","100000000",NA
"1891",40990,"69th",NA,NA,5009,2017-12-07,12,"Dec",2017,7,"Thursday","(41.768367, -87.625724)","100000000",NA
"2063",40990,"69th",NA,NA,5194,2017-12-08,12,"Dec",2017,8,"Friday","(41.768367, -87.625724)","100000000",NA
"2598",40990,"69th",NA,NA,4984,2017-12-14,12,"Dec",2017,14,"Thursday","(41.768367, -87.625724)","100000000",NA
"2632",40990,"69th",NA,NA,4919,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.768367, -87.625724)","100000000",NA
"2693",40990,"69th",NA,NA,5209,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.768367, -87.625724)","100000000",NA
"2733",40990,"69th",NA,NA,5127,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.768367, -87.625724)","100000000",NA
"2819",40990,"69th",NA,NA,3895,2017-12-29,12,"Dec",2017,29,"Friday","(41.768367, -87.625724)","100000000",NA
"3056",40990,"69th",NA,NA,4971,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.768367, -87.625724)","100000000",NA
"3199",40990,"69th",NA,NA,3701,2017-12-09,12,"Dec",2017,9,"Saturday","(41.768367, -87.625724)","100000000",NA
"3240",40990,"69th",NA,NA,4788,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.768367, -87.625724)","100000000",NA
"3616",40990,"69th",NA,NA,3757,2017-12-23,12,"Dec",2017,23,"Saturday","(41.768367, -87.625724)","100000000",NA
"4213",40990,"69th",NA,NA,2562,2017-12-24,12,"Dec",2017,24,"Sunday","(41.768367, -87.625724)","100000000",NA
"4268",40990,"69th",NA,NA,5222,2017-12-04,12,"Dec",2017,4,"Monday","(41.768367, -87.625724)","100000000",NA
"4659",40990,"69th",NA,NA,3424,2018-02-17,2,"Feb",2018,17,"Saturday","(41.768367, -87.625724)","100000000",NA
"4681",40990,"69th",NA,NA,4671,2018-01-23,1,"Jan",2018,23,"Tuesday","(41.768367, -87.625724)","100000000",NA
"4701",40990,"69th",NA,NA,5020,2018-02-27,2,"Feb",2018,27,"Tuesday","(41.768367, -87.625724)","100000000",NA
"4904",40990,"69th",NA,NA,4165,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.768367, -87.625724)","100000000",NA
"5283",40990,"69th",NA,NA,4815,2018-01-19,1,"Jan",2018,19,"Friday","(41.768367, -87.625724)","100000000",NA
"5420",40990,"69th",NA,NA,4715,2018-03-16,3,"Mar",2018,16,"Friday","(41.768367, -87.625724)","100000000",NA
"5600",40990,"69th",NA,NA,5031,2018-03-02,3,"Mar",2018,2,"Friday","(41.768367, -87.625724)","100000000",NA
"5766",40990,"69th",NA,NA,4713,2018-03-06,3,"Mar",2018,6,"Tuesday","(41.768367, -87.625724)","100000000",NA
"5794",40990,"69th",NA,NA,3548,2018-01-27,1,"Jan",2018,27,"Saturday","(41.768367, -87.625724)","100000000",NA
"5804",40990,"69th",NA,NA,4896,2018-02-16,2,"Feb",2018,16,"Friday","(41.768367, -87.625724)","100000000",NA
"5842",40990,"69th",NA,NA,4610,2018-02-08,2,"Feb",2018,8,"Thursday","(41.768367, -87.625724)","100000000",NA
"5951",40990,"69th",NA,NA,3140,2018-03-24,3,"Mar",2018,24,"Saturday","(41.768367, -87.625724)","100000000",NA
"6159",40990,"69th",NA,NA,2369,2018-01-14,1,"Jan",2018,14,"Sunday","(41.768367, -87.625724)","100000000",NA
"6558",40990,"69th",NA,NA,3526,2018-03-10,3,"Mar",2018,10,"Saturday","(41.768367, -87.625724)","100000000",NA
"6593",40990,"69th",NA,NA,4745,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.768367, -87.625724)","100000000",NA
"6604",40990,"69th",NA,NA,3516,2018-01-20,1,"Jan",2018,20,"Saturday","(41.768367, -87.625724)","100000000",NA
"6862",40990,"69th",NA,NA,2517,2018-01-21,1,"Jan",2018,21,"Sunday","(41.768367, -87.625724)","100000000",NA
"7084",40990,"69th",NA,NA,3643,2018-03-03,3,"Mar",2018,3,"Saturday","(41.768367, -87.625724)","100000000",NA
"7312",40990,"69th",NA,NA,3275,2018-02-03,2,"Feb",2018,3,"Saturday","(41.768367, -87.625724)","100000000",NA
"7526",40990,"69th",NA,NA,4628,2018-03-13,3,"Mar",2018,13,"Tuesday","(41.768367, -87.625724)","100000000",NA
"7620",40990,"69th",NA,NA,4690,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.768367, -87.625724)","100000000",NA
"7649",40990,"69th",NA,NA,2393,2018-01-07,1,"Jan",2018,7,"Sunday","(41.768367, -87.625724)","100000000",NA
"7790",40990,"69th",NA,NA,4824,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.768367, -87.625724)","100000000",NA
"7855",40990,"69th",NA,NA,4452,2018-01-12,1,"Jan",2018,12,"Friday","(41.768367, -87.625724)","100000000",NA
"7941",40990,"69th",NA,NA,2313,2018-02-11,2,"Feb",2018,11,"Sunday","(41.768367, -87.625724)","100000000",NA
"7991",40990,"69th",NA,NA,2762,2018-03-18,3,"Mar",2018,18,"Sunday","(41.768367, -87.625724)","100000000",NA
"7992",40990,"69th",NA,NA,4531,2018-02-06,2,"Feb",2018,6,"Tuesday","(41.768367, -87.625724)","100000000",NA
"8152",40990,"69th",NA,NA,3446,2018-02-24,2,"Feb",2018,24,"Saturday","(41.768367, -87.625724)","100000000",NA
"8209",40990,"69th",NA,NA,4745,2018-02-15,2,"Feb",2018,15,"Thursday","(41.768367, -87.625724)","100000000",NA
"8232",40990,"69th",NA,NA,2633,2018-02-18,2,"Feb",2018,18,"Sunday","(41.768367, -87.625724)","100000000",NA
"8407",40990,"69th",NA,NA,4467,2018-03-12,3,"Mar",2018,12,"Monday","(41.768367, -87.625724)","100000000",NA
"8450",40990,"69th",NA,NA,2643,2018-01-28,1,"Jan",2018,28,"Sunday","(41.768367, -87.625724)","100000000",NA
"8627",40990,"69th",NA,NA,4611,2018-03-20,3,"Mar",2018,20,"Tuesday","(41.768367, -87.625724)","100000000",NA
"8733",40990,"69th",NA,NA,4757,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.768367, -87.625724)","100000000",NA
"8942",40990,"69th",NA,NA,4870,2018-01-25,1,"Jan",2018,25,"Thursday","(41.768367, -87.625724)","100000000",NA
"9066",40990,"69th",NA,NA,2576,2018-03-25,3,"Mar",2018,25,"Sunday","(41.768367, -87.625724)","100000000",NA
"9110",40990,"69th",NA,NA,3251,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.768367, -87.625724)","100000000",NA
"9172",40990,"69th",NA,NA,4154,2018-03-26,3,"Mar",2018,26,"Monday","(41.768367, -87.625724)","100000000",NA
"9224",40990,"69th",NA,NA,4676,2018-03-23,3,"Mar",2018,23,"Friday","(41.768367, -87.625724)","100000000",NA
"9609",40990,"69th",NA,NA,4749,2018-02-13,2,"Feb",2018,13,"Tuesday","(41.768367, -87.625724)","100000000",NA
"9800",40990,"69th",NA,NA,4964,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.768367, -87.625724)","100000000",NA
