"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"49",40730,"Washington/Wells",NA,NA,1256,2017-12-16,12,"Dec",2017,16,"Saturday","(41.882695, -87.63378)","000001110",NA
"151",40730,"Washington/Wells",NA,NA,8589,2017-12-04,12,"Dec",2017,4,"Monday","(41.882695, -87.63378)","000001110",NA
"265",40730,"Washington/Wells",NA,NA,765,2017-12-30,12,"Dec",2017,30,"Saturday","(41.882695, -87.63378)","000001110",NA
"337",40730,"Washington/Wells",NA,NA,334,2017-12-25,12,"Dec",2017,25,"Monday","(41.882695, -87.63378)","000001110",NA
"400",40730,"Washington/Wells",NA,NA,553,2017-12-24,12,"Dec",2017,24,"Sunday","(41.882695, -87.63378)","000001110",NA
"445",40730,"Washington/Wells",NA,NA,604,2017-12-31,12,"Dec",2017,31,"Sunday","(41.882695, -87.63378)","000001110",NA
"868",40730,"Washington/Wells",NA,NA,8490,2017-12-11,12,"Dec",2017,11,"Monday","(41.882695, -87.63378)","000001110",NA
"878",40730,"Washington/Wells",NA,NA,3051,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.882695, -87.63378)","000001110",NA
"997",40730,"Washington/Wells",NA,NA,8437,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.882695, -87.63378)","000001110",NA
"1014",40730,"Washington/Wells",NA,NA,8143,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.882695, -87.63378)","000001110",NA
"1090",40730,"Washington/Wells",NA,NA,4692,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.882695, -87.63378)","000001110",NA
"1284",40730,"Washington/Wells",NA,NA,8258,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.882695, -87.63378)","000001110",NA
"1293",40730,"Washington/Wells",NA,NA,4865,2017-12-28,12,"Dec",2017,28,"Thursday","(41.882695, -87.63378)","000001110",NA
"1502",40730,"Washington/Wells",NA,NA,7917,2017-12-01,12,"Dec",2017,1,"Friday","(41.882695, -87.63378)","000001110",NA
"1865",40730,"Washington/Wells",NA,NA,7809,2017-12-14,12,"Dec",2017,14,"Thursday","(41.882695, -87.63378)","000001110",NA
"1941",40730,"Washington/Wells",NA,NA,1658,2017-12-02,12,"Dec",2017,2,"Saturday","(41.882695, -87.63378)","000001110",NA
"1943",40730,"Washington/Wells",NA,NA,929,2017-12-17,12,"Dec",2017,17,"Sunday","(41.882695, -87.63378)","000001110",NA
"1983",40730,"Washington/Wells",NA,NA,953,2017-12-10,12,"Dec",2017,10,"Sunday","(41.882695, -87.63378)","000001110",NA
"2168",40730,"Washington/Wells",NA,NA,7679,2017-12-08,12,"Dec",2017,8,"Friday","(41.882695, -87.63378)","000001110",NA
"2409",40730,"Washington/Wells",NA,NA,920,2017-12-23,12,"Dec",2017,23,"Saturday","(41.882695, -87.63378)","000001110",NA
"2515",40730,"Washington/Wells",NA,NA,8393,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.882695, -87.63378)","000001110",NA
"2721",40730,"Washington/Wells",NA,NA,8596,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.882695, -87.63378)","000001110",NA
"2839",40730,"Washington/Wells",NA,NA,990,2017-12-03,12,"Dec",2017,3,"Sunday","(41.882695, -87.63378)","000001110",NA
"2859",40730,"Washington/Wells",NA,NA,4438,2017-12-29,12,"Dec",2017,29,"Friday","(41.882695, -87.63378)","000001110",NA
"2880",40730,"Washington/Wells",NA,NA,7725,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.882695, -87.63378)","000001110",NA
"3132",40730,"Washington/Wells",NA,NA,7072,2017-12-21,12,"Dec",2017,21,"Thursday","(41.882695, -87.63378)","000001110",NA
"3305",40730,"Washington/Wells",NA,NA,7102,2017-12-15,12,"Dec",2017,15,"Friday","(41.882695, -87.63378)","000001110",NA
"3809",40730,"Washington/Wells",NA,NA,1357,2017-12-09,12,"Dec",2017,9,"Saturday","(41.882695, -87.63378)","000001110",NA
"4072",40730,"Washington/Wells",NA,NA,7906,2017-12-18,12,"Dec",2017,18,"Monday","(41.882695, -87.63378)","000001110",NA
"4141",40730,"Washington/Wells",NA,NA,4901,2017-12-22,12,"Dec",2017,22,"Friday","(41.882695, -87.63378)","000001110",NA
"4479",40730,"Washington/Wells",NA,NA,8312,2017-12-07,12,"Dec",2017,7,"Thursday","(41.882695, -87.63378)","000001110",NA
"4834",40730,"Washington/Wells",NA,NA,8272,2018-02-06,2,"Feb",2018,6,"Tuesday","(41.882695, -87.63378)","000001110",NA
"4835",40730,"Washington/Wells",NA,NA,7827,2018-03-16,3,"Mar",2018,16,"Friday","(41.882695, -87.63378)","000001110",NA
"4926",40730,"Washington/Wells",NA,NA,5733,2018-03-30,3,"Mar",2018,30,"Friday","(41.882695, -87.63378)","000001110",NA
"4973",40730,"Washington/Wells",NA,NA,7750,2018-01-12,1,"Jan",2018,12,"Friday","(41.882695, -87.63378)","000001110",NA
"5166",40730,"Washington/Wells",NA,NA,8332,2018-02-05,2,"Feb",2018,5,"Monday","(41.882695, -87.63378)","000001110",NA
"5172",40730,"Washington/Wells",NA,NA,8294,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.882695, -87.63378)","000001110",NA
"5356",40730,"Washington/Wells",NA,NA,7932,2018-01-19,1,"Jan",2018,19,"Friday","(41.882695, -87.63378)","000001110",NA
"5419",40730,"Washington/Wells",NA,NA,8087,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.882695, -87.63378)","000001110",NA
"5459",40730,"Washington/Wells",NA,NA,8239,2018-03-20,3,"Mar",2018,20,"Tuesday","(41.882695, -87.63378)","000001110",NA
"5756",40730,"Washington/Wells",NA,NA,590,2018-01-07,1,"Jan",2018,7,"Sunday","(41.882695, -87.63378)","000001110",NA
"6448",40730,"Washington/Wells",NA,NA,8239,2018-01-29,1,"Jan",2018,29,"Monday","(41.882695, -87.63378)","000001110",NA
"6547",40730,"Washington/Wells",NA,NA,8471,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.882695, -87.63378)","000001110",NA
"6763",40730,"Washington/Wells",NA,NA,8506,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.882695, -87.63378)","000001110",NA
"6921",40730,"Washington/Wells",NA,NA,459,2018-01-01,1,"Jan",2018,1,"Monday","(41.882695, -87.63378)","000001110",NA
"7337",40730,"Washington/Wells",NA,NA,8211,2018-03-15,3,"Mar",2018,15,"Thursday","(41.882695, -87.63378)","000001110",NA
"7381",40730,"Washington/Wells",NA,NA,8391,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.882695, -87.63378)","000001110",NA
"7484",40730,"Washington/Wells",NA,NA,8241,2018-01-25,1,"Jan",2018,25,"Thursday","(41.882695, -87.63378)","000001110",NA
"7587",40730,"Washington/Wells",NA,NA,8393,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.882695, -87.63378)","000001110",NA
"7658",40730,"Washington/Wells",NA,NA,8316,2018-02-22,2,"Feb",2018,22,"Thursday","(41.882695, -87.63378)","000001110",NA
"7722",40730,"Washington/Wells",NA,NA,8188,2018-02-15,2,"Feb",2018,15,"Thursday","(41.882695, -87.63378)","000001110",NA
"8155",40730,"Washington/Wells",NA,NA,8403,2018-01-23,1,"Jan",2018,23,"Tuesday","(41.882695, -87.63378)","000001110",NA
"8548",40730,"Washington/Wells",NA,NA,1052,2018-02-10,2,"Feb",2018,10,"Saturday","(41.882695, -87.63378)","000001110",NA
"9055",40730,"Washington/Wells",NA,NA,8440,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.882695, -87.63378)","000001110",NA
"9149",40730,"Washington/Wells",NA,NA,7714,2018-01-26,1,"Jan",2018,26,"Friday","(41.882695, -87.63378)","000001110",NA
"9154",40730,"Washington/Wells",NA,NA,8332,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.882695, -87.63378)","000001110",NA
"9162",40730,"Washington/Wells",NA,NA,8362,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.882695, -87.63378)","000001110",NA
"9310",40730,"Washington/Wells",NA,NA,8538,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.882695, -87.63378)","000001110",NA
"9670",40730,"Washington/Wells",NA,NA,8373,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.882695, -87.63378)","000001110",NA
"9887",40730,"Washington/Wells",NA,NA,790,2018-02-04,2,"Feb",2018,4,"Sunday","(41.882695, -87.63378)","000001110",NA
"10025",40730,"Washington/Wells",NA,NA,1128,2018-01-13,1,"Jan",2018,13,"Saturday","(41.882695, -87.63378)","000001110",NA
"10229",40730,"Washington/Wells",NA,NA,8077,2018-03-26,3,"Mar",2018,26,"Monday","(41.882695, -87.63378)","000001110",NA
"10415",40730,"Washington/Wells",NA,NA,8193,2018-01-22,1,"Jan",2018,22,"Monday","(41.882695, -87.63378)","000001110",NA
"10811",40730,"Washington/Wells",NA,NA,8343,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.882695, -87.63378)","000001110",NA
"10948",40730,"Washington/Wells",NA,NA,8630,2018-03-13,3,"Mar",2018,13,"Tuesday","(41.882695, -87.63378)","000001110",NA
"11031",40730,"Washington/Wells",NA,NA,4483,2018-01-15,1,"Jan",2018,15,"Monday","(41.882695, -87.63378)","000001110",NA
"11042",40730,"Washington/Wells",NA,NA,7900,2018-03-05,3,"Mar",2018,5,"Monday","(41.882695, -87.63378)","000001110",NA
"11085",40730,"Washington/Wells",NA,NA,802,2018-01-21,1,"Jan",2018,21,"Sunday","(41.882695, -87.63378)","000001110",NA
"11112",40730,"Washington/Wells",NA,NA,1257,2018-02-24,2,"Feb",2018,24,"Saturday","(41.882695, -87.63378)","000001110",NA
"11115",40730,"Washington/Wells",NA,NA,8375,2018-03-12,3,"Mar",2018,12,"Monday","(41.882695, -87.63378)","000001110",NA
"11419",40730,"Washington/Wells",NA,NA,4982,2018-02-09,2,"Feb",2018,9,"Friday","(41.882695, -87.63378)","000001110",NA
"11761",40730,"Washington/Wells",NA,NA,886,2018-01-06,1,"Jan",2018,6,"Saturday","(41.882695, -87.63378)","000001110",NA
"11829",40730,"Washington/Wells",NA,NA,8171,2018-02-01,2,"Feb",2018,1,"Thursday","(41.882695, -87.63378)","000001110",NA
"11959",40730,"Washington/Wells",NA,NA,7867,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.882695, -87.63378)","000001110",NA
"12098",40730,"Washington/Wells",NA,NA,7849,2018-01-04,1,"Jan",2018,4,"Thursday","(41.882695, -87.63378)","000001110",NA
