"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"383",41340,"LaSalle",NA,NA,1212,2017-12-16,12,"Dec",2017,16,"Saturday","(41.875568, -87.631722)","010000000",NA
"638",41340,"LaSalle",NA,NA,1236,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.875568, -87.631722)","010000000",NA
"686",41340,"LaSalle",NA,NA,3337,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.875568, -87.631722)","010000000",NA
"771",41340,"LaSalle",NA,NA,341,2017-12-25,12,"Dec",2017,25,"Monday","(41.875568, -87.631722)","010000000",NA
"916",41340,"LaSalle",NA,NA,589,2017-12-31,12,"Dec",2017,31,"Sunday","(41.875568, -87.631722)","010000000",NA
"918",41340,"LaSalle",NA,NA,2456,2017-12-21,12,"Dec",2017,21,"Thursday","(41.875568, -87.631722)","010000000",NA
"1024",41340,"LaSalle",NA,NA,3372,2017-12-04,12,"Dec",2017,4,"Monday","(41.875568, -87.631722)","010000000",NA
"1035",41340,"LaSalle",NA,NA,2706,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.875568, -87.631722)","010000000",NA
"1100",41340,"LaSalle",NA,NA,892,2017-12-10,12,"Dec",2017,10,"Sunday","(41.875568, -87.631722)","010000000",NA
"1253",41340,"LaSalle",NA,NA,1293,2017-12-02,12,"Dec",2017,2,"Saturday","(41.875568, -87.631722)","010000000",NA
"1323",41340,"LaSalle",NA,NA,1594,2017-12-28,12,"Dec",2017,28,"Thursday","(41.875568, -87.631722)","010000000",NA
"1460",41340,"LaSalle",NA,NA,3136,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.875568, -87.631722)","010000000",NA
"1492",41340,"LaSalle",NA,NA,786,2017-12-23,12,"Dec",2017,23,"Saturday","(41.875568, -87.631722)","010000000",NA
"1597",41340,"LaSalle",NA,NA,3137,2017-12-11,12,"Dec",2017,11,"Monday","(41.875568, -87.631722)","010000000",NA
"1647",41340,"LaSalle",NA,NA,3339,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.875568, -87.631722)","010000000",NA
"1931",41340,"LaSalle",NA,NA,800,2017-12-17,12,"Dec",2017,17,"Sunday","(41.875568, -87.631722)","010000000",NA
"2002",41340,"LaSalle",NA,NA,2900,2017-12-15,12,"Dec",2017,15,"Friday","(41.875568, -87.631722)","010000000",NA
"2017",41340,"LaSalle",NA,NA,3115,2017-12-14,12,"Dec",2017,14,"Thursday","(41.875568, -87.631722)","010000000",NA
"2301",41340,"LaSalle",NA,NA,3067,2017-12-08,12,"Dec",2017,8,"Friday","(41.875568, -87.631722)","010000000",NA
"2384",41340,"LaSalle",NA,NA,3353,2017-12-07,12,"Dec",2017,7,"Thursday","(41.875568, -87.631722)","010000000",NA
"2400",41340,"LaSalle",NA,NA,1071,2017-12-03,12,"Dec",2017,3,"Sunday","(41.875568, -87.631722)","010000000",NA
"2469",41340,"LaSalle",NA,NA,1601,2017-12-29,12,"Dec",2017,29,"Friday","(41.875568, -87.631722)","010000000",NA
"2674",41340,"LaSalle",NA,NA,540,2017-12-24,12,"Dec",2017,24,"Sunday","(41.875568, -87.631722)","010000000",NA
"2692",41340,"LaSalle",NA,NA,2034,2017-12-22,12,"Dec",2017,22,"Friday","(41.875568, -87.631722)","010000000",NA
"3570",41340,"LaSalle",NA,NA,3191,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.875568, -87.631722)","010000000",NA
"3739",41340,"LaSalle",NA,NA,2662,2017-12-18,12,"Dec",2017,18,"Monday","(41.875568, -87.631722)","010000000",NA
"3872",41340,"LaSalle",NA,NA,2604,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.875568, -87.631722)","010000000",NA
"3940",41340,"LaSalle",NA,NA,1080,2017-12-09,12,"Dec",2017,9,"Saturday","(41.875568, -87.631722)","010000000",NA
"3992",41340,"LaSalle",NA,NA,1558,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.875568, -87.631722)","010000000",NA
"4270",41340,"LaSalle",NA,NA,676,2017-12-30,12,"Dec",2017,30,"Saturday","(41.875568, -87.631722)","010000000",NA
"4390",41340,"LaSalle",NA,NA,3263,2017-12-01,12,"Dec",2017,1,"Friday","(41.875568, -87.631722)","010000000",NA
"4627",41340,"LaSalle",NA,NA,3368,2018-02-06,2,"Feb",2018,6,"Tuesday","(41.875568, -87.631722)","010000000",NA
"5044",41340,"LaSalle",NA,NA,886,2018-02-25,2,"Feb",2018,25,"Sunday","(41.875568, -87.631722)","010000000",NA
"5052",41340,"LaSalle",NA,NA,3038,2018-03-22,3,"Mar",2018,22,"Thursday","(41.875568, -87.631722)","010000000",NA
"5203",41340,"LaSalle",NA,NA,3247,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.875568, -87.631722)","010000000",NA
"5537",41340,"LaSalle",NA,NA,632,2018-01-14,1,"Jan",2018,14,"Sunday","(41.875568, -87.631722)","010000000",NA
"5740",41340,"LaSalle",NA,NA,3225,2018-02-01,2,"Feb",2018,1,"Thursday","(41.875568, -87.631722)","010000000",NA
"5805",41340,"LaSalle",NA,NA,2160,2018-01-04,1,"Jan",2018,4,"Thursday","(41.875568, -87.631722)","010000000",NA
"5933",41340,"LaSalle",NA,NA,3263,2018-02-27,2,"Feb",2018,27,"Tuesday","(41.875568, -87.631722)","010000000",NA
"6118",41340,"LaSalle",NA,NA,3252,2018-02-26,2,"Feb",2018,26,"Monday","(41.875568, -87.631722)","010000000",NA
"6120",41340,"LaSalle",NA,NA,2672,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.875568, -87.631722)","010000000",NA
"6161",41340,"LaSalle",NA,NA,734,2018-02-04,2,"Feb",2018,4,"Sunday","(41.875568, -87.631722)","010000000",NA
