"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"258",41250,"Central-Evanston",NA,NA,704,2017-12-20,12,"Dec",2017,20,"Wednesday","(42.063987, -87.685617)","000011000",NA
"333",41250,"Central-Evanston",NA,NA,749,2017-12-15,12,"Dec",2017,15,"Friday","(42.063987, -87.685617)","000011000",NA
"353",41250,"Central-Evanston",NA,NA,461,2017-12-27,12,"Dec",2017,27,"Wednesday","(42.063987, -87.685617)","000011000",NA
"617",41250,"Central-Evanston",NA,NA,757,2017-12-13,12,"Dec",2017,13,"Wednesday","(42.063987, -87.685617)","000011000",NA
"902",41250,"Central-Evanston",NA,NA,234,2017-12-30,12,"Dec",2017,30,"Saturday","(42.063987, -87.685617)","000011000",NA
"929",41250,"Central-Evanston",NA,NA,278,2017-12-23,12,"Dec",2017,23,"Saturday","(42.063987, -87.685617)","000011000",NA
"1136",41250,"Central-Evanston",NA,NA,734,2017-12-06,12,"Dec",2017,6,"Wednesday","(42.063987, -87.685617)","000011000",NA
"1489",41250,"Central-Evanston",NA,NA,368,2017-12-02,12,"Dec",2017,2,"Saturday","(42.063987, -87.685617)","000011000",NA
"1773",41250,"Central-Evanston",NA,NA,759,2017-12-12,12,"Dec",2017,12,"Tuesday","(42.063987, -87.685617)","000011000",NA
"1911",41250,"Central-Evanston",NA,NA,758,2017-12-21,12,"Dec",2017,21,"Thursday","(42.063987, -87.685617)","000011000",NA
"2029",41250,"Central-Evanston",NA,NA,621,2017-12-22,12,"Dec",2017,22,"Friday","(42.063987, -87.685617)","000011000",NA
"2117",41250,"Central-Evanston",NA,NA,376,2017-12-26,12,"Dec",2017,26,"Tuesday","(42.063987, -87.685617)","000011000",NA
"2517",41250,"Central-Evanston",NA,NA,497,2017-12-28,12,"Dec",2017,28,"Thursday","(42.063987, -87.685617)","000011000",NA
"2812",41250,"Central-Evanston",NA,NA,314,2017-12-09,12,"Dec",2017,9,"Saturday","(42.063987, -87.685617)","000011000",NA
"2868",41250,"Central-Evanston",NA,NA,783,2017-12-05,12,"Dec",2017,5,"Tuesday","(42.063987, -87.685617)","000011000",NA
