"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"201",40060,"Belmont-O'Hare",NA,NA,3327,2017-12-02,12,"Dec",2017,2,"Saturday","(41.938132, -87.712359)","010000000",NA
"248",40060,"Belmont-O'Hare",NA,NA,2821,2017-12-23,12,"Dec",2017,23,"Saturday","(41.938132, -87.712359)","010000000",NA
"391",40060,"Belmont-O'Hare",NA,NA,3625,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.938132, -87.712359)","010000000",NA
"414",40060,"Belmont-O'Hare",NA,NA,2433,2017-12-30,12,"Dec",2017,30,"Saturday","(41.938132, -87.712359)","010000000",NA
"451",40060,"Belmont-O'Hare",NA,NA,6151,2017-12-01,12,"Dec",2017,1,"Friday","(41.938132, -87.712359)","010000000",NA
"543",40060,"Belmont-O'Hare",NA,NA,1085,2017-12-25,12,"Dec",2017,25,"Monday","(41.938132, -87.712359)","010000000",NA
"734",40060,"Belmont-O'Hare",NA,NA,5422,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.938132, -87.712359)","010000000",NA
"1163",40060,"Belmont-O'Hare",NA,NA,5543,2017-12-15,12,"Dec",2017,15,"Friday","(41.938132, -87.712359)","010000000",NA
"1405",40060,"Belmont-O'Hare",NA,NA,5905,2017-12-07,12,"Dec",2017,7,"Thursday","(41.938132, -87.712359)","010000000",NA
"1819",40060,"Belmont-O'Hare",NA,NA,5829,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.938132, -87.712359)","010000000",NA
"1898",40060,"Belmont-O'Hare",NA,NA,3152,2017-12-16,12,"Dec",2017,16,"Saturday","(41.938132, -87.712359)","010000000",NA
"1936",40060,"Belmont-O'Hare",NA,NA,3172,2017-12-09,12,"Dec",2017,9,"Saturday","(41.938132, -87.712359)","010000000",NA
"2208",40060,"Belmont-O'Hare",NA,NA,5558,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.938132, -87.712359)","010000000",NA
"2233",40060,"Belmont-O'Hare",NA,NA,5757,2017-12-04,12,"Dec",2017,4,"Monday","(41.938132, -87.712359)","010000000",NA
"2247",40060,"Belmont-O'Hare",NA,NA,2959,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.938132, -87.712359)","010000000",NA
"2381",40060,"Belmont-O'Hare",NA,NA,5771,2017-12-14,12,"Dec",2017,14,"Thursday","(41.938132, -87.712359)","010000000",NA
"2499",40060,"Belmont-O'Hare",NA,NA,5400,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.938132, -87.712359)","010000000",NA
"2590",40060,"Belmont-O'Hare",NA,NA,1843,2017-12-24,12,"Dec",2017,24,"Sunday","(41.938132, -87.712359)","010000000",NA
"2754",40060,"Belmont-O'Hare",NA,NA,2284,2017-12-10,12,"Dec",2017,10,"Sunday","(41.938132, -87.712359)","010000000",NA
"2987",40060,"Belmont-O'Hare",NA,NA,2391,2017-12-17,12,"Dec",2017,17,"Sunday","(41.938132, -87.712359)","010000000",NA
"3183",40060,"Belmont-O'Hare",NA,NA,1975,2017-12-31,12,"Dec",2017,31,"Sunday","(41.938132, -87.712359)","010000000",NA
"3230",40060,"Belmont-O'Hare",NA,NA,6073,2017-12-08,12,"Dec",2017,8,"Friday","(41.938132, -87.712359)","010000000",NA
"3303",40060,"Belmont-O'Hare",NA,NA,3952,2017-12-29,12,"Dec",2017,29,"Friday","(41.938132, -87.712359)","010000000",NA
"3400",40060,"Belmont-O'Hare",NA,NA,5296,2017-12-18,12,"Dec",2017,18,"Monday","(41.938132, -87.712359)","010000000",NA
"3784",40060,"Belmont-O'Hare",NA,NA,5497,2017-12-11,12,"Dec",2017,11,"Monday","(41.938132, -87.712359)","010000000",NA
"3803",40060,"Belmont-O'Hare",NA,NA,3849,2017-12-28,12,"Dec",2017,28,"Thursday","(41.938132, -87.712359)","010000000",NA
"3811",40060,"Belmont-O'Hare",NA,NA,5083,2017-12-22,12,"Dec",2017,22,"Friday","(41.938132, -87.712359)","010000000",NA
"3894",40060,"Belmont-O'Hare",NA,NA,5253,2017-12-21,12,"Dec",2017,21,"Thursday","(41.938132, -87.712359)","010000000",NA
"4179",40060,"Belmont-O'Hare",NA,NA,2600,2017-12-03,12,"Dec",2017,3,"Sunday","(41.938132, -87.712359)","010000000",NA
"4357",40060,"Belmont-O'Hare",NA,NA,5493,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.938132, -87.712359)","010000000",NA
"4397",40060,"Belmont-O'Hare",NA,NA,5832,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.938132, -87.712359)","010000000",NA
