"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"12",41450,"Chicago/State",NA,NA,9639,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.896671, -87.628176)","100000000",NA
"31",41450,"Chicago/State",NA,NA,14262,2017-12-14,12,"Dec",2017,14,"Thursday","(41.896671, -87.628176)","100000000",NA
"106",41450,"Chicago/State",NA,NA,13980,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.896671, -87.628176)","100000000",NA
"702",41450,"Chicago/State",NA,NA,5831,2017-12-24,12,"Dec",2017,24,"Sunday","(41.896671, -87.628176)","100000000",NA
"745",41450,"Chicago/State",NA,NA,14357,2017-12-04,12,"Dec",2017,4,"Monday","(41.896671, -87.628176)","100000000",NA
"811",41450,"Chicago/State",NA,NA,10866,2017-12-28,12,"Dec",2017,28,"Thursday","(41.896671, -87.628176)","100000000",NA
"848",41450,"Chicago/State",NA,NA,8454,2017-12-30,12,"Dec",2017,30,"Saturday","(41.896671, -87.628176)","100000000",NA
"935",41450,"Chicago/State",NA,NA,14697,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.896671, -87.628176)","100000000",NA
"1283",41450,"Chicago/State",NA,NA,13605,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.896671, -87.628176)","100000000",NA
"1297",41450,"Chicago/State",NA,NA,2615,2017-12-25,12,"Dec",2017,25,"Monday","(41.896671, -87.628176)","100000000",NA
"1317",41450,"Chicago/State",NA,NA,11542,2017-12-29,12,"Dec",2017,29,"Friday","(41.896671, -87.628176)","100000000",NA
"1459",41450,"Chicago/State",NA,NA,8301,2017-12-17,12,"Dec",2017,17,"Sunday","(41.896671, -87.628176)","100000000",NA
"1467",41450,"Chicago/State",NA,NA,13682,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.896671, -87.628176)","100000000",NA
"1524",41450,"Chicago/State",NA,NA,9694,2017-12-23,12,"Dec",2017,23,"Saturday","(41.896671, -87.628176)","100000000",NA
"1692",41450,"Chicago/State",NA,NA,13508,2017-12-21,12,"Dec",2017,21,"Thursday","(41.896671, -87.628176)","100000000",NA
"1734",41450,"Chicago/State",NA,NA,14521,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.896671, -87.628176)","100000000",NA
"2130",41450,"Chicago/State",NA,NA,8355,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.896671, -87.628176)","100000000",NA
"2529",41450,"Chicago/State",NA,NA,13384,2017-12-11,12,"Dec",2017,11,"Monday","(41.896671, -87.628176)","100000000",NA
"2540",41450,"Chicago/State",NA,NA,6651,2017-12-31,12,"Dec",2017,31,"Sunday","(41.896671, -87.628176)","100000000",NA
"2999",41450,"Chicago/State",NA,NA,13119,2017-12-02,12,"Dec",2017,2,"Saturday","(41.896671, -87.628176)","100000000",NA
"3037",41450,"Chicago/State",NA,NA,14374,2017-12-15,12,"Dec",2017,15,"Friday","(41.896671, -87.628176)","100000000",NA
"3182",41450,"Chicago/State",NA,NA,16123,2017-12-01,12,"Dec",2017,1,"Friday","(41.896671, -87.628176)","100000000",NA
"3489",41450,"Chicago/State",NA,NA,12407,2017-12-16,12,"Dec",2017,16,"Saturday","(41.896671, -87.628176)","100000000",NA
"3691",41450,"Chicago/State",NA,NA,8176,2017-12-10,12,"Dec",2017,10,"Sunday","(41.896671, -87.628176)","100000000",NA
"3692",41450,"Chicago/State",NA,NA,15211,2017-12-08,12,"Dec",2017,8,"Friday","(41.896671, -87.628176)","100000000",NA
"3703",41450,"Chicago/State",NA,NA,8973,2017-12-03,12,"Dec",2017,3,"Sunday","(41.896671, -87.628176)","100000000",NA
"3776",41450,"Chicago/State",NA,NA,11287,2017-12-09,12,"Dec",2017,9,"Saturday","(41.896671, -87.628176)","100000000",NA
