"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"140",40610,"Ridgeland",NA,NA,134,2017-12-25,12,"Dec",2017,25,"Monday","(41.887159, -87.783661)","001000000",NA
"249",40610,"Ridgeland",NA,NA,789,2017-12-28,12,"Dec",2017,28,"Thursday","(41.887159, -87.783661)","001000000",NA
"254",40610,"Ridgeland",NA,NA,1117,2017-12-22,12,"Dec",2017,22,"Friday","(41.887159, -87.783661)","001000000",NA
"332",40610,"Ridgeland",NA,NA,1310,2017-12-21,12,"Dec",2017,21,"Thursday","(41.887159, -87.783661)","001000000",NA
"481",40610,"Ridgeland",NA,NA,285,2017-12-24,12,"Dec",2017,24,"Sunday","(41.887159, -87.783661)","001000000",NA
"526",40610,"Ridgeland",NA,NA,590,2017-12-16,12,"Dec",2017,16,"Saturday","(41.887159, -87.783661)","001000000",NA
"561",40610,"Ridgeland",NA,NA,1424,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.887159, -87.783661)","001000000",NA
"628",40610,"Ridgeland",NA,NA,1408,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.887159, -87.783661)","001000000",NA
"860",40610,"Ridgeland",NA,NA,491,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.887159, -87.783661)","001000000",NA
"1077",40610,"Ridgeland",NA,NA,1341,2017-12-15,12,"Dec",2017,15,"Friday","(41.887159, -87.783661)","001000000",NA
"1092",40610,"Ridgeland",NA,NA,1466,2017-12-07,12,"Dec",2017,7,"Thursday","(41.887159, -87.783661)","001000000",NA
"1096",40610,"Ridgeland",NA,NA,774,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.887159, -87.783661)","001000000",NA
"1206",40610,"Ridgeland",NA,NA,767,2017-12-29,12,"Dec",2017,29,"Friday","(41.887159, -87.783661)","001000000",NA
"1631",40610,"Ridgeland",NA,NA,350,2017-12-10,12,"Dec",2017,10,"Sunday","(41.887159, -87.783661)","001000000",NA
"1724",40610,"Ridgeland",NA,NA,400,2017-12-03,12,"Dec",2017,3,"Sunday","(41.887159, -87.783661)","001000000",NA
"1804",40610,"Ridgeland",NA,NA,1458,2017-12-04,12,"Dec",2017,4,"Monday","(41.887159, -87.783661)","001000000",NA
"1831",40610,"Ridgeland",NA,NA,1429,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.887159, -87.783661)","001000000",NA
"1882",40610,"Ridgeland",NA,NA,1417,2017-12-14,12,"Dec",2017,14,"Thursday","(41.887159, -87.783661)","001000000",NA
"1984",40610,"Ridgeland",NA,NA,1432,2017-12-01,12,"Dec",2017,1,"Friday","(41.887159, -87.783661)","001000000",NA
"2279",40610,"Ridgeland",NA,NA,1349,2017-12-18,12,"Dec",2017,18,"Monday","(41.887159, -87.783661)","001000000",NA
"2295",40610,"Ridgeland",NA,NA,360,2017-12-17,12,"Dec",2017,17,"Sunday","(41.887159, -87.783661)","001000000",NA
"2468",40610,"Ridgeland",NA,NA,1434,2017-12-08,12,"Dec",2017,8,"Friday","(41.887159, -87.783661)","001000000",NA
"2601",40610,"Ridgeland",NA,NA,1426,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.887159, -87.783661)","001000000",NA
"2677",40610,"Ridgeland",NA,NA,1425,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.887159, -87.783661)","001000000",NA
"2817",40610,"Ridgeland",NA,NA,482,2017-12-09,12,"Dec",2017,9,"Saturday","(41.887159, -87.783661)","001000000",NA
"3061",40610,"Ridgeland",NA,NA,1427,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.887159, -87.783661)","001000000",NA
"3515",40610,"Ridgeland",NA,NA,287,2017-12-30,12,"Dec",2017,30,"Saturday","(41.887159, -87.783661)","001000000",NA
"3676",40610,"Ridgeland",NA,NA,534,2017-12-23,12,"Dec",2017,23,"Saturday","(41.887159, -87.783661)","001000000",NA
"4021",40610,"Ridgeland",NA,NA,324,2017-12-31,12,"Dec",2017,31,"Sunday","(41.887159, -87.783661)","001000000",NA
"4200",40610,"Ridgeland",NA,NA,1396,2017-12-11,12,"Dec",2017,11,"Monday","(41.887159, -87.783661)","001000000",NA
"4356",40610,"Ridgeland",NA,NA,569,2017-12-02,12,"Dec",2017,2,"Saturday","(41.887159, -87.783661)","001000000",NA
"4582",40610,"Ridgeland",NA,NA,1153,2018-03-29,3,"Mar",2018,29,"Thursday","(41.887159, -87.783661)","001000000",NA
"4593",40610,"Ridgeland",NA,NA,1327,2018-01-19,1,"Jan",2018,19,"Friday","(41.887159, -87.783661)","001000000",NA
"4777",40610,"Ridgeland",NA,NA,1399,2018-02-01,2,"Feb",2018,1,"Thursday","(41.887159, -87.783661)","001000000",NA
"4789",40610,"Ridgeland",NA,NA,924,2018-03-24,3,"Mar",2018,24,"Saturday","(41.887159, -87.783661)","001000000",NA
"4849",40610,"Ridgeland",NA,NA,868,2018-02-19,2,"Feb",2018,19,"Monday","(41.887159, -87.783661)","001000000",NA
"4924",40610,"Ridgeland",NA,NA,1160,2018-03-26,3,"Mar",2018,26,"Monday","(41.887159, -87.783661)","001000000",NA
"5021",40610,"Ridgeland",NA,NA,735,2018-01-15,1,"Jan",2018,15,"Monday","(41.887159, -87.783661)","001000000",NA
"5570",40610,"Ridgeland",NA,NA,334,2018-03-25,3,"Mar",2018,25,"Sunday","(41.887159, -87.783661)","001000000",NA
"5704",40610,"Ridgeland",NA,NA,234,2018-01-21,1,"Jan",2018,21,"Sunday","(41.887159, -87.783661)","001000000",NA
"5894",40610,"Ridgeland",NA,NA,505,2018-03-10,3,"Mar",2018,10,"Saturday","(41.887159, -87.783661)","001000000",NA
"6049",40610,"Ridgeland",NA,NA,1419,2018-03-22,3,"Mar",2018,22,"Thursday","(41.887159, -87.783661)","001000000",NA
"6101",40610,"Ridgeland",NA,NA,213,2018-01-07,1,"Jan",2018,7,"Sunday","(41.887159, -87.783661)","001000000",NA
"6111",40610,"Ridgeland",NA,NA,144,2018-01-01,1,"Jan",2018,1,"Monday","(41.887159, -87.783661)","001000000",NA
"6223",40610,"Ridgeland",NA,NA,1352,2018-03-20,3,"Mar",2018,20,"Tuesday","(41.887159, -87.783661)","001000000",NA
"6262",40610,"Ridgeland",NA,NA,313,2018-02-25,2,"Feb",2018,25,"Sunday","(41.887159, -87.783661)","001000000",NA
"6468",40610,"Ridgeland",NA,NA,1434,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.887159, -87.783661)","001000000",NA
"6491",40610,"Ridgeland",NA,NA,335,2018-03-18,3,"Mar",2018,18,"Sunday","(41.887159, -87.783661)","001000000",NA
"6807",40610,"Ridgeland",NA,NA,1342,2018-01-08,1,"Jan",2018,8,"Monday","(41.887159, -87.783661)","001000000",NA
"6902",40610,"Ridgeland",NA,NA,1412,2018-01-25,1,"Jan",2018,25,"Thursday","(41.887159, -87.783661)","001000000",NA
"7043",40610,"Ridgeland",NA,NA,472,2018-02-24,2,"Feb",2018,24,"Saturday","(41.887159, -87.783661)","001000000",NA
"7499",40610,"Ridgeland",NA,NA,414,2018-03-31,3,"Mar",2018,31,"Saturday","(41.887159, -87.783661)","001000000",NA
"7778",40610,"Ridgeland",NA,NA,1390,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.887159, -87.783661)","001000000",NA
"7891",40610,"Ridgeland",NA,NA,263,2018-01-14,1,"Jan",2018,14,"Sunday","(41.887159, -87.783661)","001000000",NA
"8065",40610,"Ridgeland",NA,NA,1087,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.887159, -87.783661)","001000000",NA
"8464",40610,"Ridgeland",NA,NA,1446,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.887159, -87.783661)","001000000",NA
"8505",40610,"Ridgeland",NA,NA,1416,2018-03-15,3,"Mar",2018,15,"Thursday","(41.887159, -87.783661)","001000000",NA
"8851",40610,"Ridgeland",NA,NA,1259,2018-01-12,1,"Jan",2018,12,"Friday","(41.887159, -87.783661)","001000000",NA
"8884",40610,"Ridgeland",NA,NA,1115,2018-01-20,1,"Jan",2018,20,"Saturday","(41.887159, -87.783661)","001000000",NA
"9347",40610,"Ridgeland",NA,NA,267,2018-01-28,1,"Jan",2018,28,"Sunday","(41.887159, -87.783661)","001000000",NA
"9402",40610,"Ridgeland",NA,NA,1388,2018-01-18,1,"Jan",2018,18,"Thursday","(41.887159, -87.783661)","001000000",NA
"9422",40610,"Ridgeland",NA,NA,1360,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.887159, -87.783661)","001000000",NA
"9460",40610,"Ridgeland",NA,NA,1308,2018-03-05,3,"Mar",2018,5,"Monday","(41.887159, -87.783661)","001000000",NA
