"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"138",40220,"Western-Forest Park",NA,NA,754,2017-12-23,12,"Dec",2017,23,"Saturday","(41.875478, -87.688436)","010000000",NA
"343",40220,"Western-Forest Park",NA,NA,1912,2017-12-01,12,"Dec",2017,1,"Friday","(41.875478, -87.688436)","010000000",NA
"384",40220,"Western-Forest Park",NA,NA,731,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.875478, -87.688436)","010000000",NA
"574",40220,"Western-Forest Park",NA,NA,1016,2017-12-16,12,"Dec",2017,16,"Saturday","(41.875478, -87.688436)","010000000",NA
"712",40220,"Western-Forest Park",NA,NA,1044,2017-12-02,12,"Dec",2017,2,"Saturday","(41.875478, -87.688436)","010000000",NA
"794",40220,"Western-Forest Park",NA,NA,511,2017-12-31,12,"Dec",2017,31,"Sunday","(41.875478, -87.688436)","010000000",NA
"843",40220,"Western-Forest Park",NA,NA,377,2017-12-25,12,"Dec",2017,25,"Monday","(41.875478, -87.688436)","010000000",NA
"904",40220,"Western-Forest Park",NA,NA,636,2017-12-30,12,"Dec",2017,30,"Saturday","(41.875478, -87.688436)","010000000",NA
"926",40220,"Western-Forest Park",NA,NA,1640,2017-12-14,12,"Dec",2017,14,"Thursday","(41.875478, -87.688436)","010000000",NA
"940",40220,"Western-Forest Park",NA,NA,890,2017-12-09,12,"Dec",2017,9,"Saturday","(41.875478, -87.688436)","010000000",NA
"1016",40220,"Western-Forest Park",NA,NA,1561,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.875478, -87.688436)","010000000",NA
"1247",40220,"Western-Forest Park",NA,NA,1561,2017-12-18,12,"Dec",2017,18,"Monday","(41.875478, -87.688436)","010000000",NA
"1248",40220,"Western-Forest Park",NA,NA,1610,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.875478, -87.688436)","010000000",NA
"1346",40220,"Western-Forest Park",NA,NA,738,2017-12-17,12,"Dec",2017,17,"Sunday","(41.875478, -87.688436)","010000000",NA
"1581",40220,"Western-Forest Park",NA,NA,1561,2017-12-11,12,"Dec",2017,11,"Monday","(41.875478, -87.688436)","010000000",NA
"1636",40220,"Western-Forest Park",NA,NA,1649,2017-12-15,12,"Dec",2017,15,"Friday","(41.875478, -87.688436)","010000000",NA
"2061",40220,"Western-Forest Park",NA,NA,1398,2017-12-22,12,"Dec",2017,22,"Friday","(41.875478, -87.688436)","010000000",NA
"2081",40220,"Western-Forest Park",NA,NA,1720,2017-12-04,12,"Dec",2017,4,"Monday","(41.875478, -87.688436)","010000000",NA
"2132",40220,"Western-Forest Park",NA,NA,856,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.875478, -87.688436)","010000000",NA
"2393",40220,"Western-Forest Park",NA,NA,897,2017-12-29,12,"Dec",2017,29,"Friday","(41.875478, -87.688436)","010000000",NA
"2479",40220,"Western-Forest Park",NA,NA,1738,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.875478, -87.688436)","010000000",NA
"2511",40220,"Western-Forest Park",NA,NA,1699,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.875478, -87.688436)","010000000",NA
"2630",40220,"Western-Forest Park",NA,NA,1545,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.875478, -87.688436)","010000000",NA
"2704",40220,"Western-Forest Park",NA,NA,656,2017-12-10,12,"Dec",2017,10,"Sunday","(41.875478, -87.688436)","010000000",NA
"2757",40220,"Western-Forest Park",NA,NA,1528,2017-12-21,12,"Dec",2017,21,"Thursday","(41.875478, -87.688436)","010000000",NA
