"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"136",40760,"Granville",NA,NA,4230,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.993664, -87.659202)","100000000",NA
"372",40760,"Granville",NA,NA,3364,2017-12-18,12,"Dec",2017,18,"Monday","(41.993664, -87.659202)","100000000",NA
"665",40760,"Granville",NA,NA,2308,2017-12-28,12,"Dec",2017,28,"Thursday","(41.993664, -87.659202)","100000000",NA
"724",40760,"Granville",NA,NA,4058,2017-12-15,12,"Dec",2017,15,"Friday","(41.993664, -87.659202)","100000000",NA
"845",40760,"Granville",NA,NA,2918,2017-12-22,12,"Dec",2017,22,"Friday","(41.993664, -87.659202)","100000000",NA
"931",40760,"Granville",NA,NA,1742,2017-12-30,12,"Dec",2017,30,"Saturday","(41.993664, -87.659202)","100000000",NA
"1362",40760,"Granville",NA,NA,3270,2017-12-16,12,"Dec",2017,16,"Saturday","(41.993664, -87.659202)","100000000",NA
"1384",40760,"Granville",NA,NA,3822,2017-12-11,12,"Dec",2017,11,"Monday","(41.993664, -87.659202)","100000000",NA
"1443",40760,"Granville",NA,NA,4129,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.993664, -87.659202)","100000000",NA
"1513",40760,"Granville",NA,NA,4062,2017-12-04,12,"Dec",2017,4,"Monday","(41.993664, -87.659202)","100000000",NA
"1565",40760,"Granville",NA,NA,2657,2017-12-03,12,"Dec",2017,3,"Sunday","(41.993664, -87.659202)","100000000",NA
"1621",40760,"Granville",NA,NA,2129,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.993664, -87.659202)","100000000",NA
"1645",40760,"Granville",NA,NA,3117,2017-12-09,12,"Dec",2017,9,"Saturday","(41.993664, -87.659202)","100000000",NA
"1715",40760,"Granville",NA,NA,714,2017-12-25,12,"Dec",2017,25,"Monday","(41.993664, -87.659202)","100000000",NA
"1718",40760,"Granville",NA,NA,3411,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.993664, -87.659202)","100000000",NA
"2031",40760,"Granville",NA,NA,3433,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.993664, -87.659202)","100000000",NA
"2205",40760,"Granville",NA,NA,4081,2017-12-14,12,"Dec",2017,14,"Thursday","(41.993664, -87.659202)","100000000",NA
"2299",40760,"Granville",NA,NA,1701,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.993664, -87.659202)","100000000",NA
"2333",40760,"Granville",NA,NA,3220,2017-12-21,12,"Dec",2017,21,"Thursday","(41.993664, -87.659202)","100000000",NA
"2491",40760,"Granville",NA,NA,4134,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.993664, -87.659202)","100000000",NA
"2578",40760,"Granville",NA,NA,1357,2017-12-24,12,"Dec",2017,24,"Sunday","(41.993664, -87.659202)","100000000",NA
"2753",40760,"Granville",NA,NA,4555,2017-12-08,12,"Dec",2017,8,"Friday","(41.993664, -87.659202)","100000000",NA
"3223",40760,"Granville",NA,NA,2477,2017-12-29,12,"Dec",2017,29,"Friday","(41.993664, -87.659202)","100000000",NA
"3362",40760,"Granville",NA,NA,4929,2017-12-01,12,"Dec",2017,1,"Friday","(41.993664, -87.659202)","100000000",NA
"3370",40760,"Granville",NA,NA,1711,2017-12-31,12,"Dec",2017,31,"Sunday","(41.993664, -87.659202)","100000000",NA
"3401",40760,"Granville",NA,NA,2267,2017-12-10,12,"Dec",2017,10,"Sunday","(41.993664, -87.659202)","100000000",NA
"3453",40760,"Granville",NA,NA,2017,2017-12-23,12,"Dec",2017,23,"Saturday","(41.993664, -87.659202)","100000000",NA
"3601",40760,"Granville",NA,NA,3731,2017-12-02,12,"Dec",2017,2,"Saturday","(41.993664, -87.659202)","100000000",NA
"4184",40760,"Granville",NA,NA,4099,2017-12-07,12,"Dec",2017,7,"Thursday","(41.993664, -87.659202)","100000000",NA
"4252",40760,"Granville",NA,NA,4121,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.993664, -87.659202)","100000000",NA
"4340",40760,"Granville",NA,NA,2211,2017-12-17,12,"Dec",2017,17,"Sunday","(41.993664, -87.659202)","100000000",NA
"4568",40760,"Granville",NA,NA,2790,2018-03-03,3,"Mar",2018,3,"Saturday","(41.993664, -87.659202)","100000000",NA
"4979",40760,"Granville",NA,NA,3020,2018-01-04,1,"Jan",2018,4,"Thursday","(41.993664, -87.659202)","100000000",NA
"5038",40760,"Granville",NA,NA,3958,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.993664, -87.659202)","100000000",NA
"5267",40760,"Granville",NA,NA,3873,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.993664, -87.659202)","100000000",NA
"5331",40760,"Granville",NA,NA,4123,2018-03-01,3,"Mar",2018,1,"Thursday","(41.993664, -87.659202)","100000000",NA
"5451",40760,"Granville",NA,NA,1077,2018-01-01,1,"Jan",2018,1,"Monday","(41.993664, -87.659202)","100000000",NA
"5511",40760,"Granville",NA,NA,3681,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.993664, -87.659202)","100000000",NA
"6177",40760,"Granville",NA,NA,3634,2018-02-09,2,"Feb",2018,9,"Friday","(41.993664, -87.659202)","100000000",NA
"6544",40760,"Granville",NA,NA,3262,2018-02-19,2,"Feb",2018,19,"Monday","(41.993664, -87.659202)","100000000",NA
"6581",40760,"Granville",NA,NA,4066,2018-02-13,2,"Feb",2018,13,"Tuesday","(41.993664, -87.659202)","100000000",NA
"6583",40760,"Granville",NA,NA,3939,2018-03-28,3,"Mar",2018,28,"Wednesday","(41.993664, -87.659202)","100000000",NA
"6925",40760,"Granville",NA,NA,4099,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.993664, -87.659202)","100000000",NA
"6934",40760,"Granville",NA,NA,3959,2018-03-12,3,"Mar",2018,12,"Monday","(41.993664, -87.659202)","100000000",NA
"6960",40760,"Granville",NA,NA,3719,2018-01-20,1,"Jan",2018,20,"Saturday","(41.993664, -87.659202)","100000000",NA
"7030",40760,"Granville",NA,NA,3074,2018-01-15,1,"Jan",2018,15,"Monday","(41.993664, -87.659202)","100000000",NA
"7195",40760,"Granville",NA,NA,4064,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.993664, -87.659202)","100000000",NA
"7328",40760,"Granville",NA,NA,3246,2018-02-10,2,"Feb",2018,10,"Saturday","(41.993664, -87.659202)","100000000",NA
"7852",40760,"Granville",NA,NA,2669,2018-03-10,3,"Mar",2018,10,"Saturday","(41.993664, -87.659202)","100000000",NA
"7858",40760,"Granville",NA,NA,4020,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.993664, -87.659202)","100000000",NA
"7888",40760,"Granville",NA,NA,4033,2018-01-23,1,"Jan",2018,23,"Tuesday","(41.993664, -87.659202)","100000000",NA
"8019",40760,"Granville",NA,NA,2876,2018-01-05,1,"Jan",2018,5,"Friday","(41.993664, -87.659202)","100000000",NA
"8068",40760,"Granville",NA,NA,2668,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.993664, -87.659202)","100000000",NA
"8123",40760,"Granville",NA,NA,3562,2018-03-06,3,"Mar",2018,6,"Tuesday","(41.993664, -87.659202)","100000000",NA
"8222",40760,"Granville",NA,NA,4449,2018-02-16,2,"Feb",2018,16,"Friday","(41.993664, -87.659202)","100000000",NA
"8355",40760,"Granville",NA,NA,2333,2018-02-18,2,"Feb",2018,18,"Sunday","(41.993664, -87.659202)","100000000",NA
"8471",40760,"Granville",NA,NA,2500,2018-03-31,3,"Mar",2018,31,"Saturday","(41.993664, -87.659202)","100000000",NA
"8790",40760,"Granville",NA,NA,2241,2018-01-13,1,"Jan",2018,13,"Saturday","(41.993664, -87.659202)","100000000",NA
"8873",40760,"Granville",NA,NA,4018,2018-02-01,2,"Feb",2018,1,"Thursday","(41.993664, -87.659202)","100000000",NA
"8900",40760,"Granville",NA,NA,4133,2018-02-22,2,"Feb",2018,22,"Thursday","(41.993664, -87.659202)","100000000",NA
"8921",40760,"Granville",NA,NA,3684,2018-03-08,3,"Mar",2018,8,"Thursday","(41.993664, -87.659202)","100000000",NA
