"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"139",40440,"California-Cermak",NA,NA,841,2017-12-02,12,"Dec",2017,2,"Saturday","(41.854109, -87.694774)","000000100",NA
"299",40440,"California-Cermak",NA,NA,1337,2017-12-18,12,"Dec",2017,18,"Monday","(41.854109, -87.694774)","000000100",NA
"519",40440,"California-Cermak",NA,NA,848,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.854109, -87.694774)","000000100",NA
"657",40440,"California-Cermak",NA,NA,818,2017-12-16,12,"Dec",2017,16,"Saturday","(41.854109, -87.694774)","000000100",NA
"685",40440,"California-Cermak",NA,NA,1336,2017-12-15,12,"Dec",2017,15,"Friday","(41.854109, -87.694774)","000000100",NA
"770",40440,"California-Cermak",NA,NA,1427,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.854109, -87.694774)","000000100",NA
"881",40440,"California-Cermak",NA,NA,983,2017-12-28,12,"Dec",2017,28,"Thursday","(41.854109, -87.694774)","000000100",NA
"1132",40440,"California-Cermak",NA,NA,712,2017-12-09,12,"Dec",2017,9,"Saturday","(41.854109, -87.694774)","000000100",NA
"1150",40440,"California-Cermak",NA,NA,1345,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.854109, -87.694774)","000000100",NA
"1240",40440,"California-Cermak",NA,NA,461,2017-12-31,12,"Dec",2017,31,"Sunday","(41.854109, -87.694774)","000000100",NA
"1430",40440,"California-Cermak",NA,NA,1319,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.854109, -87.694774)","000000100",NA
"1531",40440,"California-Cermak",NA,NA,1315,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.854109, -87.694774)","000000100",NA
"1790",40440,"California-Cermak",NA,NA,1351,2017-12-14,12,"Dec",2017,14,"Thursday","(41.854109, -87.694774)","000000100",NA
"1800",40440,"California-Cermak",NA,NA,1390,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.854109, -87.694774)","000000100",NA
"1971",40440,"California-Cermak",NA,NA,1231,2017-12-22,12,"Dec",2017,22,"Friday","(41.854109, -87.694774)","000000100",NA
"2349",40440,"California-Cermak",NA,NA,573,2017-12-17,12,"Dec",2017,17,"Sunday","(41.854109, -87.694774)","000000100",NA
"2636",40440,"California-Cermak",NA,NA,469,2017-12-24,12,"Dec",2017,24,"Sunday","(41.854109, -87.694774)","000000100",NA
"2637",40440,"California-Cermak",NA,NA,1412,2017-12-07,12,"Dec",2017,7,"Thursday","(41.854109, -87.694774)","000000100",NA
"2668",40440,"California-Cermak",NA,NA,1462,2017-12-01,12,"Dec",2017,1,"Friday","(41.854109, -87.694774)","000000100",NA
"2928",40440,"California-Cermak",NA,NA,699,2017-12-03,12,"Dec",2017,3,"Sunday","(41.854109, -87.694774)","000000100",NA
"2972",40440,"California-Cermak",NA,NA,701,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.854109, -87.694774)","000000100",NA
"3287",40440,"California-Cermak",NA,NA,596,2017-12-10,12,"Dec",2017,10,"Sunday","(41.854109, -87.694774)","000000100",NA
"3320",40440,"California-Cermak",NA,NA,1379,2017-12-04,12,"Dec",2017,4,"Monday","(41.854109, -87.694774)","000000100",NA
"3627",40440,"California-Cermak",NA,NA,311,2017-12-25,12,"Dec",2017,25,"Monday","(41.854109, -87.694774)","000000100",NA
"3751",40440,"California-Cermak",NA,NA,674,2017-12-23,12,"Dec",2017,23,"Saturday","(41.854109, -87.694774)","000000100",NA
"3856",40440,"California-Cermak",NA,NA,1379,2017-12-08,12,"Dec",2017,8,"Friday","(41.854109, -87.694774)","000000100",NA
"3917",40440,"California-Cermak",NA,NA,546,2017-12-30,12,"Dec",2017,30,"Saturday","(41.854109, -87.694774)","000000100",NA
"3985",40440,"California-Cermak",NA,NA,1387,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.854109, -87.694774)","000000100",NA
"4002",40440,"California-Cermak",NA,NA,1378,2017-12-11,12,"Dec",2017,11,"Monday","(41.854109, -87.694774)","000000100",NA
"4371",40440,"California-Cermak",NA,NA,958,2017-12-29,12,"Dec",2017,29,"Friday","(41.854109, -87.694774)","000000100",NA
"4494",40440,"California-Cermak",NA,NA,1254,2017-12-21,12,"Dec",2017,21,"Thursday","(41.854109, -87.694774)","000000100",NA
"4596",40440,"California-Cermak",NA,NA,1258,2018-01-18,1,"Jan",2018,18,"Thursday","(41.854109, -87.694774)","000000100",NA
"4634",40440,"California-Cermak",NA,NA,1224,2018-01-12,1,"Jan",2018,12,"Friday","(41.854109, -87.694774)","000000100",NA
