"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"148",40030,"Pulaski-Lake",NA,NA,595,2017-12-24,12,"Dec",2017,24,"Sunday","(41.885412, -87.725404)","001000000",NA
"190",40030,"Pulaski-Lake",NA,NA,860,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.885412, -87.725404)","001000000",NA
"237",40030,"Pulaski-Lake",NA,NA,1280,2017-12-11,12,"Dec",2017,11,"Monday","(41.885412, -87.725404)","001000000",NA
"381",40030,"Pulaski-Lake",NA,NA,789,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.885412, -87.725404)","001000000",NA
"460",40030,"Pulaski-Lake",NA,NA,1398,2017-12-08,12,"Dec",2017,8,"Friday","(41.885412, -87.725404)","001000000",NA
"516",40030,"Pulaski-Lake",NA,NA,486,2017-12-25,12,"Dec",2017,25,"Monday","(41.885412, -87.725404)","001000000",NA
"577",40030,"Pulaski-Lake",NA,NA,914,2017-12-28,12,"Dec",2017,28,"Thursday","(41.885412, -87.725404)","001000000",NA
"896",40030,"Pulaski-Lake",NA,NA,1295,2017-12-21,12,"Dec",2017,21,"Thursday","(41.885412, -87.725404)","001000000",NA
"982",40030,"Pulaski-Lake",NA,NA,1281,2017-12-14,12,"Dec",2017,14,"Thursday","(41.885412, -87.725404)","001000000",NA
"1233",40030,"Pulaski-Lake",NA,NA,1263,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.885412, -87.725404)","001000000",NA
"1470",40030,"Pulaski-Lake",NA,NA,752,2017-12-03,12,"Dec",2017,3,"Sunday","(41.885412, -87.725404)","001000000",NA
"1637",40030,"Pulaski-Lake",NA,NA,1348,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.885412, -87.725404)","001000000",NA
"1730",40030,"Pulaski-Lake",NA,NA,1477,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.885412, -87.725404)","001000000",NA
"1753",40030,"Pulaski-Lake",NA,NA,1368,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.885412, -87.725404)","001000000",NA
"1788",40030,"Pulaski-Lake",NA,NA,819,2017-12-09,12,"Dec",2017,9,"Saturday","(41.885412, -87.725404)","001000000",NA
"1959",40030,"Pulaski-Lake",NA,NA,683,2017-12-17,12,"Dec",2017,17,"Sunday","(41.885412, -87.725404)","001000000",NA
"2156",40030,"Pulaski-Lake",NA,NA,1347,2017-12-15,12,"Dec",2017,15,"Friday","(41.885412, -87.725404)","001000000",NA
"2443",40030,"Pulaski-Lake",NA,NA,673,2017-12-30,12,"Dec",2017,30,"Saturday","(41.885412, -87.725404)","001000000",NA
"2634",40030,"Pulaski-Lake",NA,NA,968,2017-12-16,12,"Dec",2017,16,"Saturday","(41.885412, -87.725404)","001000000",NA
"3033",40030,"Pulaski-Lake",NA,NA,845,2017-12-23,12,"Dec",2017,23,"Saturday","(41.885412, -87.725404)","001000000",NA
"3115",40030,"Pulaski-Lake",NA,NA,1384,2017-12-04,12,"Dec",2017,4,"Monday","(41.885412, -87.725404)","001000000",NA
"3195",40030,"Pulaski-Lake",NA,NA,663,2017-12-10,12,"Dec",2017,10,"Sunday","(41.885412, -87.725404)","001000000",NA
"3252",40030,"Pulaski-Lake",NA,NA,1292,2017-12-18,12,"Dec",2017,18,"Monday","(41.885412, -87.725404)","001000000",NA
"3373",40030,"Pulaski-Lake",NA,NA,1244,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.885412, -87.725404)","001000000",NA
"3626",40030,"Pulaski-Lake",NA,NA,1560,2017-12-01,12,"Dec",2017,1,"Friday","(41.885412, -87.725404)","001000000",NA
"3816",40030,"Pulaski-Lake",NA,NA,988,2017-12-02,12,"Dec",2017,2,"Saturday","(41.885412, -87.725404)","001000000",NA
"3953",40030,"Pulaski-Lake",NA,NA,1319,2017-12-22,12,"Dec",2017,22,"Friday","(41.885412, -87.725404)","001000000",NA
"3977",40030,"Pulaski-Lake",NA,NA,1315,2017-12-07,12,"Dec",2017,7,"Thursday","(41.885412, -87.725404)","001000000",NA
"3995",40030,"Pulaski-Lake",NA,NA,998,2017-12-29,12,"Dec",2017,29,"Friday","(41.885412, -87.725404)","001000000",NA
"4043",40030,"Pulaski-Lake",NA,NA,1378,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.885412, -87.725404)","001000000",NA
"4061",40030,"Pulaski-Lake",NA,NA,525,2017-12-31,12,"Dec",2017,31,"Sunday","(41.885412, -87.725404)","001000000",NA
"4704",40030,"Pulaski-Lake",NA,NA,1344,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.885412, -87.725404)","001000000",NA
"4969",40030,"Pulaski-Lake",NA,NA,684,2018-01-28,1,"Jan",2018,28,"Sunday","(41.885412, -87.725404)","001000000",NA
"5004",40030,"Pulaski-Lake",NA,NA,1337,2018-03-09,3,"Mar",2018,9,"Friday","(41.885412, -87.725404)","001000000",NA
"5223",40030,"Pulaski-Lake",NA,NA,1257,2018-03-05,3,"Mar",2018,5,"Monday","(41.885412, -87.725404)","001000000",NA
"5244",40030,"Pulaski-Lake",NA,NA,1014,2018-01-05,1,"Jan",2018,5,"Friday","(41.885412, -87.725404)","001000000",NA
"5280",40030,"Pulaski-Lake",NA,NA,1300,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.885412, -87.725404)","001000000",NA
"5330",40030,"Pulaski-Lake",NA,NA,1298,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.885412, -87.725404)","001000000",NA
"5436",40030,"Pulaski-Lake",NA,NA,846,2018-02-17,2,"Feb",2018,17,"Saturday","(41.885412, -87.725404)","001000000",NA
"5588",40030,"Pulaski-Lake",NA,NA,1254,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.885412, -87.725404)","001000000",NA
