"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"246",40070,"Jackson/Dearborn",NA,NA,6495,2017-12-08,12,"Dec",2017,8,"Friday","(41.878183, -87.629296)","010000000",NA
"261",40070,"Jackson/Dearborn",NA,NA,4334,2017-12-22,12,"Dec",2017,22,"Friday","(41.878183, -87.629296)","010000000",NA
"408",40070,"Jackson/Dearborn",NA,NA,1691,2017-12-10,12,"Dec",2017,10,"Sunday","(41.878183, -87.629296)","010000000",NA
"753",40070,"Jackson/Dearborn",NA,NA,6397,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.878183, -87.629296)","010000000",NA
"801",40070,"Jackson/Dearborn",NA,NA,2658,2017-12-02,12,"Dec",2017,2,"Saturday","(41.878183, -87.629296)","010000000",NA
"925",40070,"Jackson/Dearborn",NA,NA,1735,2017-12-23,12,"Dec",2017,23,"Saturday","(41.878183, -87.629296)","010000000",NA
"1174",40070,"Jackson/Dearborn",NA,NA,1155,2017-12-24,12,"Dec",2017,24,"Sunday","(41.878183, -87.629296)","010000000",NA
"1400",40070,"Jackson/Dearborn",NA,NA,2135,2017-12-16,12,"Dec",2017,16,"Saturday","(41.878183, -87.629296)","010000000",NA
"1855",40070,"Jackson/Dearborn",NA,NA,7207,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.878183, -87.629296)","010000000",NA
"2007",40070,"Jackson/Dearborn",NA,NA,6857,2017-12-01,12,"Dec",2017,1,"Friday","(41.878183, -87.629296)","010000000",NA
"2009",40070,"Jackson/Dearborn",NA,NA,7016,2017-12-14,12,"Dec",2017,14,"Thursday","(41.878183, -87.629296)","010000000",NA
"2055",40070,"Jackson/Dearborn",NA,NA,728,2017-12-25,12,"Dec",2017,25,"Monday","(41.878183, -87.629296)","010000000",NA
"2124",40070,"Jackson/Dearborn",NA,NA,3480,2017-12-29,12,"Dec",2017,29,"Friday","(41.878183, -87.629296)","010000000",NA
"2253",40070,"Jackson/Dearborn",NA,NA,6349,2017-12-18,12,"Dec",2017,18,"Monday","(41.878183, -87.629296)","010000000",NA
"2276",40070,"Jackson/Dearborn",NA,NA,6849,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.878183, -87.629296)","010000000",NA
"2319",40070,"Jackson/Dearborn",NA,NA,1106,2017-12-31,12,"Dec",2017,31,"Sunday","(41.878183, -87.629296)","010000000",NA
"2329",40070,"Jackson/Dearborn",NA,NA,2199,2017-12-03,12,"Dec",2017,3,"Sunday","(41.878183, -87.629296)","010000000",NA
"2392",40070,"Jackson/Dearborn",NA,NA,2626,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.878183, -87.629296)","010000000",NA
"2414",40070,"Jackson/Dearborn",NA,NA,3741,2017-12-28,12,"Dec",2017,28,"Thursday","(41.878183, -87.629296)","010000000",NA
"2520",40070,"Jackson/Dearborn",NA,NA,1332,2017-12-30,12,"Dec",2017,30,"Saturday","(41.878183, -87.629296)","010000000",NA
"2795",40070,"Jackson/Dearborn",NA,NA,3469,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.878183, -87.629296)","010000000",NA
"2811",40070,"Jackson/Dearborn",NA,NA,6025,2017-12-15,12,"Dec",2017,15,"Friday","(41.878183, -87.629296)","010000000",NA
"2856",40070,"Jackson/Dearborn",NA,NA,7199,2017-12-04,12,"Dec",2017,4,"Monday","(41.878183, -87.629296)","010000000",NA
"2857",40070,"Jackson/Dearborn",NA,NA,5756,2017-12-21,12,"Dec",2017,21,"Thursday","(41.878183, -87.629296)","010000000",NA
"3153",40070,"Jackson/Dearborn",NA,NA,1686,2017-12-17,12,"Dec",2017,17,"Sunday","(41.878183, -87.629296)","010000000",NA
"3274",40070,"Jackson/Dearborn",NA,NA,7231,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.878183, -87.629296)","010000000",NA
"3325",40070,"Jackson/Dearborn",NA,NA,6859,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.878183, -87.629296)","010000000",NA
"3817",40070,"Jackson/Dearborn",NA,NA,6193,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.878183, -87.629296)","010000000",NA
"4004",40070,"Jackson/Dearborn",NA,NA,7194,2017-12-07,12,"Dec",2017,7,"Thursday","(41.878183, -87.629296)","010000000",NA
"4101",40070,"Jackson/Dearborn",NA,NA,6740,2017-12-11,12,"Dec",2017,11,"Monday","(41.878183, -87.629296)","010000000",NA
"4140",40070,"Jackson/Dearborn",NA,NA,2439,2017-12-09,12,"Dec",2017,9,"Saturday","(41.878183, -87.629296)","010000000",NA
"4559",40070,"Jackson/Dearborn",NA,NA,1714,2018-03-04,3,"Mar",2018,4,"Sunday","(41.878183, -87.629296)","010000000",NA
