"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"108",40480,"Cicero-Lake",NA,NA,658,2017-12-10,12,"Dec",2017,10,"Sunday","(41.886519, -87.744698)","001000000",NA
"197",40480,"Cicero-Lake",NA,NA,781,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.886519, -87.744698)","001000000",NA
"324",40480,"Cicero-Lake",NA,NA,1188,2017-12-07,12,"Dec",2017,7,"Thursday","(41.886519, -87.744698)","001000000",NA
"377",40480,"Cicero-Lake",NA,NA,713,2017-12-17,12,"Dec",2017,17,"Sunday","(41.886519, -87.744698)","001000000",NA
"659",40480,"Cicero-Lake",NA,NA,1266,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.886519, -87.744698)","001000000",NA
"788",40480,"Cicero-Lake",NA,NA,1271,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.886519, -87.744698)","001000000",NA
"821",40480,"Cicero-Lake",NA,NA,1312,2017-12-04,12,"Dec",2017,4,"Monday","(41.886519, -87.744698)","001000000",NA
"1226",40480,"Cicero-Lake",NA,NA,1005,2017-12-29,12,"Dec",2017,29,"Friday","(41.886519, -87.744698)","001000000",NA
"1273",40480,"Cicero-Lake",NA,NA,1194,2017-12-11,12,"Dec",2017,11,"Monday","(41.886519, -87.744698)","001000000",NA
"1330",40480,"Cicero-Lake",NA,NA,750,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.886519, -87.744698)","001000000",NA
"1417",40480,"Cicero-Lake",NA,NA,625,2017-12-24,12,"Dec",2017,24,"Sunday","(41.886519, -87.744698)","001000000",NA
"1495",40480,"Cicero-Lake",NA,NA,1298,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.886519, -87.744698)","001000000",NA
"1698",40480,"Cicero-Lake",NA,NA,1219,2017-12-21,12,"Dec",2017,21,"Thursday","(41.886519, -87.744698)","001000000",NA
"1837",40480,"Cicero-Lake",NA,NA,775,2017-12-09,12,"Dec",2017,9,"Saturday","(41.886519, -87.744698)","001000000",NA
"1866",40480,"Cicero-Lake",NA,NA,931,2017-12-02,12,"Dec",2017,2,"Saturday","(41.886519, -87.744698)","001000000",NA
"1886",40480,"Cicero-Lake",NA,NA,599,2017-12-30,12,"Dec",2017,30,"Saturday","(41.886519, -87.744698)","001000000",NA
"1901",40480,"Cicero-Lake",NA,NA,1291,2017-12-15,12,"Dec",2017,15,"Friday","(41.886519, -87.744698)","001000000",NA
"1950",40480,"Cicero-Lake",NA,NA,1229,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.886519, -87.744698)","001000000",NA
