"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"6",41660,"Lake/State",NA,NA,8615,2017-12-30,12,"Dec",2017,30,"Saturday","(41.884809, -87.627813)","100000000",NA
"110",41660,"Lake/State",NA,NA,20579,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.884809, -87.627813)","100000000",NA
"232",41660,"Lake/State",NA,NA,23640,2017-12-01,12,"Dec",2017,1,"Friday","(41.884809, -87.627813)","100000000",NA
"490",41660,"Lake/State",NA,NA,21432,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.884809, -87.627813)","100000000",NA
"581",41660,"Lake/State",NA,NA,21613,2017-12-11,12,"Dec",2017,11,"Monday","(41.884809, -87.627813)","100000000",NA
"953",41660,"Lake/State",NA,NA,7151,2017-12-31,12,"Dec",2017,31,"Sunday","(41.884809, -87.627813)","100000000",NA
"1228",41660,"Lake/State",NA,NA,10275,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.884809, -87.627813)","100000000",NA
"1398",41660,"Lake/State",NA,NA,22411,2017-12-08,12,"Dec",2017,8,"Friday","(41.884809, -87.627813)","100000000",NA
"1584",41660,"Lake/State",NA,NA,21092,2017-12-07,12,"Dec",2017,7,"Thursday","(41.884809, -87.627813)","100000000",NA
"1614",41660,"Lake/State",NA,NA,9793,2017-12-03,12,"Dec",2017,3,"Sunday","(41.884809, -87.627813)","100000000",NA
"1627",41660,"Lake/State",NA,NA,15047,2017-12-02,12,"Dec",2017,2,"Saturday","(41.884809, -87.627813)","100000000",NA
"1633",41660,"Lake/State",NA,NA,14794,2017-12-29,12,"Dec",2017,29,"Friday","(41.884809, -87.627813)","100000000",NA
"1690",41660,"Lake/State",NA,NA,12867,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.884809, -87.627813)","100000000",NA
"1701",41660,"Lake/State",NA,NA,21971,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.884809, -87.627813)","100000000",NA
"1791",41660,"Lake/State",NA,NA,6051,2017-12-24,12,"Dec",2017,24,"Sunday","(41.884809, -87.627813)","100000000",NA
"1818",41660,"Lake/State",NA,NA,21611,2017-12-14,12,"Dec",2017,14,"Thursday","(41.884809, -87.627813)","100000000",NA
"1960",41660,"Lake/State",NA,NA,21991,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.884809, -87.627813)","100000000",NA
