"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"2",41000,"Cermak-Chinatown",NA,NA,3636,2017-12-18,12,"Dec",2017,18,"Monday","(41.853206, -87.630968)","100000000",NA
"311",41000,"Cermak-Chinatown",NA,NA,3842,2017-12-04,12,"Dec",2017,4,"Monday","(41.853206, -87.630968)","100000000",NA
"766",41000,"Cermak-Chinatown",NA,NA,3701,2017-12-21,12,"Dec",2017,21,"Thursday","(41.853206, -87.630968)","100000000",NA
"1130",41000,"Cermak-Chinatown",NA,NA,3688,2017-12-22,12,"Dec",2017,22,"Friday","(41.853206, -87.630968)","100000000",NA
"1186",41000,"Cermak-Chinatown",NA,NA,2518,2017-12-30,12,"Dec",2017,30,"Saturday","(41.853206, -87.630968)","100000000",NA
"1309",41000,"Cermak-Chinatown",NA,NA,3419,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.853206, -87.630968)","100000000",NA
"1563",41000,"Cermak-Chinatown",NA,NA,2377,2017-12-31,12,"Dec",2017,31,"Sunday","(41.853206, -87.630968)","100000000",NA
"1658",41000,"Cermak-Chinatown",NA,NA,3052,2017-12-03,12,"Dec",2017,3,"Sunday","(41.853206, -87.630968)","100000000",NA
"1688",41000,"Cermak-Chinatown",NA,NA,1813,2017-12-25,12,"Dec",2017,25,"Monday","(41.853206, -87.630968)","100000000",NA
"1783",41000,"Cermak-Chinatown",NA,NA,2866,2017-12-29,12,"Dec",2017,29,"Friday","(41.853206, -87.630968)","100000000",NA
"1826",41000,"Cermak-Chinatown",NA,NA,2514,2017-12-10,12,"Dec",2017,10,"Sunday","(41.853206, -87.630968)","100000000",NA
"1938",41000,"Cermak-Chinatown",NA,NA,3189,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.853206, -87.630968)","100000000",NA
"2228",41000,"Cermak-Chinatown",NA,NA,3922,2017-12-08,12,"Dec",2017,8,"Friday","(41.853206, -87.630968)","100000000",NA
"2256",41000,"Cermak-Chinatown",NA,NA,3608,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.853206, -87.630968)","100000000",NA
"2270",41000,"Cermak-Chinatown",NA,NA,2065,2017-12-24,12,"Dec",2017,24,"Sunday","(41.853206, -87.630968)","100000000",NA
"2657",41000,"Cermak-Chinatown",NA,NA,2898,2017-12-23,12,"Dec",2017,23,"Saturday","(41.853206, -87.630968)","100000000",NA
"2717",41000,"Cermak-Chinatown",NA,NA,3473,2017-12-07,12,"Dec",2017,7,"Thursday","(41.853206, -87.630968)","100000000",NA
"2809",41000,"Cermak-Chinatown",NA,NA,3589,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.853206, -87.630968)","100000000",NA
"2866",41000,"Cermak-Chinatown",NA,NA,2698,2017-12-28,12,"Dec",2017,28,"Thursday","(41.853206, -87.630968)","100000000",NA
"3221",41000,"Cermak-Chinatown",NA,NA,2669,2017-12-17,12,"Dec",2017,17,"Sunday","(41.853206, -87.630968)","100000000",NA
"3291",41000,"Cermak-Chinatown",NA,NA,3315,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.853206, -87.630968)","100000000",NA
"3465",41000,"Cermak-Chinatown",NA,NA,3889,2017-12-15,12,"Dec",2017,15,"Friday","(41.853206, -87.630968)","100000000",NA
"3474",41000,"Cermak-Chinatown",NA,NA,3467,2017-12-11,12,"Dec",2017,11,"Monday","(41.853206, -87.630968)","100000000",NA
"3770",41000,"Cermak-Chinatown",NA,NA,3457,2017-12-14,12,"Dec",2017,14,"Thursday","(41.853206, -87.630968)","100000000",NA
"3778",41000,"Cermak-Chinatown",NA,NA,3238,2017-12-09,12,"Dec",2017,9,"Saturday","(41.853206, -87.630968)","100000000",NA
"3919",41000,"Cermak-Chinatown",NA,NA,2560,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.853206, -87.630968)","100000000",NA
"4123",41000,"Cermak-Chinatown",NA,NA,4454,2017-12-01,12,"Dec",2017,1,"Friday","(41.853206, -87.630968)","100000000",NA
"4152",41000,"Cermak-Chinatown",NA,NA,3527,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.853206, -87.630968)","100000000",NA
"4202",41000,"Cermak-Chinatown",NA,NA,4209,2017-12-16,12,"Dec",2017,16,"Saturday","(41.853206, -87.630968)","100000000",NA
"4269",41000,"Cermak-Chinatown",NA,NA,1985,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.853206, -87.630968)","100000000",NA
"4348",41000,"Cermak-Chinatown",NA,NA,4383,2017-12-02,12,"Dec",2017,2,"Saturday","(41.853206, -87.630968)","100000000",NA
"4626",41000,"Cermak-Chinatown",NA,NA,3602,2018-03-06,3,"Mar",2018,6,"Tuesday","(41.853206, -87.630968)","100000000",NA
"4800",41000,"Cermak-Chinatown",NA,NA,4853,2018-02-17,2,"Feb",2018,17,"Saturday","(41.853206, -87.630968)","100000000",NA
"4819",41000,"Cermak-Chinatown",NA,NA,3605,2018-02-27,2,"Feb",2018,27,"Tuesday","(41.853206, -87.630968)","100000000",NA
"4984",41000,"Cermak-Chinatown",NA,NA,3650,2018-02-18,2,"Feb",2018,18,"Sunday","(41.853206, -87.630968)","100000000",NA
"5220",41000,"Cermak-Chinatown",NA,NA,3939,2018-03-19,3,"Mar",2018,19,"Monday","(41.853206, -87.630968)","100000000",NA
"5255",41000,"Cermak-Chinatown",NA,NA,4289,2018-01-20,1,"Jan",2018,20,"Saturday","(41.853206, -87.630968)","100000000",NA
"5288",41000,"Cermak-Chinatown",NA,NA,3337,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.853206, -87.630968)","100000000",NA
