"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"404",40820,"Rosemont",NA,NA,3186,2017-12-03,12,"Dec",2017,3,"Sunday","(41.983507, -87.859388)","010000000",NA
"527",40820,"Rosemont",NA,NA,4215,2017-12-29,12,"Dec",2017,29,"Friday","(41.983507, -87.859388)","010000000",NA
"625",40820,"Rosemont",NA,NA,6594,2017-12-04,12,"Dec",2017,4,"Monday","(41.983507, -87.859388)","010000000",NA
"631",40820,"Rosemont",NA,NA,3433,2017-12-09,12,"Dec",2017,9,"Saturday","(41.983507, -87.859388)","010000000",NA
"706",40820,"Rosemont",NA,NA,6908,2017-12-01,12,"Dec",2017,1,"Friday","(41.983507, -87.859388)","010000000",NA
"755",40820,"Rosemont",NA,NA,6137,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.983507, -87.859388)","010000000",NA
"803",40820,"Rosemont",NA,NA,1984,2017-12-31,12,"Dec",2017,31,"Sunday","(41.983507, -87.859388)","010000000",NA
"1073",40820,"Rosemont",NA,NA,5931,2017-12-11,12,"Dec",2017,11,"Monday","(41.983507, -87.859388)","010000000",NA
"1168",40820,"Rosemont",NA,NA,1300,2017-12-25,12,"Dec",2017,25,"Monday","(41.983507, -87.859388)","010000000",NA
"1275",40820,"Rosemont",NA,NA,3889,2017-12-16,12,"Dec",2017,16,"Saturday","(41.983507, -87.859388)","010000000",NA
"1327",40820,"Rosemont",NA,NA,4103,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.983507, -87.859388)","010000000",NA
"1378",40820,"Rosemont",NA,NA,3111,2017-12-23,12,"Dec",2017,23,"Saturday","(41.983507, -87.859388)","010000000",NA
"1388",40820,"Rosemont",NA,NA,6813,2017-12-07,12,"Dec",2017,7,"Thursday","(41.983507, -87.859388)","010000000",NA
"1390",40820,"Rosemont",NA,NA,5874,2017-12-18,12,"Dec",2017,18,"Monday","(41.983507, -87.859388)","010000000",NA
"1568",40820,"Rosemont",NA,NA,5330,2017-12-22,12,"Dec",2017,22,"Friday","(41.983507, -87.859388)","010000000",NA
"1612",40820,"Rosemont",NA,NA,4555,2017-12-28,12,"Dec",2017,28,"Thursday","(41.983507, -87.859388)","010000000",NA
"1830",40820,"Rosemont",NA,NA,6251,2017-12-15,12,"Dec",2017,15,"Friday","(41.983507, -87.859388)","010000000",NA
"2058",40820,"Rosemont",NA,NA,6219,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.983507, -87.859388)","010000000",NA
"2197",40820,"Rosemont",NA,NA,6330,2017-12-14,12,"Dec",2017,14,"Thursday","(41.983507, -87.859388)","010000000",NA
"2805",40820,"Rosemont",NA,NA,6310,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.983507, -87.859388)","010000000",NA
"2877",40820,"Rosemont",NA,NA,6521,2017-12-08,12,"Dec",2017,8,"Friday","(41.983507, -87.859388)","010000000",NA
"2881",40820,"Rosemont",NA,NA,4161,2017-12-02,12,"Dec",2017,2,"Saturday","(41.983507, -87.859388)","010000000",NA
"2957",40820,"Rosemont",NA,NA,6627,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.983507, -87.859388)","010000000",NA
"3078",40820,"Rosemont",NA,NA,6582,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.983507, -87.859388)","010000000",NA
"3203",40820,"Rosemont",NA,NA,5882,2017-12-21,12,"Dec",2017,21,"Thursday","(41.983507, -87.859388)","010000000",NA
"3323",40820,"Rosemont",NA,NA,2515,2017-12-30,12,"Dec",2017,30,"Saturday","(41.983507, -87.859388)","010000000",NA
"3892",40820,"Rosemont",NA,NA,1937,2017-12-24,12,"Dec",2017,24,"Sunday","(41.983507, -87.859388)","010000000",NA
"3930",40820,"Rosemont",NA,NA,2650,2017-12-10,12,"Dec",2017,10,"Sunday","(41.983507, -87.859388)","010000000",NA
"4005",40820,"Rosemont",NA,NA,2818,2017-12-17,12,"Dec",2017,17,"Sunday","(41.983507, -87.859388)","010000000",NA
"4281",40820,"Rosemont",NA,NA,6087,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.983507, -87.859388)","010000000",NA
"4468",40820,"Rosemont",NA,NA,3562,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.983507, -87.859388)","010000000",NA
"4878",40820,"Rosemont",NA,NA,6163,2018-03-20,3,"Mar",2018,20,"Tuesday","(41.983507, -87.859388)","010000000",NA
"5054",40820,"Rosemont",NA,NA,6524,2018-03-15,3,"Mar",2018,15,"Thursday","(41.983507, -87.859388)","010000000",NA
"5059",40820,"Rosemont",NA,NA,5436,2018-01-08,1,"Jan",2018,8,"Monday","(41.983507, -87.859388)","010000000",NA
"5233",40820,"Rosemont",NA,NA,4461,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.983507, -87.859388)","010000000",NA
"5242",40820,"Rosemont",NA,NA,6274,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.983507, -87.859388)","010000000",NA
"5524",40820,"Rosemont",NA,NA,6400,2018-02-22,2,"Feb",2018,22,"Thursday","(41.983507, -87.859388)","010000000",NA
"5664",40820,"Rosemont",NA,NA,6270,2018-03-29,3,"Mar",2018,29,"Thursday","(41.983507, -87.859388)","010000000",NA
"5718",40820,"Rosemont",NA,NA,6266,2018-03-01,3,"Mar",2018,1,"Thursday","(41.983507, -87.859388)","010000000",NA
"5734",40820,"Rosemont",NA,NA,2356,2018-02-11,2,"Feb",2018,11,"Sunday","(41.983507, -87.859388)","010000000",NA
"5920",40820,"Rosemont",NA,NA,5503,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.983507, -87.859388)","010000000",NA
"6093",40820,"Rosemont",NA,NA,2514,2018-01-13,1,"Jan",2018,13,"Saturday","(41.983507, -87.859388)","010000000",NA
"6097",40820,"Rosemont",NA,NA,6041,2018-01-17,1,"Jan",2018,17,"Wednesday","(41.983507, -87.859388)","010000000",NA
"6545",40820,"Rosemont",NA,NA,5412,2018-01-12,1,"Jan",2018,12,"Friday","(41.983507, -87.859388)","010000000",NA
"6733",40820,"Rosemont",NA,NA,6283,2018-03-23,3,"Mar",2018,23,"Friday","(41.983507, -87.859388)","010000000",NA
"6760",40820,"Rosemont",NA,NA,5320,2018-01-04,1,"Jan",2018,4,"Thursday","(41.983507, -87.859388)","010000000",NA
"6876",40820,"Rosemont",NA,NA,5502,2018-02-05,2,"Feb",2018,5,"Monday","(41.983507, -87.859388)","010000000",NA
"7182",40820,"Rosemont",NA,NA,6320,2018-02-15,2,"Feb",2018,15,"Thursday","(41.983507, -87.859388)","010000000",NA
"7221",40820,"Rosemont",NA,NA,6105,2018-02-13,2,"Feb",2018,13,"Tuesday","(41.983507, -87.859388)","010000000",NA
"7310",40820,"Rosemont",NA,NA,5027,2018-01-05,1,"Jan",2018,5,"Friday","(41.983507, -87.859388)","010000000",NA
"7436",40820,"Rosemont",NA,NA,6052,2018-02-16,2,"Feb",2018,16,"Friday","(41.983507, -87.859388)","010000000",NA
"7518",40820,"Rosemont",NA,NA,6358,2018-02-27,2,"Feb",2018,27,"Tuesday","(41.983507, -87.859388)","010000000",NA
"7684",40820,"Rosemont",NA,NA,3372,2018-03-10,3,"Mar",2018,10,"Saturday","(41.983507, -87.859388)","010000000",NA
"7698",40820,"Rosemont",NA,NA,2941,2018-01-27,1,"Jan",2018,27,"Saturday","(41.983507, -87.859388)","010000000",NA
"8053",40820,"Rosemont",NA,NA,6104,2018-02-01,2,"Feb",2018,1,"Thursday","(41.983507, -87.859388)","010000000",NA
"8129",40820,"Rosemont",NA,NA,2490,2018-03-11,3,"Mar",2018,11,"Sunday","(41.983507, -87.859388)","010000000",NA
"8288",40820,"Rosemont",NA,NA,2377,2018-03-04,3,"Mar",2018,4,"Sunday","(41.983507, -87.859388)","010000000",NA
"8339",40820,"Rosemont",NA,NA,5926,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.983507, -87.859388)","010000000",NA
"8341",40820,"Rosemont",NA,NA,3809,2018-02-09,2,"Feb",2018,9,"Friday","(41.983507, -87.859388)","010000000",NA
"8479",40820,"Rosemont",NA,NA,3309,2018-02-17,2,"Feb",2018,17,"Saturday","(41.983507, -87.859388)","010000000",NA
"8645",40820,"Rosemont",NA,NA,5510,2018-01-29,1,"Jan",2018,29,"Monday","(41.983507, -87.859388)","010000000",NA
"8651",40820,"Rosemont",NA,NA,5034,2018-02-19,2,"Feb",2018,19,"Monday","(41.983507, -87.859388)","010000000",NA
"8875",40820,"Rosemont",NA,NA,6173,2018-03-09,3,"Mar",2018,9,"Friday","(41.983507, -87.859388)","010000000",NA
"8952",40820,"Rosemont",NA,NA,4018,2018-01-15,1,"Jan",2018,15,"Monday","(41.983507, -87.859388)","010000000",NA
"8974",40820,"Rosemont",NA,NA,5732,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.983507, -87.859388)","010000000",NA
"9053",40820,"Rosemont",NA,NA,5700,2018-01-19,1,"Jan",2018,19,"Friday","(41.983507, -87.859388)","010000000",NA
"9272",40820,"Rosemont",NA,NA,2039,2018-01-21,1,"Jan",2018,21,"Sunday","(41.983507, -87.859388)","010000000",NA
"9411",40820,"Rosemont",NA,NA,6183,2018-01-23,1,"Jan",2018,23,"Tuesday","(41.983507, -87.859388)","010000000",NA
"9602",40820,"Rosemont",NA,NA,1986,2018-01-28,1,"Jan",2018,28,"Sunday","(41.983507, -87.859388)","010000000",NA
"9618",40820,"Rosemont",NA,NA,6122,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.983507, -87.859388)","010000000",NA
"9856",40820,"Rosemont",NA,NA,2365,2018-01-06,1,"Jan",2018,6,"Saturday","(41.983507, -87.859388)","010000000",NA
"9954",40820,"Rosemont",NA,NA,6169,2018-02-08,2,"Feb",2018,8,"Thursday","(41.983507, -87.859388)","010000000",NA
"10072",40820,"Rosemont",NA,NA,5928,2018-02-26,2,"Feb",2018,26,"Monday","(41.983507, -87.859388)","010000000",NA
"10197",40820,"Rosemont",NA,NA,5812,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.983507, -87.859388)","010000000",NA
"10498",40820,"Rosemont",NA,NA,6214,2018-03-08,3,"Mar",2018,8,"Thursday","(41.983507, -87.859388)","010000000",NA
"10508",40820,"Rosemont",NA,NA,6117,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.983507, -87.859388)","010000000",NA
"10537",40820,"Rosemont",NA,NA,6025,2018-03-02,3,"Mar",2018,2,"Friday","(41.983507, -87.859388)","010000000",NA
"10567",40820,"Rosemont",NA,NA,5820,2018-03-05,3,"Mar",2018,5,"Monday","(41.983507, -87.859388)","010000000",NA
"10683",40820,"Rosemont",NA,NA,6311,2018-01-25,1,"Jan",2018,25,"Thursday","(41.983507, -87.859388)","010000000",NA
"10748",40820,"Rosemont",NA,NA,2262,2018-02-25,2,"Feb",2018,25,"Sunday","(41.983507, -87.859388)","010000000",NA
"10798",40820,"Rosemont",NA,NA,3044,2018-02-10,2,"Feb",2018,10,"Saturday","(41.983507, -87.859388)","010000000",NA
"11105",40820,"Rosemont",NA,NA,6075,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.983507, -87.859388)","010000000",NA
"11225",40820,"Rosemont",NA,NA,2747,2018-03-25,3,"Mar",2018,25,"Sunday","(41.983507, -87.859388)","010000000",NA
"11440",40820,"Rosemont",NA,NA,6371,2018-03-22,3,"Mar",2018,22,"Thursday","(41.983507, -87.859388)","010000000",NA
"11768",40820,"Rosemont",NA,NA,6046,2018-01-26,1,"Jan",2018,26,"Friday","(41.983507, -87.859388)","010000000",NA
"11898",40820,"Rosemont",NA,NA,6228,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.983507, -87.859388)","010000000",NA
"12309",40820,"Rosemont",NA,NA,3060,2018-02-24,2,"Feb",2018,24,"Saturday","(41.983507, -87.859388)","010000000",NA
"12401",40820,"Rosemont",NA,NA,2700,2018-03-18,3,"Mar",2018,18,"Sunday","(41.983507, -87.859388)","010000000",NA
"12523",40820,"Rosemont",NA,NA,6079,2018-02-06,2,"Feb",2018,6,"Tuesday","(41.983507, -87.859388)","010000000",NA
"12547",40820,"Rosemont",NA,NA,6312,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.983507, -87.859388)","010000000",NA
"12636",40820,"Rosemont",NA,NA,3266,2018-03-03,3,"Mar",2018,3,"Saturday","(41.983507, -87.859388)","010000000",NA
"12813",40820,"Rosemont",NA,NA,6964,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.983507, -87.859388)","010000000",NA
"12899",40820,"Rosemont",NA,NA,6316,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.983507, -87.859388)","010000000",NA
"12907",40820,"Rosemont",NA,NA,5833,2018-01-22,1,"Jan",2018,22,"Monday","(41.983507, -87.859388)","010000000",NA
"13006",40820,"Rosemont",NA,NA,1658,2018-02-04,2,"Feb",2018,4,"Sunday","(41.983507, -87.859388)","010000000",NA
"13130",40820,"Rosemont",NA,NA,5981,2018-01-11,1,"Jan",2018,11,"Thursday","(41.983507, -87.859388)","010000000",NA
"13549",40820,"Rosemont",NA,NA,5220,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.983507, -87.859388)","010000000",NA
"13588",40820,"Rosemont",NA,NA,5104,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.983507, -87.859388)","010000000",NA
"13877",40820,"Rosemont",NA,NA,5898,2018-03-26,3,"Mar",2018,26,"Monday","(41.983507, -87.859388)","010000000",NA
"14006",40820,"Rosemont",NA,NA,2416,2018-02-18,2,"Feb",2018,18,"Sunday","(41.983507, -87.859388)","010000000",NA
"14034",40820,"Rosemont",NA,NA,3349,2018-03-24,3,"Mar",2018,24,"Saturday","(41.983507, -87.859388)","010000000",NA
"14142",40820,"Rosemont",NA,NA,6130,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.983507, -87.859388)","010000000",NA
"14626",40820,"Rosemont",NA,NA,5313,2018-03-30,3,"Mar",2018,30,"Friday","(41.983507, -87.859388)","010000000",NA
"15049",40820,"Rosemont",NA,NA,1555,2018-01-01,1,"Jan",2018,1,"Monday","(41.983507, -87.859388)","010000000",NA
"15123",40820,"Rosemont",NA,NA,4173,2018-03-31,3,"Mar",2018,31,"Saturday","(41.983507, -87.859388)","010000000",NA
"15401",40820,"Rosemont",NA,NA,5747,2018-02-12,2,"Feb",2018,12,"Monday","(41.983507, -87.859388)","010000000",NA
