"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"69",40240,"79th",NA,NA,3881,2017-12-17,12,"Dec",2017,17,"Sunday","(41.750419, -87.625112)","100000000",NA
"635",40240,"79th",NA,NA,6780,2017-12-15,12,"Dec",2017,15,"Friday","(41.750419, -87.625112)","100000000",NA
"677",40240,"79th",NA,NA,3345,2017-12-31,12,"Dec",2017,31,"Sunday","(41.750419, -87.625112)","100000000",NA
"762",40240,"79th",NA,NA,4778,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.750419, -87.625112)","100000000",NA
"1113",40240,"79th",NA,NA,3833,2017-12-30,12,"Dec",2017,30,"Saturday","(41.750419, -87.625112)","100000000",NA
"1539",40240,"79th",NA,NA,6638,2017-12-21,12,"Dec",2017,21,"Thursday","(41.750419, -87.625112)","100000000",NA
"1540",40240,"79th",NA,NA,4303,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.750419, -87.625112)","100000000",NA
"1624",40240,"79th",NA,NA,6750,2017-12-22,12,"Dec",2017,22,"Friday","(41.750419, -87.625112)","100000000",NA
"1630",40240,"79th",NA,NA,7538,2017-12-01,12,"Dec",2017,1,"Friday","(41.750419, -87.625112)","100000000",NA
"1672",40240,"79th",NA,NA,6892,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.750419, -87.625112)","100000000",NA
"1745",40240,"79th",NA,NA,4967,2017-12-28,12,"Dec",2017,28,"Thursday","(41.750419, -87.625112)","100000000",NA
"1767",40240,"79th",NA,NA,6892,2017-12-14,12,"Dec",2017,14,"Thursday","(41.750419, -87.625112)","100000000",NA
"1793",40240,"79th",NA,NA,6707,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.750419, -87.625112)","100000000",NA
"1964",40240,"79th",NA,NA,6808,2017-12-11,12,"Dec",2017,11,"Monday","(41.750419, -87.625112)","100000000",NA
"2013",40240,"79th",NA,NA,6798,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.750419, -87.625112)","100000000",NA
"2037",40240,"79th",NA,NA,4575,2017-12-09,12,"Dec",2017,9,"Saturday","(41.750419, -87.625112)","100000000",NA
"2123",40240,"79th",NA,NA,3658,2017-12-10,12,"Dec",2017,10,"Sunday","(41.750419, -87.625112)","100000000",NA
"2199",40240,"79th",NA,NA,6684,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.750419, -87.625112)","100000000",NA
"2206",40240,"79th",NA,NA,5163,2017-12-02,12,"Dec",2017,2,"Saturday","(41.750419, -87.625112)","100000000",NA
"2341",40240,"79th",NA,NA,2511,2017-12-25,12,"Dec",2017,25,"Monday","(41.750419, -87.625112)","100000000",NA
"2493",40240,"79th",NA,NA,5561,2017-12-29,12,"Dec",2017,29,"Friday","(41.750419, -87.625112)","100000000",NA
"2512",40240,"79th",NA,NA,3509,2017-12-24,12,"Dec",2017,24,"Sunday","(41.750419, -87.625112)","100000000",NA
"3013",40240,"79th",NA,NA,6755,2017-12-07,12,"Dec",2017,7,"Thursday","(41.750419, -87.625112)","100000000",NA
"3112",40240,"79th",NA,NA,7064,2017-12-08,12,"Dec",2017,8,"Friday","(41.750419, -87.625112)","100000000",NA
"3495",40240,"79th",NA,NA,6533,2017-12-18,12,"Dec",2017,18,"Monday","(41.750419, -87.625112)","100000000",NA
"3768",40240,"79th",NA,NA,7121,2017-12-04,12,"Dec",2017,4,"Monday","(41.750419, -87.625112)","100000000",NA
"4015",40240,"79th",NA,NA,4287,2017-12-03,12,"Dec",2017,3,"Sunday","(41.750419, -87.625112)","100000000",NA
"4107",40240,"79th",NA,NA,6669,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.750419, -87.625112)","100000000",NA
"4112",40240,"79th",NA,NA,6812,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.750419, -87.625112)","100000000",NA
"4131",40240,"79th",NA,NA,4727,2017-12-23,12,"Dec",2017,23,"Saturday","(41.750419, -87.625112)","100000000",NA
"4236",40240,"79th",NA,NA,4812,2017-12-16,12,"Dec",2017,16,"Saturday","(41.750419, -87.625112)","100000000",NA
"4629",40240,"79th",NA,NA,6495,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.750419, -87.625112)","100000000",NA
"4817",40240,"79th",NA,NA,6629,2018-03-02,3,"Mar",2018,2,"Friday","(41.750419, -87.625112)","100000000",NA
"5224",40240,"79th",NA,NA,6243,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.750419, -87.625112)","100000000",NA
"5249",40240,"79th",NA,NA,5851,2018-02-05,2,"Feb",2018,5,"Monday","(41.750419, -87.625112)","100000000",NA
"5832",40240,"79th",NA,NA,6517,2018-03-23,3,"Mar",2018,23,"Friday","(41.750419, -87.625112)","100000000",NA
"6123",40240,"79th",NA,NA,6317,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.750419, -87.625112)","100000000",NA
