"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"145",40920,"Pulaski-Forest Park",NA,NA,692,2017-12-25,12,"Dec",2017,25,"Monday","(41.873797, -87.725663)","010000000",NA
"368",40920,"Pulaski-Forest Park",NA,NA,956,2017-12-10,12,"Dec",2017,10,"Sunday","(41.873797, -87.725663)","010000000",NA
"413",40920,"Pulaski-Forest Park",NA,NA,1839,2017-12-01,12,"Dec",2017,1,"Friday","(41.873797, -87.725663)","010000000",NA
"438",40920,"Pulaski-Forest Park",NA,NA,1325,2017-12-29,12,"Dec",2017,29,"Friday","(41.873797, -87.725663)","010000000",NA
"443",40920,"Pulaski-Forest Park",NA,NA,1670,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.873797, -87.725663)","010000000",NA
"664",40920,"Pulaski-Forest Park",NA,NA,1698,2017-12-08,12,"Dec",2017,8,"Friday","(41.873797, -87.725663)","010000000",NA
"679",40920,"Pulaski-Forest Park",NA,NA,1671,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.873797, -87.725663)","010000000",NA
"741",40920,"Pulaski-Forest Park",NA,NA,1530,2017-12-11,12,"Dec",2017,11,"Monday","(41.873797, -87.725663)","010000000",NA
"930",40920,"Pulaski-Forest Park",NA,NA,954,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.873797, -87.725663)","010000000",NA
"933",40920,"Pulaski-Forest Park",NA,NA,1226,2017-12-23,12,"Dec",2017,23,"Saturday","(41.873797, -87.725663)","010000000",NA
"1013",40920,"Pulaski-Forest Park",NA,NA,847,2017-12-31,12,"Dec",2017,31,"Sunday","(41.873797, -87.725663)","010000000",NA
"1338",40920,"Pulaski-Forest Park",NA,NA,1542,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.873797, -87.725663)","010000000",NA
"1395",40920,"Pulaski-Forest Park",NA,NA,1191,2017-12-09,12,"Dec",2017,9,"Saturday","(41.873797, -87.725663)","010000000",NA
"1610",40920,"Pulaski-Forest Park",NA,NA,1638,2017-12-18,12,"Dec",2017,18,"Monday","(41.873797, -87.725663)","010000000",NA
"1639",40920,"Pulaski-Forest Park",NA,NA,1676,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.873797, -87.725663)","010000000",NA
"1666",40920,"Pulaski-Forest Park",NA,NA,1299,2017-12-02,12,"Dec",2017,2,"Saturday","(41.873797, -87.725663)","010000000",NA
"1772",40920,"Pulaski-Forest Park",NA,NA,1273,2017-12-16,12,"Dec",2017,16,"Saturday","(41.873797, -87.725663)","010000000",NA
"1862",40920,"Pulaski-Forest Park",NA,NA,1004,2017-12-30,12,"Dec",2017,30,"Saturday","(41.873797, -87.725663)","010000000",NA
"1903",40920,"Pulaski-Forest Park",NA,NA,1662,2017-12-14,12,"Dec",2017,14,"Thursday","(41.873797, -87.725663)","010000000",NA
"2108",40920,"Pulaski-Forest Park",NA,NA,1081,2017-12-03,12,"Dec",2017,3,"Sunday","(41.873797, -87.725663)","010000000",NA
"2260",40920,"Pulaski-Forest Park",NA,NA,925,2017-12-24,12,"Dec",2017,24,"Sunday","(41.873797, -87.725663)","010000000",NA
"2355",40920,"Pulaski-Forest Park",NA,NA,1158,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.873797, -87.725663)","010000000",NA
"2411",40920,"Pulaski-Forest Park",NA,NA,1574,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.873797, -87.725663)","010000000",NA
"2421",40920,"Pulaski-Forest Park",NA,NA,1075,2017-12-17,12,"Dec",2017,17,"Sunday","(41.873797, -87.725663)","010000000",NA
"2498",40920,"Pulaski-Forest Park",NA,NA,1591,2017-12-07,12,"Dec",2017,7,"Thursday","(41.873797, -87.725663)","010000000",NA
"3129",40920,"Pulaski-Forest Park",NA,NA,1182,2017-12-28,12,"Dec",2017,28,"Thursday","(41.873797, -87.725663)","010000000",NA
"3283",40920,"Pulaski-Forest Park",NA,NA,1590,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.873797, -87.725663)","010000000",NA
"3530",40920,"Pulaski-Forest Park",NA,NA,1653,2017-12-22,12,"Dec",2017,22,"Friday","(41.873797, -87.725663)","010000000",NA
"3906",40920,"Pulaski-Forest Park",NA,NA,1746,2017-12-04,12,"Dec",2017,4,"Monday","(41.873797, -87.725663)","010000000",NA
"4025",40920,"Pulaski-Forest Park",NA,NA,1632,2017-12-21,12,"Dec",2017,21,"Thursday","(41.873797, -87.725663)","010000000",NA
"4229",40920,"Pulaski-Forest Park",NA,NA,1619,2017-12-15,12,"Dec",2017,15,"Friday","(41.873797, -87.725663)","010000000",NA
"4614",40920,"Pulaski-Forest Park",NA,NA,1203,2018-02-10,2,"Feb",2018,10,"Saturday","(41.873797, -87.725663)","010000000",NA
"4797",40920,"Pulaski-Forest Park",NA,NA,1230,2018-03-24,3,"Mar",2018,24,"Saturday","(41.873797, -87.725663)","010000000",NA
"5132",40920,"Pulaski-Forest Park",NA,NA,1588,2018-03-05,3,"Mar",2018,5,"Monday","(41.873797, -87.725663)","010000000",NA
"5269",40920,"Pulaski-Forest Park",NA,NA,1061,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.873797, -87.725663)","010000000",NA
"5507",40920,"Pulaski-Forest Park",NA,NA,1695,2018-03-06,3,"Mar",2018,6,"Tuesday","(41.873797, -87.725663)","010000000",NA
"5708",40920,"Pulaski-Forest Park",NA,NA,1029,2018-03-25,3,"Mar",2018,25,"Sunday","(41.873797, -87.725663)","010000000",NA
"5789",40920,"Pulaski-Forest Park",NA,NA,1008,2018-03-11,3,"Mar",2018,11,"Sunday","(41.873797, -87.725663)","010000000",NA
"5982",40920,"Pulaski-Forest Park",NA,NA,978,2018-02-04,2,"Feb",2018,4,"Sunday","(41.873797, -87.725663)","010000000",NA
"6237",40920,"Pulaski-Forest Park",NA,NA,1568,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.873797, -87.725663)","010000000",NA
"6435",40920,"Pulaski-Forest Park",NA,NA,1147,2018-03-04,3,"Mar",2018,4,"Sunday","(41.873797, -87.725663)","010000000",NA
"6618",40920,"Pulaski-Forest Park",NA,NA,1599,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.873797, -87.725663)","010000000",NA
"6652",40920,"Pulaski-Forest Park",NA,NA,1702,2018-03-02,3,"Mar",2018,2,"Friday","(41.873797, -87.725663)","010000000",NA
"6798",40920,"Pulaski-Forest Park",NA,NA,1530,2018-03-26,3,"Mar",2018,26,"Monday","(41.873797, -87.725663)","010000000",NA
"6838",40920,"Pulaski-Forest Park",NA,NA,1759,2018-02-15,2,"Feb",2018,15,"Thursday","(41.873797, -87.725663)","010000000",NA
"6872",40920,"Pulaski-Forest Park",NA,NA,1639,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.873797, -87.725663)","010000000",NA
"6998",40920,"Pulaski-Forest Park",NA,NA,1399,2018-02-19,2,"Feb",2018,19,"Monday","(41.873797, -87.725663)","010000000",NA
"7546",40920,"Pulaski-Forest Park",NA,NA,1632,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.873797, -87.725663)","010000000",NA
"7875",40920,"Pulaski-Forest Park",NA,NA,1558,2018-02-12,2,"Feb",2018,12,"Monday","(41.873797, -87.725663)","010000000",NA
"8214",40920,"Pulaski-Forest Park",NA,NA,1604,2018-01-11,1,"Jan",2018,11,"Thursday","(41.873797, -87.725663)","010000000",NA
"8215",40920,"Pulaski-Forest Park",NA,NA,1739,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.873797, -87.725663)","010000000",NA
"8439",40920,"Pulaski-Forest Park",NA,NA,1593,2018-03-19,3,"Mar",2018,19,"Monday","(41.873797, -87.725663)","010000000",NA
"8580",40920,"Pulaski-Forest Park",NA,NA,940,2018-02-11,2,"Feb",2018,11,"Sunday","(41.873797, -87.725663)","010000000",NA
"8655",40920,"Pulaski-Forest Park",NA,NA,1300,2018-03-17,3,"Mar",2018,17,"Saturday","(41.873797, -87.725663)","010000000",NA
"8774",40920,"Pulaski-Forest Park",NA,NA,1639,2018-03-09,3,"Mar",2018,9,"Friday","(41.873797, -87.725663)","010000000",NA
"8800",40920,"Pulaski-Forest Park",NA,NA,1288,2018-01-04,1,"Jan",2018,4,"Thursday","(41.873797, -87.725663)","010000000",NA
"8865",40920,"Pulaski-Forest Park",NA,NA,1673,2018-03-13,3,"Mar",2018,13,"Tuesday","(41.873797, -87.725663)","010000000",NA
"9085",40920,"Pulaski-Forest Park",NA,NA,1597,2018-03-30,3,"Mar",2018,30,"Friday","(41.873797, -87.725663)","010000000",NA
"9177",40920,"Pulaski-Forest Park",NA,NA,1603,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.873797, -87.725663)","010000000",NA
"9192",40920,"Pulaski-Forest Park",NA,NA,1367,2018-03-10,3,"Mar",2018,10,"Saturday","(41.873797, -87.725663)","010000000",NA
