"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"50",40040,"Quincy/Wells",NA,NA,1142,2017-12-03,12,"Dec",2017,3,"Sunday","(41.878723, -87.63374)","000001110",NA
"115",40040,"Quincy/Wells",NA,NA,8056,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.878723, -87.63374)","000001110",NA
"126",40040,"Quincy/Wells",NA,NA,5122,2017-12-28,12,"Dec",2017,28,"Thursday","(41.878723, -87.63374)","000001110",NA
"160",40040,"Quincy/Wells",NA,NA,8099,2017-12-07,12,"Dec",2017,7,"Thursday","(41.878723, -87.63374)","000001110",NA
"169",40040,"Quincy/Wells",NA,NA,8000,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.878723, -87.63374)","000001110",NA
"241",40040,"Quincy/Wells",NA,NA,8346,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.878723, -87.63374)","000001110",NA
"296",40040,"Quincy/Wells",NA,NA,4917,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.878723, -87.63374)","000001110",NA
"590",40040,"Quincy/Wells",NA,NA,578,2017-12-24,12,"Dec",2017,24,"Sunday","(41.878723, -87.63374)","000001110",NA
"649",40040,"Quincy/Wells",NA,NA,6924,2017-12-15,12,"Dec",2017,15,"Friday","(41.878723, -87.63374)","000001110",NA
"669",40040,"Quincy/Wells",NA,NA,8513,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.878723, -87.63374)","000001110",NA
"853",40040,"Quincy/Wells",NA,NA,7892,2017-12-14,12,"Dec",2017,14,"Thursday","(41.878723, -87.63374)","000001110",NA
"1200",40040,"Quincy/Wells",NA,NA,658,2017-12-25,12,"Dec",2017,25,"Monday","(41.878723, -87.63374)","000001110",NA
"1341",40040,"Quincy/Wells",NA,NA,7734,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.878723, -87.63374)","000001110",NA
"1385",40040,"Quincy/Wells",NA,NA,7666,2017-12-01,12,"Dec",2017,1,"Friday","(41.878723, -87.63374)","000001110",NA
"1520",40040,"Quincy/Wells",NA,NA,6974,2017-12-21,12,"Dec",2017,21,"Thursday","(41.878723, -87.63374)","000001110",NA
"1532",40040,"Quincy/Wells",NA,NA,3326,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.878723, -87.63374)","000001110",NA
"1681",40040,"Quincy/Wells",NA,NA,1028,2017-12-23,12,"Dec",2017,23,"Saturday","(41.878723, -87.63374)","000001110",NA
"1972",40040,"Quincy/Wells",NA,NA,8324,2017-12-11,12,"Dec",2017,11,"Monday","(41.878723, -87.63374)","000001110",NA
"2217",40040,"Quincy/Wells",NA,NA,7866,2017-12-18,12,"Dec",2017,18,"Monday","(41.878723, -87.63374)","000001110",NA
"2287",40040,"Quincy/Wells",NA,NA,8357,2017-12-04,12,"Dec",2017,4,"Monday","(41.878723, -87.63374)","000001110",NA
"2833",40040,"Quincy/Wells",NA,NA,4538,2017-12-22,12,"Dec",2017,22,"Friday","(41.878723, -87.63374)","000001110",NA
"2860",40040,"Quincy/Wells",NA,NA,7291,2017-12-08,12,"Dec",2017,8,"Friday","(41.878723, -87.63374)","000001110",NA
"2905",40040,"Quincy/Wells",NA,NA,1322,2017-12-02,12,"Dec",2017,2,"Saturday","(41.878723, -87.63374)","000001110",NA
"3167",40040,"Quincy/Wells",NA,NA,1263,2017-12-09,12,"Dec",2017,9,"Saturday","(41.878723, -87.63374)","000001110",NA
"3224",40040,"Quincy/Wells",NA,NA,974,2017-12-17,12,"Dec",2017,17,"Sunday","(41.878723, -87.63374)","000001110",NA
"3253",40040,"Quincy/Wells",NA,NA,1082,2017-12-31,12,"Dec",2017,31,"Sunday","(41.878723, -87.63374)","000001110",NA
"3539",40040,"Quincy/Wells",NA,NA,1219,2017-12-16,12,"Dec",2017,16,"Saturday","(41.878723, -87.63374)","000001110",NA
"3752",40040,"Quincy/Wells",NA,NA,4404,2017-12-29,12,"Dec",2017,29,"Friday","(41.878723, -87.63374)","000001110",NA
"4346",40040,"Quincy/Wells",NA,NA,8381,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.878723, -87.63374)","000001110",NA
"4467",40040,"Quincy/Wells",NA,NA,1377,2017-12-30,12,"Dec",2017,30,"Saturday","(41.878723, -87.63374)","000001110",NA
"4491",40040,"Quincy/Wells",NA,NA,920,2017-12-10,12,"Dec",2017,10,"Sunday","(41.878723, -87.63374)","000001110",NA
"4711",40040,"Quincy/Wells",NA,NA,1084,2018-03-04,3,"Mar",2018,4,"Sunday","(41.878723, -87.63374)","000001110",NA
"4860",40040,"Quincy/Wells",NA,NA,7327,2018-02-23,2,"Feb",2018,23,"Friday","(41.878723, -87.63374)","000001110",NA
"4872",40040,"Quincy/Wells",NA,NA,873,2018-01-01,1,"Jan",2018,1,"Monday","(41.878723, -87.63374)","000001110",NA
"5065",40040,"Quincy/Wells",NA,NA,7678,2018-03-01,3,"Mar",2018,1,"Thursday","(41.878723, -87.63374)","000001110",NA
"5392",40040,"Quincy/Wells",NA,NA,8331,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.878723, -87.63374)","000001110",NA
"5500",40040,"Quincy/Wells",NA,NA,4694,2018-02-09,2,"Feb",2018,9,"Friday","(41.878723, -87.63374)","000001110",NA
"5630",40040,"Quincy/Wells",NA,NA,8106,2018-01-04,1,"Jan",2018,4,"Thursday","(41.878723, -87.63374)","000001110",NA
"5717",40040,"Quincy/Wells",NA,NA,8168,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.878723, -87.63374)","000001110",NA
"5840",40040,"Quincy/Wells",NA,NA,7682,2018-03-29,3,"Mar",2018,29,"Thursday","(41.878723, -87.63374)","000001110",NA
"6058",40040,"Quincy/Wells",NA,NA,7263,2018-02-16,2,"Feb",2018,16,"Friday","(41.878723, -87.63374)","000001110",NA
"6203",40040,"Quincy/Wells",NA,NA,8201,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.878723, -87.63374)","000001110",NA
"6286",40040,"Quincy/Wells",NA,NA,7169,2018-02-02,2,"Feb",2018,2,"Friday","(41.878723, -87.63374)","000001110",NA
"6897",40040,"Quincy/Wells",NA,NA,1331,2018-02-18,2,"Feb",2018,18,"Sunday","(41.878723, -87.63374)","000001110",NA
"7240",40040,"Quincy/Wells",NA,NA,976,2018-02-11,2,"Feb",2018,11,"Sunday","(41.878723, -87.63374)","000001110",NA
"7516",40040,"Quincy/Wells",NA,NA,8154,2018-01-25,1,"Jan",2018,25,"Thursday","(41.878723, -87.63374)","000001110",NA
"7593",40040,"Quincy/Wells",NA,NA,7942,2018-02-06,2,"Feb",2018,6,"Tuesday","(41.878723, -87.63374)","000001110",NA
"8111",40040,"Quincy/Wells",NA,NA,1071,2018-02-25,2,"Feb",2018,25,"Sunday","(41.878723, -87.63374)","000001110",NA
"8489",40040,"Quincy/Wells",NA,NA,7144,2018-03-02,3,"Mar",2018,2,"Friday","(41.878723, -87.63374)","000001110",NA
"8812",40040,"Quincy/Wells",NA,NA,7196,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.878723, -87.63374)","000001110",NA
"8858",40040,"Quincy/Wells",NA,NA,8132,2018-03-28,3,"Mar",2018,28,"Wednesday","(41.878723, -87.63374)","000001110",NA
"9125",40040,"Quincy/Wells",NA,NA,7864,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.878723, -87.63374)","000001110",NA
"9535",40040,"Quincy/Wells",NA,NA,5980,2018-03-30,3,"Mar",2018,30,"Friday","(41.878723, -87.63374)","000001110",NA
"9650",40040,"Quincy/Wells",NA,NA,2174,2018-03-17,3,"Mar",2018,17,"Saturday","(41.878723, -87.63374)","000001110",NA
"9656",40040,"Quincy/Wells",NA,NA,8030,2018-02-22,2,"Feb",2018,22,"Thursday","(41.878723, -87.63374)","000001110",NA
"9693",40040,"Quincy/Wells",NA,NA,1317,2018-03-18,3,"Mar",2018,18,"Sunday","(41.878723, -87.63374)","000001110",NA
"9834",40040,"Quincy/Wells",NA,NA,8377,2018-03-19,3,"Mar",2018,19,"Monday","(41.878723, -87.63374)","000001110",NA
"9871",40040,"Quincy/Wells",NA,NA,7870,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.878723, -87.63374)","000001110",NA
"9891",40040,"Quincy/Wells",NA,NA,1458,2018-03-24,3,"Mar",2018,24,"Saturday","(41.878723, -87.63374)","000001110",NA
"9970",40040,"Quincy/Wells",NA,NA,1367,2018-03-31,3,"Mar",2018,31,"Saturday","(41.878723, -87.63374)","000001110",NA
"10019",40040,"Quincy/Wells",NA,NA,8122,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.878723, -87.63374)","000001110",NA
"10184",40040,"Quincy/Wells",NA,NA,8219,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.878723, -87.63374)","000001110",NA
"10260",40040,"Quincy/Wells",NA,NA,995,2018-01-28,1,"Jan",2018,28,"Sunday","(41.878723, -87.63374)","000001110",NA
"10346",40040,"Quincy/Wells",NA,NA,8065,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.878723, -87.63374)","000001110",NA
"10371",40040,"Quincy/Wells",NA,NA,7997,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.878723, -87.63374)","000001110",NA
"10452",40040,"Quincy/Wells",NA,NA,7842,2018-03-16,3,"Mar",2018,16,"Friday","(41.878723, -87.63374)","000001110",NA
"10454",40040,"Quincy/Wells",NA,NA,1011,2018-01-06,1,"Jan",2018,6,"Saturday","(41.878723, -87.63374)","000001110",NA
"10750",40040,"Quincy/Wells",NA,NA,1298,2018-03-25,3,"Mar",2018,25,"Sunday","(41.878723, -87.63374)","000001110",NA
"10809",40040,"Quincy/Wells",NA,NA,8245,2018-01-23,1,"Jan",2018,23,"Tuesday","(41.878723, -87.63374)","000001110",NA
