"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"59",41410,"Chicago/Milwaukee",NA,NA,2542,2017-12-28,12,"Dec",2017,28,"Thursday","(41.896075, -87.655214)","010000000",NA
"73",41410,"Chicago/Milwaukee",NA,NA,1017,2017-12-31,12,"Dec",2017,31,"Sunday","(41.896075, -87.655214)","010000000",NA
"101",41410,"Chicago/Milwaukee",NA,NA,4495,2017-12-07,12,"Dec",2017,7,"Thursday","(41.896075, -87.655214)","010000000",NA
"107",41410,"Chicago/Milwaukee",NA,NA,4395,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.896075, -87.655214)","010000000",NA
"875",41410,"Chicago/Milwaukee",NA,NA,1490,2017-12-23,12,"Dec",2017,23,"Saturday","(41.896075, -87.655214)","010000000",NA
"1081",41410,"Chicago/Milwaukee",NA,NA,4632,2017-12-01,12,"Dec",2017,1,"Friday","(41.896075, -87.655214)","010000000",NA
"1178",41410,"Chicago/Milwaukee",NA,NA,1985,2017-12-02,12,"Dec",2017,2,"Saturday","(41.896075, -87.655214)","010000000",NA
"1281",41410,"Chicago/Milwaukee",NA,NA,1001,2017-12-24,12,"Dec",2017,24,"Sunday","(41.896075, -87.655214)","010000000",NA
"1736",41410,"Chicago/Milwaukee",NA,NA,4260,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.896075, -87.655214)","010000000",NA
"1836",41410,"Chicago/Milwaukee",NA,NA,4306,2017-12-04,12,"Dec",2017,4,"Monday","(41.896075, -87.655214)","010000000",NA
"1875",41410,"Chicago/Milwaukee",NA,NA,2434,2017-12-29,12,"Dec",2017,29,"Friday","(41.896075, -87.655214)","010000000",NA
"1913",41410,"Chicago/Milwaukee",NA,NA,4083,2017-12-21,12,"Dec",2017,21,"Thursday","(41.896075, -87.655214)","010000000",NA
"2053",41410,"Chicago/Milwaukee",NA,NA,3524,2017-12-22,12,"Dec",2017,22,"Friday","(41.896075, -87.655214)","010000000",NA
"2154",41410,"Chicago/Milwaukee",NA,NA,537,2017-12-25,12,"Dec",2017,25,"Monday","(41.896075, -87.655214)","010000000",NA
"2191",41410,"Chicago/Milwaukee",NA,NA,4481,2017-12-14,12,"Dec",2017,14,"Thursday","(41.896075, -87.655214)","010000000",NA
"2480",41410,"Chicago/Milwaukee",NA,NA,4134,2017-12-15,12,"Dec",2017,15,"Friday","(41.896075, -87.655214)","010000000",NA
"2531",41410,"Chicago/Milwaukee",NA,NA,4348,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.896075, -87.655214)","010000000",NA
"2651",41410,"Chicago/Milwaukee",NA,NA,1581,2017-12-03,12,"Dec",2017,3,"Sunday","(41.896075, -87.655214)","010000000",NA
"2666",41410,"Chicago/Milwaukee",NA,NA,1353,2017-12-17,12,"Dec",2017,17,"Sunday","(41.896075, -87.655214)","010000000",NA
"2865",41410,"Chicago/Milwaukee",NA,NA,1199,2017-12-30,12,"Dec",2017,30,"Saturday","(41.896075, -87.655214)","010000000",NA
"2923",41410,"Chicago/Milwaukee",NA,NA,4259,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.896075, -87.655214)","010000000",NA
"3193",41410,"Chicago/Milwaukee",NA,NA,1426,2017-12-10,12,"Dec",2017,10,"Sunday","(41.896075, -87.655214)","010000000",NA
"3288",41410,"Chicago/Milwaukee",NA,NA,1551,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.896075, -87.655214)","010000000",NA
"3312",41410,"Chicago/Milwaukee",NA,NA,1931,2017-12-16,12,"Dec",2017,16,"Saturday","(41.896075, -87.655214)","010000000",NA
"3329",41410,"Chicago/Milwaukee",NA,NA,4091,2017-12-18,12,"Dec",2017,18,"Monday","(41.896075, -87.655214)","010000000",NA
"3343",41410,"Chicago/Milwaukee",NA,NA,4390,2017-12-08,12,"Dec",2017,8,"Friday","(41.896075, -87.655214)","010000000",NA
"3349",41410,"Chicago/Milwaukee",NA,NA,1961,2017-12-09,12,"Dec",2017,9,"Saturday","(41.896075, -87.655214)","010000000",NA
"3496",41410,"Chicago/Milwaukee",NA,NA,4235,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.896075, -87.655214)","010000000",NA
"4142",41410,"Chicago/Milwaukee",NA,NA,4308,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.896075, -87.655214)","010000000",NA
"4169",41410,"Chicago/Milwaukee",NA,NA,2203,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.896075, -87.655214)","010000000",NA
"4276",41410,"Chicago/Milwaukee",NA,NA,4258,2017-12-11,12,"Dec",2017,11,"Monday","(41.896075, -87.655214)","010000000",NA
"4910",41410,"Chicago/Milwaukee",NA,NA,4436,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.896075, -87.655214)","010000000",NA
"5013",41410,"Chicago/Milwaukee",NA,NA,4416,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.896075, -87.655214)","010000000",NA
"5259",41410,"Chicago/Milwaukee",NA,NA,4446,2018-01-18,1,"Jan",2018,18,"Thursday","(41.896075, -87.655214)","010000000",NA
"5375",41410,"Chicago/Milwaukee",NA,NA,1747,2018-01-27,1,"Jan",2018,27,"Saturday","(41.896075, -87.655214)","010000000",NA
"5452",41410,"Chicago/Milwaukee",NA,NA,4262,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.896075, -87.655214)","010000000",NA
"5462",41410,"Chicago/Milwaukee",NA,NA,1328,2018-02-25,2,"Feb",2018,25,"Sunday","(41.896075, -87.655214)","010000000",NA
"5519",41410,"Chicago/Milwaukee",NA,NA,4093,2018-01-26,1,"Jan",2018,26,"Friday","(41.896075, -87.655214)","010000000",NA
"5542",41410,"Chicago/Milwaukee",NA,NA,1339,2018-02-18,2,"Feb",2018,18,"Sunday","(41.896075, -87.655214)","010000000",NA
"5644",41410,"Chicago/Milwaukee",NA,NA,4175,2018-03-23,3,"Mar",2018,23,"Friday","(41.896075, -87.655214)","010000000",NA
"5707",41410,"Chicago/Milwaukee",NA,NA,3445,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.896075, -87.655214)","010000000",NA
"5771",41410,"Chicago/Milwaukee",NA,NA,4368,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.896075, -87.655214)","010000000",NA
"5900",41410,"Chicago/Milwaukee",NA,NA,2071,2018-01-20,1,"Jan",2018,20,"Saturday","(41.896075, -87.655214)","010000000",NA
"5985",41410,"Chicago/Milwaukee",NA,NA,1371,2018-03-04,3,"Mar",2018,4,"Sunday","(41.896075, -87.655214)","010000000",NA
"6179",41410,"Chicago/Milwaukee",NA,NA,4476,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.896075, -87.655214)","010000000",NA
"6382",41410,"Chicago/Milwaukee",NA,NA,1444,2018-03-25,3,"Mar",2018,25,"Sunday","(41.896075, -87.655214)","010000000",NA
"6406",41410,"Chicago/Milwaukee",NA,NA,1890,2018-03-03,3,"Mar",2018,3,"Saturday","(41.896075, -87.655214)","010000000",NA
"6461",41410,"Chicago/Milwaukee",NA,NA,4469,2018-02-15,2,"Feb",2018,15,"Thursday","(41.896075, -87.655214)","010000000",NA
"6965",41410,"Chicago/Milwaukee",NA,NA,4315,2018-03-01,3,"Mar",2018,1,"Thursday","(41.896075, -87.655214)","010000000",NA
"6969",41410,"Chicago/Milwaukee",NA,NA,4405,2018-02-27,2,"Feb",2018,27,"Tuesday","(41.896075, -87.655214)","010000000",NA
"7077",41410,"Chicago/Milwaukee",NA,NA,4492,2018-02-22,2,"Feb",2018,22,"Thursday","(41.896075, -87.655214)","010000000",NA
"7200",41410,"Chicago/Milwaukee",NA,NA,3968,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.896075, -87.655214)","010000000",NA
"7361",41410,"Chicago/Milwaukee",NA,NA,3467,2018-01-04,1,"Jan",2018,4,"Thursday","(41.896075, -87.655214)","010000000",NA
"7396",41410,"Chicago/Milwaukee",NA,NA,4487,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.896075, -87.655214)","010000000",NA
"7603",41410,"Chicago/Milwaukee",NA,NA,4187,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.896075, -87.655214)","010000000",NA
"7755",41410,"Chicago/Milwaukee",NA,NA,1445,2018-01-13,1,"Jan",2018,13,"Saturday","(41.896075, -87.655214)","010000000",NA
"7881",41410,"Chicago/Milwaukee",NA,NA,4359,2018-02-08,2,"Feb",2018,8,"Thursday","(41.896075, -87.655214)","010000000",NA
"8002",41410,"Chicago/Milwaukee",NA,NA,4221,2018-01-29,1,"Jan",2018,29,"Monday","(41.896075, -87.655214)","010000000",NA
"8007",41410,"Chicago/Milwaukee",NA,NA,1703,2018-03-31,3,"Mar",2018,31,"Saturday","(41.896075, -87.655214)","010000000",NA
"8157",41410,"Chicago/Milwaukee",NA,NA,4472,2018-03-22,3,"Mar",2018,22,"Thursday","(41.896075, -87.655214)","010000000",NA
"8360",41410,"Chicago/Milwaukee",NA,NA,2890,2018-02-09,2,"Feb",2018,9,"Friday","(41.896075, -87.655214)","010000000",NA
"8699",41410,"Chicago/Milwaukee",NA,NA,4210,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.896075, -87.655214)","010000000",NA
"8769",41410,"Chicago/Milwaukee",NA,NA,1631,2018-02-10,2,"Feb",2018,10,"Saturday","(41.896075, -87.655214)","010000000",NA
"8771",41410,"Chicago/Milwaukee",NA,NA,4054,2018-03-29,3,"Mar",2018,29,"Thursday","(41.896075, -87.655214)","010000000",NA
"8789",41410,"Chicago/Milwaukee",NA,NA,4054,2018-01-12,1,"Jan",2018,12,"Friday","(41.896075, -87.655214)","010000000",NA
"9015",41410,"Chicago/Milwaukee",NA,NA,1307,2018-03-11,3,"Mar",2018,11,"Sunday","(41.896075, -87.655214)","010000000",NA
"9132",41410,"Chicago/Milwaukee",NA,NA,4330,2018-03-08,3,"Mar",2018,8,"Thursday","(41.896075, -87.655214)","010000000",NA
"9143",41410,"Chicago/Milwaukee",NA,NA,1082,2018-01-01,1,"Jan",2018,1,"Monday","(41.896075, -87.655214)","010000000",NA
"9244",41410,"Chicago/Milwaukee",NA,NA,4345,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.896075, -87.655214)","010000000",NA
"9484",41410,"Chicago/Milwaukee",NA,NA,4324,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.896075, -87.655214)","010000000",NA
"9637",41410,"Chicago/Milwaukee",NA,NA,1213,2018-01-28,1,"Jan",2018,28,"Sunday","(41.896075, -87.655214)","010000000",NA
"9708",41410,"Chicago/Milwaukee",NA,NA,4168,2018-01-11,1,"Jan",2018,11,"Thursday","(41.896075, -87.655214)","010000000",NA
"9818",41410,"Chicago/Milwaukee",NA,NA,4365,2018-02-01,2,"Feb",2018,1,"Thursday","(41.896075, -87.655214)","010000000",NA
"9858",41410,"Chicago/Milwaukee",NA,NA,4327,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.896075, -87.655214)","010000000",NA
"9939",41410,"Chicago/Milwaukee",NA,NA,3804,2018-03-26,3,"Mar",2018,26,"Monday","(41.896075, -87.655214)","010000000",NA
"10080",41410,"Chicago/Milwaukee",NA,NA,1163,2018-01-14,1,"Jan",2018,14,"Sunday","(41.896075, -87.655214)","010000000",NA
"10332",41410,"Chicago/Milwaukee",NA,NA,3027,2018-02-19,2,"Feb",2018,19,"Monday","(41.896075, -87.655214)","010000000",NA
