"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"174",41080,"47th-South Elevated",NA,NA,1148,2017-12-18,12,"Dec",2017,18,"Monday","(41.809209, -87.618826)","001000000",NA
"281",41080,"47th-South Elevated",NA,NA,1142,2017-12-07,12,"Dec",2017,7,"Thursday","(41.809209, -87.618826)","001000000",NA
"417",41080,"47th-South Elevated",NA,NA,1130,2017-12-21,12,"Dec",2017,21,"Thursday","(41.809209, -87.618826)","001000000",NA
"644",41080,"47th-South Elevated",NA,NA,718,2017-12-09,12,"Dec",2017,9,"Saturday","(41.809209, -87.618826)","001000000",NA
"792",41080,"47th-South Elevated",NA,NA,568,2017-12-03,12,"Dec",2017,3,"Sunday","(41.809209, -87.618826)","001000000",NA
"1161",41080,"47th-South Elevated",NA,NA,1174,2017-12-08,12,"Dec",2017,8,"Friday","(41.809209, -87.618826)","001000000",NA
"1216",41080,"47th-South Elevated",NA,NA,1168,2017-12-11,12,"Dec",2017,11,"Monday","(41.809209, -87.618826)","001000000",NA
"1344",41080,"47th-South Elevated",NA,NA,654,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.809209, -87.618826)","001000000",NA
"1573",41080,"47th-South Elevated",NA,NA,1156,2017-12-22,12,"Dec",2017,22,"Friday","(41.809209, -87.618826)","001000000",NA
"1595",41080,"47th-South Elevated",NA,NA,309,2017-12-25,12,"Dec",2017,25,"Monday","(41.809209, -87.618826)","001000000",NA
"1863",41080,"47th-South Elevated",NA,NA,542,2017-12-10,12,"Dec",2017,10,"Sunday","(41.809209, -87.618826)","001000000",NA
"2146",41080,"47th-South Elevated",NA,NA,1203,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.809209, -87.618826)","001000000",NA
"2218",41080,"47th-South Elevated",NA,NA,480,2017-12-24,12,"Dec",2017,24,"Sunday","(41.809209, -87.618826)","001000000",NA
"2265",41080,"47th-South Elevated",NA,NA,759,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.809209, -87.618826)","001000000",NA
"2445",41080,"47th-South Elevated",NA,NA,728,2017-12-16,12,"Dec",2017,16,"Saturday","(41.809209, -87.618826)","001000000",NA
"2673",41080,"47th-South Elevated",NA,NA,504,2017-12-17,12,"Dec",2017,17,"Sunday","(41.809209, -87.618826)","001000000",NA
"2678",41080,"47th-South Elevated",NA,NA,1123,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.809209, -87.618826)","001000000",NA
"2722",41080,"47th-South Elevated",NA,NA,494,2017-12-31,12,"Dec",2017,31,"Sunday","(41.809209, -87.618826)","001000000",NA
"2848",41080,"47th-South Elevated",NA,NA,1259,2017-12-04,12,"Dec",2017,4,"Monday","(41.809209, -87.618826)","001000000",NA
"3178",41080,"47th-South Elevated",NA,NA,1188,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.809209, -87.618826)","001000000",NA
"3256",41080,"47th-South Elevated",NA,NA,1238,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.809209, -87.618826)","001000000",NA
"3340",41080,"47th-South Elevated",NA,NA,737,2017-12-23,12,"Dec",2017,23,"Saturday","(41.809209, -87.618826)","001000000",NA
"3367",41080,"47th-South Elevated",NA,NA,1190,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.809209, -87.618826)","001000000",NA
"3422",41080,"47th-South Elevated",NA,NA,772,2017-12-02,12,"Dec",2017,2,"Saturday","(41.809209, -87.618826)","001000000",NA
"3464",41080,"47th-South Elevated",NA,NA,1100,2017-12-14,12,"Dec",2017,14,"Thursday","(41.809209, -87.618826)","001000000",NA
"3582",41080,"47th-South Elevated",NA,NA,921,2017-12-29,12,"Dec",2017,29,"Friday","(41.809209, -87.618826)","001000000",NA
