"","station_id","stationname","date","daytype","rides","loc","lineColor"
"5638",41170,"Garfield-Dan Ryan","02/27/2018","W",3164,"(41.79542, -87.631157)","red"
"6116",41170,"Garfield-Dan Ryan","01/07/2018","U",1427,"(41.79542, -87.631157)","red"
"6238",41170,"Garfield-Dan Ryan","02/09/2018","W",2174,"(41.79542, -87.631157)","red"
"6399",41170,"Garfield-Dan Ryan","03/25/2018","U",1613,"(41.79542, -87.631157)","red"
"6431",41170,"Garfield-Dan Ryan","01/08/2018","W",2763,"(41.79542, -87.631157)","red"
"6474",41170,"Garfield-Dan Ryan","01/09/2018","W",2939,"(41.79542, -87.631157)","red"
"6512",41170,"Garfield-Dan Ryan","01/26/2018","W",3461,"(41.79542, -87.631157)","red"
"6563",41170,"Garfield-Dan Ryan","01/14/2018","U",1515,"(41.79542, -87.631157)","red"
"6751",41170,"Garfield-Dan Ryan","02/04/2018","U",1386,"(41.79542, -87.631157)","red"
"6849",41170,"Garfield-Dan Ryan","02/23/2018","W",3337,"(41.79542, -87.631157)","red"
"6891",41170,"Garfield-Dan Ryan","01/29/2018","W",2831,"(41.79542, -87.631157)","red"
"7004",41170,"Garfield-Dan Ryan","02/13/2018","W",2980,"(41.79542, -87.631157)","red"
"7006",41170,"Garfield-Dan Ryan","02/08/2018","W",2987,"(41.79542, -87.631157)","red"
"7104",41170,"Garfield-Dan Ryan","03/06/2018","W",2886,"(41.79542, -87.631157)","red"
"7212",41170,"Garfield-Dan Ryan","02/24/2018","A",2552,"(41.79542, -87.631157)","red"
"7413",41170,"Garfield-Dan Ryan","03/22/2018","W",2984,"(41.79542, -87.631157)","red"
"8189",41170,"Garfield-Dan Ryan","01/03/2018","W",2376,"(41.79542, -87.631157)","red"
"8230",41170,"Garfield-Dan Ryan","03/10/2018","A",2360,"(41.79542, -87.631157)","red"
"8520",41170,"Garfield-Dan Ryan","01/01/2018","U",976,"(41.79542, -87.631157)","red"
"8536",41170,"Garfield-Dan Ryan","03/13/2018","W",2986,"(41.79542, -87.631157)","red"
"9108",41170,"Garfield-Dan Ryan","01/18/2018","W",3042,"(41.79542, -87.631157)","red"
"9298",41170,"Garfield-Dan Ryan","01/11/2018","W",3126,"(41.79542, -87.631157)","red"
"9351",41170,"Garfield-Dan Ryan","03/29/2018","W",2794,"(41.79542, -87.631157)","red"
"9385",41170,"Garfield-Dan Ryan","02/17/2018","A",2414,"(41.79542, -87.631157)","red"
"9475",41170,"Garfield-Dan Ryan","03/24/2018","A",1920,"(41.79542, -87.631157)","red"
"9555",41170,"Garfield-Dan Ryan","03/28/2018","W",2798,"(41.79542, -87.631157)","red"
"9621",41170,"Garfield-Dan Ryan","01/12/2018","W",3013,"(41.79542, -87.631157)","red"
"9998",41170,"Garfield-Dan Ryan","01/02/2018","W",2000,"(41.79542, -87.631157)","red"
"10060",41170,"Garfield-Dan Ryan","02/07/2018","W",2918,"(41.79542, -87.631157)","red"
"10160",41170,"Garfield-Dan Ryan","02/03/2018","A",2237,"(41.79542, -87.631157)","red"
"10411",41170,"Garfield-Dan Ryan","01/30/2018","W",2934,"(41.79542, -87.631157)","red"
"10510",41170,"Garfield-Dan Ryan","02/14/2018","W",3265,"(41.79542, -87.631157)","red"
"10685",41170,"Garfield-Dan Ryan","02/21/2018","W",3109,"(41.79542, -87.631157)","red"
"10749",41170,"Garfield-Dan Ryan","02/16/2018","W",3452,"(41.79542, -87.631157)","red"
"10779",41170,"Garfield-Dan Ryan","02/01/2018","W",3022,"(41.79542, -87.631157)","red"
"10934",41170,"Garfield-Dan Ryan","01/06/2018","A",1995,"(41.79542, -87.631157)","red"
"11008",41170,"Garfield-Dan Ryan","02/26/2018","W",3015,"(41.79542, -87.631157)","red"
"11017",41170,"Garfield-Dan Ryan","03/08/2018","W",3170,"(41.79542, -87.631157)","red"
"11117",41170,"Garfield-Dan Ryan","02/28/2018","W",3115,"(41.79542, -87.631157)","red"
"11198",41170,"Garfield-Dan Ryan","02/11/2018","U",1408,"(41.79542, -87.631157)","red"
"11297",41170,"Garfield-Dan Ryan","01/15/2018","W",2051,"(41.79542, -87.631157)","red"
"11407",41170,"Garfield-Dan Ryan","03/01/2018","W",3019,"(41.79542, -87.631157)","red"
"11496",41170,"Garfield-Dan Ryan","03/14/2018","W",3182,"(41.79542, -87.631157)","red"
"11616",41170,"Garfield-Dan Ryan","03/23/2018","W",2968,"(41.79542, -87.631157)","red"
"11620",41170,"Garfield-Dan Ryan","03/30/2018","W",3108,"(41.79542, -87.631157)","red"
"12187",41170,"Garfield-Dan Ryan","03/05/2018","W",2842,"(41.79542, -87.631157)","red"
"12324",41170,"Garfield-Dan Ryan","03/26/2018","W",2674,"(41.79542, -87.631157)","red"
"12451",41170,"Garfield-Dan Ryan","02/06/2018","W",2814,"(41.79542, -87.631157)","red"
"12518",41170,"Garfield-Dan Ryan","02/20/2018","W",3028,"(41.79542, -87.631157)","red"
"12766",41170,"Garfield-Dan Ryan","02/19/2018","W",2236,"(41.79542, -87.631157)","red"
"12818",41170,"Garfield-Dan Ryan","01/20/2018","A",2302,"(41.79542, -87.631157)","red"
"12827",41170,"Garfield-Dan Ryan","02/22/2018","W",3062,"(41.79542, -87.631157)","red"
"12886",41170,"Garfield-Dan Ryan","03/18/2018","U",1680,"(41.79542, -87.631157)","red"
"13062",41170,"Garfield-Dan Ryan","01/27/2018","A",2298,"(41.79542, -87.631157)","red"
"13453",41170,"Garfield-Dan Ryan","03/09/2018","W",3216,"(41.79542, -87.631157)","red"
"13454",41170,"Garfield-Dan Ryan","02/02/2018","W",2920,"(41.79542, -87.631157)","red"
"13572",41170,"Garfield-Dan Ryan","01/23/2018","W",2924,"(41.79542, -87.631157)","red"
"14206",41170,"Garfield-Dan Ryan","03/02/2018","W",3327,"(41.79542, -87.631157)","red"
"14349",41170,"Garfield-Dan Ryan","01/22/2018","W",3038,"(41.79542, -87.631157)","red"
"14397",41170,"Garfield-Dan Ryan","01/05/2018","W",2649,"(41.79542, -87.631157)","red"
"14675",41170,"Garfield-Dan Ryan","01/25/2018","W",3032,"(41.79542, -87.631157)","red"
"14694",41170,"Garfield-Dan Ryan","03/11/2018","U",1540,"(41.79542, -87.631157)","red"
"14731",41170,"Garfield-Dan Ryan","01/04/2018","W",2402,"(41.79542, -87.631157)","red"
"14932",41170,"Garfield-Dan Ryan","03/19/2018","W",2938,"(41.79542, -87.631157)","red"
"15436",41170,"Garfield-Dan Ryan","03/07/2018","W",3031,"(41.79542, -87.631157)","red"
"15492",41170,"Garfield-Dan Ryan","03/15/2018","W",3237,"(41.79542, -87.631157)","red"
"15548",41170,"Garfield-Dan Ryan","01/13/2018","A",2177,"(41.79542, -87.631157)","red"
"15575",41170,"Garfield-Dan Ryan","01/17/2018","W",2951,"(41.79542, -87.631157)","red"
"15611",41170,"Garfield-Dan Ryan","03/31/2018","A",2300,"(41.79542, -87.631157)","red"
"15850",41170,"Garfield-Dan Ryan","03/21/2018","W",2942,"(41.79542, -87.631157)","red"
"16049",41170,"Garfield-Dan Ryan","01/19/2018","W",3151,"(41.79542, -87.631157)","red"
"16058",41170,"Garfield-Dan Ryan","03/20/2018","W",2853,"(41.79542, -87.631157)","red"
"16161",41170,"Garfield-Dan Ryan","01/10/2018","W",3031,"(41.79542, -87.631157)","red"
"16213",41170,"Garfield-Dan Ryan","01/16/2018","W",2797,"(41.79542, -87.631157)","red"
"16372",41170,"Garfield-Dan Ryan","01/28/2018","U",1604,"(41.79542, -87.631157)","red"
"16395",41170,"Garfield-Dan Ryan","03/16/2018","W",3208,"(41.79542, -87.631157)","red"
"16583",41170,"Garfield-Dan Ryan","01/21/2018","U",1562,"(41.79542, -87.631157)","red"
"16605",41170,"Garfield-Dan Ryan","02/10/2018","A",2104,"(41.79542, -87.631157)","red"
"16719",41170,"Garfield-Dan Ryan","02/12/2018","W",2784,"(41.79542, -87.631157)","red"
"16752",41170,"Garfield-Dan Ryan","02/15/2018","W",3145,"(41.79542, -87.631157)","red"
"16778",41170,"Garfield-Dan Ryan","01/24/2018","W",3006,"(41.79542, -87.631157)","red"
"16830",41170,"Garfield-Dan Ryan","03/27/2018","W",2641,"(41.79542, -87.631157)","red"
"16916",41170,"Garfield-Dan Ryan","02/05/2018","W",2633,"(41.79542, -87.631157)","red"
"17167",41170,"Garfield-Dan Ryan","03/04/2018","U",1765,"(41.79542, -87.631157)","red"
"17321",41170,"Garfield-Dan Ryan","02/18/2018","U",1651,"(41.79542, -87.631157)","red"
"17647",41170,"Garfield-Dan Ryan","04/19/2018","W",3241,"(41.79542, -87.631157)","red"
"17919",41170,"Garfield-Dan Ryan","06/30/2018","A",2720,"(41.79542, -87.631157)","red"
"18039",41170,"Garfield-Dan Ryan","05/26/2018","A",2698,"(41.79542, -87.631157)","red"
"18133",41170,"Garfield-Dan Ryan","05/17/2018","W",3373,"(41.79542, -87.631157)","red"
"18239",41170,"Garfield-Dan Ryan","06/12/2018","W",3142,"(41.79542, -87.631157)","red"
"18307",41170,"Garfield-Dan Ryan","04/04/2018","W",2954,"(41.79542, -87.631157)","red"
"18311",41170,"Garfield-Dan Ryan","06/04/2018","W",3098,"(41.79542, -87.631157)","red"
"18434",41170,"Garfield-Dan Ryan","04/01/2018","U",1505,"(41.79542, -87.631157)","red"
"18482",41170,"Garfield-Dan Ryan","06/13/2018","W",3297,"(41.79542, -87.631157)","red"
"18495",41170,"Garfield-Dan Ryan","05/22/2018","W",3357,"(41.79542, -87.631157)","red"
"18536",41170,"Garfield-Dan Ryan","04/15/2018","U",1447,"(41.79542, -87.631157)","red"
"18596",41170,"Garfield-Dan Ryan","05/23/2018","W",3450,"(41.79542, -87.631157)","red"
"18748",41170,"Garfield-Dan Ryan","06/20/2018","W",3275,"(41.79542, -87.631157)","red"
"18863",41170,"Garfield-Dan Ryan","05/24/2018","W",3457,"(41.79542, -87.631157)","red"
"19056",41170,"Garfield-Dan Ryan","06/10/2018","U",1740,"(41.79542, -87.631157)","red"
"19324",41170,"Garfield-Dan Ryan","06/26/2018","W",3089,"(41.79542, -87.631157)","red"
"19352",41170,"Garfield-Dan Ryan","06/02/2018","A",2589,"(41.79542, -87.631157)","red"
"19493",41170,"Garfield-Dan Ryan","05/10/2018","W",3289,"(41.79542, -87.631157)","red"
"19497",41170,"Garfield-Dan Ryan","04/08/2018","U",1595,"(41.79542, -87.631157)","red"
"19503",41170,"Garfield-Dan Ryan","05/07/2018","W",3129,"(41.79542, -87.631157)","red"
"19542",41170,"Garfield-Dan Ryan","06/22/2018","W",2893,"(41.79542, -87.631157)","red"
"20144",41170,"Garfield-Dan Ryan","04/12/2018","W",3279,"(41.79542, -87.631157)","red"
"20207",41170,"Garfield-Dan Ryan","05/09/2018","W",3211,"(41.79542, -87.631157)","red"
"20372",41170,"Garfield-Dan Ryan","05/28/2018","U",1841,"(41.79542, -87.631157)","red"
"20485",41170,"Garfield-Dan Ryan","06/17/2018","U",1792,"(41.79542, -87.631157)","red"
"21221",41170,"Garfield-Dan Ryan","06/11/2018","W",2819,"(41.79542, -87.631157)","red"
"21251",41170,"Garfield-Dan Ryan","06/15/2018","W",3303,"(41.79542, -87.631157)","red"
"21602",41170,"Garfield-Dan Ryan","05/11/2018","W",3340,"(41.79542, -87.631157)","red"
"21695",41170,"Garfield-Dan Ryan","04/26/2018","W",3288,"(41.79542, -87.631157)","red"
"22022",41170,"Garfield-Dan Ryan","06/21/2018","W",2776,"(41.79542, -87.631157)","red"
"22067",41170,"Garfield-Dan Ryan","06/09/2018","A",2369,"(41.79542, -87.631157)","red"
"22073",41170,"Garfield-Dan Ryan","05/29/2018","W",3080,"(41.79542, -87.631157)","red"
"22348",41170,"Garfield-Dan Ryan","06/23/2018","A",2446,"(41.79542, -87.631157)","red"
"22398",41170,"Garfield-Dan Ryan","05/14/2018","W",2936,"(41.79542, -87.631157)","red"
"22606",41170,"Garfield-Dan Ryan","05/19/2018","A",2451,"(41.79542, -87.631157)","red"
"22618",41170,"Garfield-Dan Ryan","04/25/2018","W",3099,"(41.79542, -87.631157)","red"
"22662",41170,"Garfield-Dan Ryan","06/25/2018","W",3036,"(41.79542, -87.631157)","red"
"22824",41170,"Garfield-Dan Ryan","06/27/2018","W",3112,"(41.79542, -87.631157)","red"
"22915",41170,"Garfield-Dan Ryan","04/24/2018","W",3081,"(41.79542, -87.631157)","red"
"23013",41170,"Garfield-Dan Ryan","06/07/2018","W",3481,"(41.79542, -87.631157)","red"
"23067",41170,"Garfield-Dan Ryan","05/30/2018","W",3180,"(41.79542, -87.631157)","red"
"23081",41170,"Garfield-Dan Ryan","04/05/2018","W",3077,"(41.79542, -87.631157)","red"
"23177",41170,"Garfield-Dan Ryan","06/06/2018","W",3324,"(41.79542, -87.631157)","red"
"23194",41170,"Garfield-Dan Ryan","05/05/2018","A",2705,"(41.79542, -87.631157)","red"
"23200",41170,"Garfield-Dan Ryan","04/07/2018","A",2381,"(41.79542, -87.631157)","red"
"23583",41170,"Garfield-Dan Ryan","04/21/2018","A",2406,"(41.79542, -87.631157)","red"
"23605",41170,"Garfield-Dan Ryan","04/10/2018","W",2884,"(41.79542, -87.631157)","red"
"23863",41170,"Garfield-Dan Ryan","06/16/2018","A",2330,"(41.79542, -87.631157)","red"
"24081",41170,"Garfield-Dan Ryan","04/29/2018","U",1760,"(41.79542, -87.631157)","red"
"24189",41170,"Garfield-Dan Ryan","05/04/2018","W",3537,"(41.79542, -87.631157)","red"
"24222",41170,"Garfield-Dan Ryan","05/16/2018","W",3349,"(41.79542, -87.631157)","red"
"24526",41170,"Garfield-Dan Ryan","05/02/2018","W",3207,"(41.79542, -87.631157)","red"
"24540",41170,"Garfield-Dan Ryan","06/14/2018","W",3193,"(41.79542, -87.631157)","red"
"24586",41170,"Garfield-Dan Ryan","05/13/2018","U",1693,"(41.79542, -87.631157)","red"
"24859",41170,"Garfield-Dan Ryan","05/31/2018","W",3501,"(41.79542, -87.631157)","red"
"25340",41170,"Garfield-Dan Ryan","04/17/2018","W",3051,"(41.79542, -87.631157)","red"
"25808",41170,"Garfield-Dan Ryan","05/01/2018","W",3308,"(41.79542, -87.631157)","red"
"25866",41170,"Garfield-Dan Ryan","04/13/2018","W",3270,"(41.79542, -87.631157)","red"
"26006",41170,"Garfield-Dan Ryan","06/05/2018","W",3227,"(41.79542, -87.631157)","red"
"26429",41170,"Garfield-Dan Ryan","05/20/2018","U",1759,"(41.79542, -87.631157)","red"
"26456",41170,"Garfield-Dan Ryan","05/18/2018","W",3459,"(41.79542, -87.631157)","red"
"26705",41170,"Garfield-Dan Ryan","04/18/2018","W",2932,"(41.79542, -87.631157)","red"
"26742",41170,"Garfield-Dan Ryan","05/15/2018","W",3104,"(41.79542, -87.631157)","red"
"26760",41170,"Garfield-Dan Ryan","04/28/2018","A",2469,"(41.79542, -87.631157)","red"
"27018",41170,"Garfield-Dan Ryan","04/20/2018","W",3460,"(41.79542, -87.631157)","red"
"27207",41170,"Garfield-Dan Ryan","05/03/2018","W",3246,"(41.79542, -87.631157)","red"
"27513",41170,"Garfield-Dan Ryan","04/03/2018","W",2950,"(41.79542, -87.631157)","red"
"27516",41170,"Garfield-Dan Ryan","04/22/2018","U",1692,"(41.79542, -87.631157)","red"
"27595",41170,"Garfield-Dan Ryan","05/12/2018","A",2474,"(41.79542, -87.631157)","red"
"27672",41170,"Garfield-Dan Ryan","04/09/2018","W",2757,"(41.79542, -87.631157)","red"
"27791",41170,"Garfield-Dan Ryan","06/29/2018","W",3490,"(41.79542, -87.631157)","red"
"27832",41170,"Garfield-Dan Ryan","06/18/2018","W",2923,"(41.79542, -87.631157)","red"
"27876",41170,"Garfield-Dan Ryan","04/06/2018","W",3194,"(41.79542, -87.631157)","red"
"28040",41170,"Garfield-Dan Ryan","06/01/2018","W",3617,"(41.79542, -87.631157)","red"
"28158",41170,"Garfield-Dan Ryan","06/24/2018","U",2756,"(41.79542, -87.631157)","red"
"28204",41170,"Garfield-Dan Ryan","04/11/2018","W",3194,"(41.79542, -87.631157)","red"
"28461",41170,"Garfield-Dan Ryan","05/21/2018","W",2994,"(41.79542, -87.631157)","red"
"28594",41170,"Garfield-Dan Ryan","05/25/2018","W",3599,"(41.79542, -87.631157)","red"
"28722",41170,"Garfield-Dan Ryan","04/02/2018","W",2817,"(41.79542, -87.631157)","red"
"28781",41170,"Garfield-Dan Ryan","05/27/2018","U",2096,"(41.79542, -87.631157)","red"
"28819",41170,"Garfield-Dan Ryan","04/14/2018","A",2338,"(41.79542, -87.631157)","red"
"28965",41170,"Garfield-Dan Ryan","04/27/2018","W",3496,"(41.79542, -87.631157)","red"
"29130",41170,"Garfield-Dan Ryan","06/08/2018","W",3315,"(41.79542, -87.631157)","red"
"29274",41170,"Garfield-Dan Ryan","05/08/2018","W",3318,"(41.79542, -87.631157)","red"
"29356",41170,"Garfield-Dan Ryan","04/30/2018","W",3160,"(41.79542, -87.631157)","red"
"29416",41170,"Garfield-Dan Ryan","04/23/2018","W",3064,"(41.79542, -87.631157)","red"
"30125",41170,"Garfield-Dan Ryan","06/28/2018","W",3283,"(41.79542, -87.631157)","red"
"30253",41170,"Garfield-Dan Ryan","06/19/2018","W",3136,"(41.79542, -87.631157)","red"
"30330",41170,"Garfield-Dan Ryan","06/03/2018","U",2011,"(41.79542, -87.631157)","red"
"30361",41170,"Garfield-Dan Ryan","04/16/2018","W",2838,"(41.79542, -87.631157)","red"
"30408",41170,"Garfield-Dan Ryan","05/06/2018","U",1772,"(41.79542, -87.631157)","red"
"33947",41170,"Garfield-Dan Ryan","07/01/2018","U",1824,"(41.79542, -87.631157)","red"
"33948",41170,"Garfield-Dan Ryan","07/02/2018","W",3050,"(41.79542, -87.631157)","red"
"33949",41170,"Garfield-Dan Ryan","07/03/2018","W",3378,"(41.79542, -87.631157)","red"
"33950",41170,"Garfield-Dan Ryan","07/04/2018","U",2051,"(41.79542, -87.631157)","red"
"33951",41170,"Garfield-Dan Ryan","07/05/2018","W",2759,"(41.79542, -87.631157)","red"
"33952",41170,"Garfield-Dan Ryan","07/06/2018","W",3513,"(41.79542, -87.631157)","red"
"33953",41170,"Garfield-Dan Ryan","07/07/2018","A",2529,"(41.79542, -87.631157)","red"
"33954",41170,"Garfield-Dan Ryan","07/08/2018","U",1966,"(41.79542, -87.631157)","red"
"33955",41170,"Garfield-Dan Ryan","07/09/2018","W",3312,"(41.79542, -87.631157)","red"
"33956",41170,"Garfield-Dan Ryan","07/10/2018","W",3312,"(41.79542, -87.631157)","red"
"33957",41170,"Garfield-Dan Ryan","07/11/2018","W",3485,"(41.79542, -87.631157)","red"
"33958",41170,"Garfield-Dan Ryan","07/12/2018","W",3407,"(41.79542, -87.631157)","red"
"33959",41170,"Garfield-Dan Ryan","07/13/2018","W",3702,"(41.79542, -87.631157)","red"
"33960",41170,"Garfield-Dan Ryan","07/14/2018","A",2463,"(41.79542, -87.631157)","red"
"33961",41170,"Garfield-Dan Ryan","07/15/2018","U",2017,"(41.79542, -87.631157)","red"
"33962",41170,"Garfield-Dan Ryan","07/16/2018","W",2908,"(41.79542, -87.631157)","red"
"33963",41170,"Garfield-Dan Ryan","07/17/2018","W",3306,"(41.79542, -87.631157)","red"
"33964",41170,"Garfield-Dan Ryan","07/18/2018","W",3266,"(41.79542, -87.631157)","red"
"33965",41170,"Garfield-Dan Ryan","07/19/2018","W",3433,"(41.79542, -87.631157)","red"
"33966",41170,"Garfield-Dan Ryan","07/20/2018","W",3336,"(41.79542, -87.631157)","red"
"33967",41170,"Garfield-Dan Ryan","07/21/2018","A",2537,"(41.79542, -87.631157)","red"
"33968",41170,"Garfield-Dan Ryan","07/22/2018","U",1836,"(41.79542, -87.631157)","red"
"33969",41170,"Garfield-Dan Ryan","07/23/2018","W",3180,"(41.79542, -87.631157)","red"
"33970",41170,"Garfield-Dan Ryan","07/24/2018","W",3369,"(41.79542, -87.631157)","red"
"33971",41170,"Garfield-Dan Ryan","07/25/2018","W",3276,"(41.79542, -87.631157)","red"
"33972",41170,"Garfield-Dan Ryan","07/26/2018","W",3354,"(41.79542, -87.631157)","red"
"33973",41170,"Garfield-Dan Ryan","07/27/2018","W",3400,"(41.79542, -87.631157)","red"
"33974",41170,"Garfield-Dan Ryan","07/28/2018","A",2509,"(41.79542, -87.631157)","red"
"33975",41170,"Garfield-Dan Ryan","07/29/2018","U",1886,"(41.79542, -87.631157)","red"
"33976",41170,"Garfield-Dan Ryan","07/30/2018","W",3139,"(41.79542, -87.631157)","red"
"33977",41170,"Garfield-Dan Ryan","07/31/2018","W",3156,"(41.79542, -87.631157)","red"
"38421",41170,"Garfield-Dan Ryan","08/01/2018","W",3428,"(41.79542, -87.631157)","red"
"38422",41170,"Garfield-Dan Ryan","08/02/2018","W",3639,"(41.79542, -87.631157)","red"
"38423",41170,"Garfield-Dan Ryan","08/03/2018","W",3647,"(41.79542, -87.631157)","red"
"38424",41170,"Garfield-Dan Ryan","08/04/2018","A",2596,"(41.79542, -87.631157)","red"
"38425",41170,"Garfield-Dan Ryan","08/05/2018","U",2015,"(41.79542, -87.631157)","red"
"38426",41170,"Garfield-Dan Ryan","08/06/2018","W",2942,"(41.79542, -87.631157)","red"
"38427",41170,"Garfield-Dan Ryan","08/07/2018","W",2993,"(41.79542, -87.631157)","red"
"38428",41170,"Garfield-Dan Ryan","08/08/2018","W",3127,"(41.79542, -87.631157)","red"
"38429",41170,"Garfield-Dan Ryan","08/09/2018","W",3078,"(41.79542, -87.631157)","red"
"38430",41170,"Garfield-Dan Ryan","08/10/2018","W",3257,"(41.79542, -87.631157)","red"
"38431",41170,"Garfield-Dan Ryan","08/11/2018","A",2659,"(41.79542, -87.631157)","red"
"38432",41170,"Garfield-Dan Ryan","08/12/2018","U",1934,"(41.79542, -87.631157)","red"
"38433",41170,"Garfield-Dan Ryan","08/13/2018","W",2958,"(41.79542, -87.631157)","red"
"38434",41170,"Garfield-Dan Ryan","08/14/2018","W",3004,"(41.79542, -87.631157)","red"
"38435",41170,"Garfield-Dan Ryan","08/15/2018","W",3051,"(41.79542, -87.631157)","red"
"38436",41170,"Garfield-Dan Ryan","08/16/2018","W",2973,"(41.79542, -87.631157)","red"
"38437",41170,"Garfield-Dan Ryan","08/17/2018","W",3122,"(41.79542, -87.631157)","red"
"38438",41170,"Garfield-Dan Ryan","08/18/2018","A",2452,"(41.79542, -87.631157)","red"
"38439",41170,"Garfield-Dan Ryan","08/19/2018","U",1900,"(41.79542, -87.631157)","red"
"38440",41170,"Garfield-Dan Ryan","08/20/2018","W",2771,"(41.79542, -87.631157)","red"
"38441",41170,"Garfield-Dan Ryan","08/21/2018","W",2903,"(41.79542, -87.631157)","red"
"38442",41170,"Garfield-Dan Ryan","08/22/2018","W",3068,"(41.79542, -87.631157)","red"
"38443",41170,"Garfield-Dan Ryan","08/23/2018","W",3046,"(41.79542, -87.631157)","red"
"38444",41170,"Garfield-Dan Ryan","08/24/2018","W",3140,"(41.79542, -87.631157)","red"
"38445",41170,"Garfield-Dan Ryan","08/25/2018","A",2339,"(41.79542, -87.631157)","red"
"38446",41170,"Garfield-Dan Ryan","08/26/2018","U",1793,"(41.79542, -87.631157)","red"
"38447",41170,"Garfield-Dan Ryan","08/27/2018","W",2881,"(41.79542, -87.631157)","red"
"38448",41170,"Garfield-Dan Ryan","08/28/2018","W",3023,"(41.79542, -87.631157)","red"
"38449",41170,"Garfield-Dan Ryan","08/29/2018","W",3091,"(41.79542, -87.631157)","red"
"38450",41170,"Garfield-Dan Ryan","08/30/2018","W",3235,"(41.79542, -87.631157)","red"
"38451",41170,"Garfield-Dan Ryan","08/31/2018","W",3197,"(41.79542, -87.631157)","red"
"42778",41170,"Garfield-Dan Ryan","09/01/2018","A",2222,"(41.79542, -87.631157)","red"
"42779",41170,"Garfield-Dan Ryan","09/02/2018","U",1945,"(41.79542, -87.631157)","red"
"42780",41170,"Garfield-Dan Ryan","09/03/2018","U",1675,"(41.79542, -87.631157)","red"
"42781",41170,"Garfield-Dan Ryan","09/04/2018","W",3209,"(41.79542, -87.631157)","red"
"42782",41170,"Garfield-Dan Ryan","09/05/2018","W",3191,"(41.79542, -87.631157)","red"
