"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"412",41140,"King Drive",NA,NA,332,2017-12-23,12,"Dec",2017,23,"Saturday","(41.78013, -87.615546)","001000000",NA
"480",41140,"King Drive",NA,NA,532,2017-12-08,12,"Dec",2017,8,"Friday","(41.78013, -87.615546)","001000000",NA
"674",41140,"King Drive",NA,NA,248,2017-12-30,12,"Dec",2017,30,"Saturday","(41.78013, -87.615546)","001000000",NA
"765",41140,"King Drive",NA,NA,509,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.78013, -87.615546)","001000000",NA
"1061",41140,"King Drive",NA,NA,537,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.78013, -87.615546)","001000000",NA
"1473",41140,"King Drive",NA,NA,519,2017-12-14,12,"Dec",2017,14,"Thursday","(41.78013, -87.615546)","001000000",NA
"1550",41140,"King Drive",NA,NA,282,2017-12-24,12,"Dec",2017,24,"Sunday","(41.78013, -87.615546)","001000000",NA
"1646",41140,"King Drive",NA,NA,353,2017-12-16,12,"Dec",2017,16,"Saturday","(41.78013, -87.615546)","001000000",NA
"1842",41140,"King Drive",NA,NA,346,2017-12-09,12,"Dec",2017,9,"Saturday","(41.78013, -87.615546)","001000000",NA
"1892",41140,"King Drive",NA,NA,380,2017-12-28,12,"Dec",2017,28,"Thursday","(41.78013, -87.615546)","001000000",NA
"1962",41140,"King Drive",NA,NA,546,2017-12-15,12,"Dec",2017,15,"Friday","(41.78013, -87.615546)","001000000",NA
"2064",41140,"King Drive",NA,NA,622,2017-12-01,12,"Dec",2017,1,"Friday","(41.78013, -87.615546)","001000000",NA
"2436",41140,"King Drive",NA,NA,513,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.78013, -87.615546)","001000000",NA
"2483",41140,"King Drive",NA,NA,442,2017-12-29,12,"Dec",2017,29,"Friday","(41.78013, -87.615546)","001000000",NA
"2586",41140,"King Drive",NA,NA,286,2017-12-10,12,"Dec",2017,10,"Sunday","(41.78013, -87.615546)","001000000",NA
"2615",41140,"King Drive",NA,NA,355,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.78013, -87.615546)","001000000",NA
