"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"41",41230,"47th-Dan Ryan",NA,NA,2889,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.810318, -87.63094)","100000000",NA
"329",41230,"47th-Dan Ryan",NA,NA,1482,2017-12-10,12,"Dec",2017,10,"Sunday","(41.810318, -87.63094)","100000000",NA
"346",41230,"47th-Dan Ryan",NA,NA,2096,2017-12-16,12,"Dec",2017,16,"Saturday","(41.810318, -87.63094)","100000000",NA
"386",41230,"47th-Dan Ryan",NA,NA,1276,2017-12-31,12,"Dec",2017,31,"Sunday","(41.810318, -87.63094)","100000000",NA
"691",41230,"47th-Dan Ryan",NA,NA,1351,2017-12-24,12,"Dec",2017,24,"Sunday","(41.810318, -87.63094)","100000000",NA
"742",41230,"47th-Dan Ryan",NA,NA,2896,2017-12-07,12,"Dec",2017,7,"Thursday","(41.810318, -87.63094)","100000000",NA
"958",41230,"47th-Dan Ryan",NA,NA,1987,2017-12-09,12,"Dec",2017,9,"Saturday","(41.810318, -87.63094)","100000000",NA
"1306",41230,"47th-Dan Ryan",NA,NA,3010,2017-12-15,12,"Dec",2017,15,"Friday","(41.810318, -87.63094)","100000000",NA
"1310",41230,"47th-Dan Ryan",NA,NA,2883,2017-12-14,12,"Dec",2017,14,"Thursday","(41.810318, -87.63094)","100000000",NA
"1449",41230,"47th-Dan Ryan",NA,NA,2842,2017-12-18,12,"Dec",2017,18,"Monday","(41.810318, -87.63094)","100000000",NA
"2134",41230,"47th-Dan Ryan",NA,NA,1564,2017-12-30,12,"Dec",2017,30,"Saturday","(41.810318, -87.63094)","100000000",NA
"2196",41230,"47th-Dan Ryan",NA,NA,1537,2017-12-17,12,"Dec",2017,17,"Sunday","(41.810318, -87.63094)","100000000",NA
"2317",41230,"47th-Dan Ryan",NA,NA,1629,2017-12-03,12,"Dec",2017,3,"Sunday","(41.810318, -87.63094)","100000000",NA
"2495",41230,"47th-Dan Ryan",NA,NA,2911,2017-12-22,12,"Dec",2017,22,"Friday","(41.810318, -87.63094)","100000000",NA
"2550",41230,"47th-Dan Ryan",NA,NA,2196,2017-12-02,12,"Dec",2017,2,"Saturday","(41.810318, -87.63094)","100000000",NA
"2654",41230,"47th-Dan Ryan",NA,NA,2839,2017-12-21,12,"Dec",2017,21,"Thursday","(41.810318, -87.63094)","100000000",NA
"2669",41230,"47th-Dan Ryan",NA,NA,3007,2017-12-04,12,"Dec",2017,4,"Monday","(41.810318, -87.63094)","100000000",NA
"2760",41230,"47th-Dan Ryan",NA,NA,3340,2017-12-01,12,"Dec",2017,1,"Friday","(41.810318, -87.63094)","100000000",NA
"3048",41230,"47th-Dan Ryan",NA,NA,2957,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.810318, -87.63094)","100000000",NA
"3102",41230,"47th-Dan Ryan",NA,NA,1890,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.810318, -87.63094)","100000000",NA
"3426",41230,"47th-Dan Ryan",NA,NA,1942,2017-12-23,12,"Dec",2017,23,"Saturday","(41.810318, -87.63094)","100000000",NA
"3472",41230,"47th-Dan Ryan",NA,NA,2039,2017-12-28,12,"Dec",2017,28,"Thursday","(41.810318, -87.63094)","100000000",NA
