"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"1",41280,"Jefferson Park",NA,NA,6104,2017-12-22,12,"Dec",2017,22,"Friday","(41.970634, -87.760892)","010000000",NA
"167",41280,"Jefferson Park",NA,NA,6678,2017-12-15,12,"Dec",2017,15,"Friday","(41.970634, -87.760892)","010000000",NA
"512",41280,"Jefferson Park",NA,NA,7015,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.970634, -87.760892)","010000000",NA
"513",41280,"Jefferson Park",NA,NA,4997,2017-12-28,12,"Dec",2017,28,"Thursday","(41.970634, -87.760892)","010000000",NA
"550",41280,"Jefferson Park",NA,NA,2401,2017-12-24,12,"Dec",2017,24,"Sunday","(41.970634, -87.760892)","010000000",NA
"578",41280,"Jefferson Park",NA,NA,4732,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.970634, -87.760892)","010000000",NA
"619",41280,"Jefferson Park",NA,NA,6992,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.970634, -87.760892)","010000000",NA
"731",41280,"Jefferson Park",NA,NA,2979,2017-12-03,12,"Dec",2017,3,"Sunday","(41.970634, -87.760892)","010000000",NA
"797",41280,"Jefferson Park",NA,NA,7076,2017-12-07,12,"Dec",2017,7,"Thursday","(41.970634, -87.760892)","010000000",NA
"920",41280,"Jefferson Park",NA,NA,6631,2017-12-21,12,"Dec",2017,21,"Thursday","(41.970634, -87.760892)","010000000",NA
"1133",41280,"Jefferson Park",NA,NA,6729,2017-12-11,12,"Dec",2017,11,"Monday","(41.970634, -87.760892)","010000000",NA
"1451",41280,"Jefferson Park",NA,NA,7043,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.970634, -87.760892)","010000000",NA
"1458",41280,"Jefferson Park",NA,NA,3816,2017-12-02,12,"Dec",2017,2,"Saturday","(41.970634, -87.760892)","010000000",NA
"1629",41280,"Jefferson Park",NA,NA,7079,2017-12-08,12,"Dec",2017,8,"Friday","(41.970634, -87.760892)","010000000",NA
"2173",41280,"Jefferson Park",NA,NA,1756,2017-12-25,12,"Dec",2017,25,"Monday","(41.970634, -87.760892)","010000000",NA
"2283",41280,"Jefferson Park",NA,NA,2745,2017-12-17,12,"Dec",2017,17,"Sunday","(41.970634, -87.760892)","010000000",NA
"2347",41280,"Jefferson Park",NA,NA,6921,2017-12-14,12,"Dec",2017,14,"Thursday","(41.970634, -87.760892)","010000000",NA
"2509",41280,"Jefferson Park",NA,NA,3649,2017-12-16,12,"Dec",2017,16,"Saturday","(41.970634, -87.760892)","010000000",NA
