"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"77",41430,"87th",NA,NA,4010,2017-12-21,12,"Dec",2017,21,"Thursday","(41.735372, -87.624717)","100000000",NA
"93",41430,"87th",NA,NA,3964,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.735372, -87.624717)","100000000",NA
"288",41430,"87th",NA,NA,2146,2017-12-24,12,"Dec",2017,24,"Sunday","(41.735372, -87.624717)","100000000",NA
"484",41430,"87th",NA,NA,4100,2017-12-08,12,"Dec",2017,8,"Friday","(41.735372, -87.624717)","100000000",NA
"518",41430,"87th",NA,NA,4202,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.735372, -87.624717)","100000000",NA
"634",41430,"87th",NA,NA,4035,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.735372, -87.624717)","100000000",NA
"1057",41430,"87th",NA,NA,1905,2017-12-31,12,"Dec",2017,31,"Sunday","(41.735372, -87.624717)","100000000",NA
"1290",41430,"87th",NA,NA,3848,2017-12-18,12,"Dec",2017,18,"Monday","(41.735372, -87.624717)","100000000",NA
"1311",41430,"87th",NA,NA,2931,2017-12-28,12,"Dec",2017,28,"Thursday","(41.735372, -87.624717)","100000000",NA
"1525",41430,"87th",NA,NA,3970,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.735372, -87.624717)","100000000",NA
"1768",41430,"87th",NA,NA,2264,2017-12-10,12,"Dec",2017,10,"Sunday","(41.735372, -87.624717)","100000000",NA
"1808",41430,"87th",NA,NA,3992,2017-12-11,12,"Dec",2017,11,"Monday","(41.735372, -87.624717)","100000000",NA
"2109",41430,"87th",NA,NA,3281,2017-12-29,12,"Dec",2017,29,"Friday","(41.735372, -87.624717)","100000000",NA
"2143",41430,"87th",NA,NA,4127,2017-12-15,12,"Dec",2017,15,"Friday","(41.735372, -87.624717)","100000000",NA
"2179",41430,"87th",NA,NA,4659,2017-12-01,12,"Dec",2017,1,"Friday","(41.735372, -87.624717)","100000000",NA
"2223",41430,"87th",NA,NA,4123,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.735372, -87.624717)","100000000",NA
"2338",41430,"87th",NA,NA,2313,2017-12-17,12,"Dec",2017,17,"Sunday","(41.735372, -87.624717)","100000000",NA
"2556",41430,"87th",NA,NA,4073,2017-12-07,12,"Dec",2017,7,"Thursday","(41.735372, -87.624717)","100000000",NA
"2619",41430,"87th",NA,NA,4217,2017-12-04,12,"Dec",2017,4,"Monday","(41.735372, -87.624717)","100000000",NA
"2770",41430,"87th",NA,NA,2932,2017-12-16,12,"Dec",2017,16,"Saturday","(41.735372, -87.624717)","100000000",NA
"2823",41430,"87th",NA,NA,2516,2017-12-03,12,"Dec",2017,3,"Sunday","(41.735372, -87.624717)","100000000",NA
"2963",41430,"87th",NA,NA,3991,2017-12-14,12,"Dec",2017,14,"Thursday","(41.735372, -87.624717)","100000000",NA
"3059",41430,"87th",NA,NA,2879,2017-12-23,12,"Dec",2017,23,"Saturday","(41.735372, -87.624717)","100000000",NA
"3524",41430,"87th",NA,NA,2667,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.735372, -87.624717)","100000000",NA
"3631",41430,"87th",NA,NA,3166,2017-12-02,12,"Dec",2017,2,"Saturday","(41.735372, -87.624717)","100000000",NA
"3707",41430,"87th",NA,NA,1207,2017-12-25,12,"Dec",2017,25,"Monday","(41.735372, -87.624717)","100000000",NA
"3884",41430,"87th",NA,NA,4208,2017-12-22,12,"Dec",2017,22,"Friday","(41.735372, -87.624717)","100000000",NA
"3960",41430,"87th",NA,NA,4009,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.735372, -87.624717)","100000000",NA
"4092",41430,"87th",NA,NA,2183,2017-12-30,12,"Dec",2017,30,"Saturday","(41.735372, -87.624717)","100000000",NA
"4232",41430,"87th",NA,NA,2665,2017-12-09,12,"Dec",2017,9,"Saturday","(41.735372, -87.624717)","100000000",NA
"4331",41430,"87th",NA,NA,2751,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.735372, -87.624717)","100000000",NA
"4748",41430,"87th",NA,NA,2754,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.735372, -87.624717)","100000000",NA
"4779",41430,"87th",NA,NA,3962,2018-03-15,3,"Mar",2018,15,"Thursday","(41.735372, -87.624717)","100000000",NA
"4794",41430,"87th",NA,NA,2675,2018-03-31,3,"Mar",2018,31,"Saturday","(41.735372, -87.624717)","100000000",NA
"4959",41430,"87th",NA,NA,3764,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.735372, -87.624717)","100000000",NA
"4978",41430,"87th",NA,NA,4008,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.735372, -87.624717)","100000000",NA
"5450",41430,"87th",NA,NA,3807,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.735372, -87.624717)","100000000",NA
"5752",41430,"87th",NA,NA,4021,2018-02-26,2,"Feb",2018,26,"Monday","(41.735372, -87.624717)","100000000",NA
"5762",41430,"87th",NA,NA,2060,2018-01-21,1,"Jan",2018,21,"Sunday","(41.735372, -87.624717)","100000000",NA
"5791",41430,"87th",NA,NA,3759,2018-03-08,3,"Mar",2018,8,"Thursday","(41.735372, -87.624717)","100000000",NA
"5853",41430,"87th",NA,NA,3136,2018-01-04,1,"Jan",2018,4,"Thursday","(41.735372, -87.624717)","100000000",NA
"5923",41430,"87th",NA,NA,4125,2018-03-02,3,"Mar",2018,2,"Friday","(41.735372, -87.624717)","100000000",NA
"6115",41430,"87th",NA,NA,3561,2018-01-29,1,"Jan",2018,29,"Monday","(41.735372, -87.624717)","100000000",NA
"6364",41430,"87th",NA,NA,4008,2018-01-25,1,"Jan",2018,25,"Thursday","(41.735372, -87.624717)","100000000",NA
"6482",41430,"87th",NA,NA,3801,2018-03-19,3,"Mar",2018,19,"Monday","(41.735372, -87.624717)","100000000",NA
"6550",41430,"87th",NA,NA,4028,2018-02-15,2,"Feb",2018,15,"Thursday","(41.735372, -87.624717)","100000000",NA
"6634",41430,"87th",NA,NA,2802,2018-03-17,3,"Mar",2018,17,"Saturday","(41.735372, -87.624717)","100000000",NA
