"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"80",40300,"Indiana",NA,NA,802,2017-12-18,12,"Dec",2017,18,"Monday","(41.821732, -87.621371)","001000000",NA
"129",40300,"Indiana",NA,NA,887,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.821732, -87.621371)","001000000",NA
"137",40300,"Indiana",NA,NA,859,2017-12-15,12,"Dec",2017,15,"Friday","(41.821732, -87.621371)","001000000",NA
"182",40300,"Indiana",NA,NA,490,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.821732, -87.621371)","001000000",NA
"183",40300,"Indiana",NA,NA,831,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.821732, -87.621371)","001000000",NA
"276",40300,"Indiana",NA,NA,428,2017-12-16,12,"Dec",2017,16,"Saturday","(41.821732, -87.621371)","001000000",NA
"434",40300,"Indiana",NA,NA,337,2017-12-31,12,"Dec",2017,31,"Sunday","(41.821732, -87.621371)","001000000",NA
"482",40300,"Indiana",NA,NA,864,2017-12-11,12,"Dec",2017,11,"Monday","(41.821732, -87.621371)","001000000",NA
"510",40300,"Indiana",NA,NA,437,2017-12-09,12,"Dec",2017,9,"Saturday","(41.821732, -87.621371)","001000000",NA
"699",40300,"Indiana",NA,NA,459,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.821732, -87.621371)","001000000",NA
"705",40300,"Indiana",NA,NA,425,2017-12-03,12,"Dec",2017,3,"Sunday","(41.821732, -87.621371)","001000000",NA
"883",40300,"Indiana",NA,NA,377,2017-12-10,12,"Dec",2017,10,"Sunday","(41.821732, -87.621371)","001000000",NA
"924",40300,"Indiana",NA,NA,868,2017-12-14,12,"Dec",2017,14,"Thursday","(41.821732, -87.621371)","001000000",NA
"1003",40300,"Indiana",NA,NA,793,2017-12-21,12,"Dec",2017,21,"Thursday","(41.821732, -87.621371)","001000000",NA
"1025",40300,"Indiana",NA,NA,469,2017-12-02,12,"Dec",2017,2,"Saturday","(41.821732, -87.621371)","001000000",NA
"1089",40300,"Indiana",NA,NA,938,2017-12-04,12,"Dec",2017,4,"Monday","(41.821732, -87.621371)","001000000",NA
"1103",40300,"Indiana",NA,NA,416,2017-12-23,12,"Dec",2017,23,"Saturday","(41.821732, -87.621371)","001000000",NA
"1165",40300,"Indiana",NA,NA,967,2017-12-01,12,"Dec",2017,1,"Friday","(41.821732, -87.621371)","001000000",NA
"2140",40300,"Indiana",NA,NA,471,2017-12-28,12,"Dec",2017,28,"Thursday","(41.821732, -87.621371)","001000000",NA
"2174",40300,"Indiana",NA,NA,862,2017-12-07,12,"Dec",2017,7,"Thursday","(41.821732, -87.621371)","001000000",NA
"2635",40300,"Indiana",NA,NA,856,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.821732, -87.621371)","001000000",NA
"2646",40300,"Indiana",NA,NA,868,2017-12-08,12,"Dec",2017,8,"Friday","(41.821732, -87.621371)","001000000",NA
"2701",40300,"Indiana",NA,NA,366,2017-12-17,12,"Dec",2017,17,"Sunday","(41.821732, -87.621371)","001000000",NA
"3001",40300,"Indiana",NA,NA,586,2017-12-29,12,"Dec",2017,29,"Friday","(41.821732, -87.621371)","001000000",NA
"3348",40300,"Indiana",NA,NA,898,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.821732, -87.621371)","001000000",NA
"3482",40300,"Indiana",NA,NA,851,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.821732, -87.621371)","001000000",NA
"3598",40300,"Indiana",NA,NA,235,2017-12-25,12,"Dec",2017,25,"Monday","(41.821732, -87.621371)","001000000",NA
"3846",40300,"Indiana",NA,NA,901,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.821732, -87.621371)","001000000",NA
"4052",40300,"Indiana",NA,NA,326,2017-12-30,12,"Dec",2017,30,"Saturday","(41.821732, -87.621371)","001000000",NA
"4097",40300,"Indiana",NA,NA,783,2017-12-22,12,"Dec",2017,22,"Friday","(41.821732, -87.621371)","001000000",NA
"4227",40300,"Indiana",NA,NA,336,2017-12-24,12,"Dec",2017,24,"Sunday","(41.821732, -87.621371)","001000000",NA
"4689",40300,"Indiana",NA,NA,312,2018-02-10,2,"Feb",2018,10,"Saturday","(41.821732, -87.621371)","001000000",NA
"4809",40300,"Indiana",NA,NA,841,2018-03-09,3,"Mar",2018,9,"Friday","(41.821732, -87.621371)","001000000",NA
"4821",40300,"Indiana",NA,NA,312,2018-01-06,1,"Jan",2018,6,"Saturday","(41.821732, -87.621371)","001000000",NA
"4893",40300,"Indiana",NA,NA,848,2018-02-26,2,"Feb",2018,26,"Monday","(41.821732, -87.621371)","001000000",NA
"5024",40300,"Indiana",NA,NA,811,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.821732, -87.621371)","001000000",NA
"5289",40300,"Indiana",NA,NA,833,2018-02-27,2,"Feb",2018,27,"Tuesday","(41.821732, -87.621371)","001000000",NA
"5415",40300,"Indiana",NA,NA,806,2018-01-25,1,"Jan",2018,25,"Thursday","(41.821732, -87.621371)","001000000",NA
"5491",40300,"Indiana",NA,NA,701,2018-02-02,2,"Feb",2018,2,"Friday","(41.821732, -87.621371)","001000000",NA
"5582",40300,"Indiana",NA,NA,800,2018-03-20,3,"Mar",2018,20,"Tuesday","(41.821732, -87.621371)","001000000",NA
"5596",40300,"Indiana",NA,NA,785,2018-02-05,2,"Feb",2018,5,"Monday","(41.821732, -87.621371)","001000000",NA
"5685",40300,"Indiana",NA,NA,231,2018-01-01,1,"Jan",2018,1,"Monday","(41.821732, -87.621371)","001000000",NA
"5899",40300,"Indiana",NA,NA,794,2018-03-16,3,"Mar",2018,16,"Friday","(41.821732, -87.621371)","001000000",NA
"6037",40300,"Indiana",NA,NA,831,2018-01-22,1,"Jan",2018,22,"Monday","(41.821732, -87.621371)","001000000",NA
"6226",40300,"Indiana",NA,NA,804,2018-02-06,2,"Feb",2018,6,"Tuesday","(41.821732, -87.621371)","001000000",NA
"6525",40300,"Indiana",NA,NA,826,2018-02-01,2,"Feb",2018,1,"Thursday","(41.821732, -87.621371)","001000000",NA
"6543",40300,"Indiana",NA,NA,327,2018-02-18,2,"Feb",2018,18,"Sunday","(41.821732, -87.621371)","001000000",NA
"6653",40300,"Indiana",NA,NA,823,2018-03-06,3,"Mar",2018,6,"Tuesday","(41.821732, -87.621371)","001000000",NA
"6672",40300,"Indiana",NA,NA,358,2018-02-03,2,"Feb",2018,3,"Saturday","(41.821732, -87.621371)","001000000",NA
"6712",40300,"Indiana",NA,NA,404,2018-01-20,1,"Jan",2018,20,"Saturday","(41.821732, -87.621371)","001000000",NA
"6715",40300,"Indiana",NA,NA,793,2018-01-29,1,"Jan",2018,29,"Monday","(41.821732, -87.621371)","001000000",NA
"6816",40300,"Indiana",NA,NA,588,2018-01-04,1,"Jan",2018,4,"Thursday","(41.821732, -87.621371)","001000000",NA
"6980",40300,"Indiana",NA,NA,793,2018-03-05,3,"Mar",2018,5,"Monday","(41.821732, -87.621371)","001000000",NA
"7239",40300,"Indiana",NA,NA,381,2018-02-24,2,"Feb",2018,24,"Saturday","(41.821732, -87.621371)","001000000",NA
"7264",40300,"Indiana",NA,NA,762,2018-03-23,3,"Mar",2018,23,"Friday","(41.821732, -87.621371)","001000000",NA
"7287",40300,"Indiana",NA,NA,341,2018-03-04,3,"Mar",2018,4,"Sunday","(41.821732, -87.621371)","001000000",NA
"7324",40300,"Indiana",NA,NA,596,2018-01-05,1,"Jan",2018,5,"Friday","(41.821732, -87.621371)","001000000",NA
"7341",40300,"Indiana",NA,NA,366,2018-03-24,3,"Mar",2018,24,"Saturday","(41.821732, -87.621371)","001000000",NA
"7747",40300,"Indiana",NA,NA,749,2018-02-23,2,"Feb",2018,23,"Friday","(41.821732, -87.621371)","001000000",NA
"7827",40300,"Indiana",NA,NA,813,2018-03-01,3,"Mar",2018,1,"Thursday","(41.821732, -87.621371)","001000000",NA
"8239",40300,"Indiana",NA,NA,705,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.821732, -87.621371)","001000000",NA
"8354",40300,"Indiana",NA,NA,522,2018-02-19,2,"Feb",2018,19,"Monday","(41.821732, -87.621371)","001000000",NA
"8391",40300,"Indiana",NA,NA,376,2018-02-17,2,"Feb",2018,17,"Saturday","(41.821732, -87.621371)","001000000",NA
"8428",40300,"Indiana",NA,NA,849,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.821732, -87.621371)","001000000",NA
"8440",40300,"Indiana",NA,NA,842,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.821732, -87.621371)","001000000",NA
"8664",40300,"Indiana",NA,NA,816,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.821732, -87.621371)","001000000",NA
"8788",40300,"Indiana",NA,NA,867,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.821732, -87.621371)","001000000",NA
"9039",40300,"Indiana",NA,NA,803,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.821732, -87.621371)","001000000",NA
"9159",40300,"Indiana",NA,NA,314,2018-02-04,2,"Feb",2018,4,"Sunday","(41.821732, -87.621371)","001000000",NA
"9186",40300,"Indiana",NA,NA,564,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.821732, -87.621371)","001000000",NA
"9993",40300,"Indiana",NA,NA,704,2018-01-12,1,"Jan",2018,12,"Friday","(41.821732, -87.621371)","001000000",NA
"10021",40300,"Indiana",NA,NA,360,2018-03-25,3,"Mar",2018,25,"Sunday","(41.821732, -87.621371)","001000000",NA
"10300",40300,"Indiana",NA,NA,812,2018-02-22,2,"Feb",2018,22,"Thursday","(41.821732, -87.621371)","001000000",NA
"10425",40300,"Indiana",NA,NA,754,2018-02-12,2,"Feb",2018,12,"Monday","(41.821732, -87.621371)","001000000",NA
"10431",40300,"Indiana",NA,NA,846,2018-02-15,2,"Feb",2018,15,"Thursday","(41.821732, -87.621371)","001000000",NA
"10516",40300,"Indiana",NA,NA,827,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.821732, -87.621371)","001000000",NA
"11071",40300,"Indiana",NA,NA,476,2018-03-17,3,"Mar",2018,17,"Saturday","(41.821732, -87.621371)","001000000",NA
"11239",40300,"Indiana",NA,NA,796,2018-01-11,1,"Jan",2018,11,"Thursday","(41.821732, -87.621371)","001000000",NA
"11258",40300,"Indiana",NA,NA,396,2018-03-18,3,"Mar",2018,18,"Sunday","(41.821732, -87.621371)","001000000",NA
"11314",40300,"Indiana",NA,NA,832,2018-03-02,3,"Mar",2018,2,"Friday","(41.821732, -87.621371)","001000000",NA
"11449",40300,"Indiana",NA,NA,309,2018-01-14,1,"Jan",2018,14,"Sunday","(41.821732, -87.621371)","001000000",NA
"11511",40300,"Indiana",NA,NA,837,2018-01-17,1,"Jan",2018,17,"Wednesday","(41.821732, -87.621371)","001000000",NA
"11643",40300,"Indiana",NA,NA,410,2018-03-10,3,"Mar",2018,10,"Saturday","(41.821732, -87.621371)","001000000",NA
"11677",40300,"Indiana",NA,NA,823,2018-03-13,3,"Mar",2018,13,"Tuesday","(41.821732, -87.621371)","001000000",NA
"11750",40300,"Indiana",NA,NA,850,2018-01-26,1,"Jan",2018,26,"Friday","(41.821732, -87.621371)","001000000",NA
"11820",40300,"Indiana",NA,NA,350,2018-01-13,1,"Jan",2018,13,"Saturday","(41.821732, -87.621371)","001000000",NA
"12281",40300,"Indiana",NA,NA,352,2018-02-25,2,"Feb",2018,25,"Sunday","(41.821732, -87.621371)","001000000",NA
"12617",40300,"Indiana",NA,NA,824,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.821732, -87.621371)","001000000",NA
"12747",40300,"Indiana",NA,NA,714,2018-03-28,3,"Mar",2018,28,"Wednesday","(41.821732, -87.621371)","001000000",NA
"12940",40300,"Indiana",NA,NA,807,2018-01-19,1,"Jan",2018,19,"Friday","(41.821732, -87.621371)","001000000",NA
"12996",40300,"Indiana",NA,NA,638,2018-03-29,3,"Mar",2018,29,"Thursday","(41.821732, -87.621371)","001000000",NA
"13139",40300,"Indiana",NA,NA,775,2018-03-12,3,"Mar",2018,12,"Monday","(41.821732, -87.621371)","001000000",NA
"13205",40300,"Indiana",NA,NA,457,2018-02-09,2,"Feb",2018,9,"Friday","(41.821732, -87.621371)","001000000",NA
"13340",40300,"Indiana",NA,NA,789,2018-01-08,1,"Jan",2018,8,"Monday","(41.821732, -87.621371)","001000000",NA
"13390",40300,"Indiana",NA,NA,768,2018-01-18,1,"Jan",2018,18,"Thursday","(41.821732, -87.621371)","001000000",NA
"13456",40300,"Indiana",NA,NA,354,2018-01-28,1,"Jan",2018,28,"Sunday","(41.821732, -87.621371)","001000000",NA
"13496",40300,"Indiana",NA,NA,833,2018-02-13,2,"Feb",2018,13,"Tuesday","(41.821732, -87.621371)","001000000",NA
"14089",40300,"Indiana",NA,NA,812,2018-03-22,3,"Mar",2018,22,"Thursday","(41.821732, -87.621371)","001000000",NA
"14227",40300,"Indiana",NA,NA,831,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.821732, -87.621371)","001000000",NA
"14260",40300,"Indiana",NA,NA,836,2018-03-08,3,"Mar",2018,8,"Thursday","(41.821732, -87.621371)","001000000",NA
"14479",40300,"Indiana",NA,NA,294,2018-02-11,2,"Feb",2018,11,"Sunday","(41.821732, -87.621371)","001000000",NA
"14584",40300,"Indiana",NA,NA,801,2018-03-15,3,"Mar",2018,15,"Thursday","(41.821732, -87.621371)","001000000",NA
"14862",40300,"Indiana",NA,NA,791,2018-02-16,2,"Feb",2018,16,"Friday","(41.821732, -87.621371)","001000000",NA
"14974",40300,"Indiana",NA,NA,832,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.821732, -87.621371)","001000000",NA
"15063",40300,"Indiana",NA,NA,432,2018-03-03,3,"Mar",2018,3,"Saturday","(41.821732, -87.621371)","001000000",NA
"15348",40300,"Indiana",NA,NA,367,2018-03-31,3,"Mar",2018,31,"Saturday","(41.821732, -87.621371)","001000000",NA
"15594",40300,"Indiana",NA,NA,822,2018-01-23,1,"Jan",2018,23,"Tuesday","(41.821732, -87.621371)","001000000",NA
"15631",40300,"Indiana",NA,NA,425,2018-01-27,1,"Jan",2018,27,"Saturday","(41.821732, -87.621371)","001000000",NA
"15666",40300,"Indiana",NA,NA,347,2018-03-11,3,"Mar",2018,11,"Sunday","(41.821732, -87.621371)","001000000",NA
"15812",40300,"Indiana",NA,NA,644,2018-03-30,3,"Mar",2018,30,"Friday","(41.821732, -87.621371)","001000000",NA
"16023",40300,"Indiana",NA,NA,280,2018-01-07,1,"Jan",2018,7,"Sunday","(41.821732, -87.621371)","001000000",NA
"16110",40300,"Indiana",NA,NA,319,2018-01-21,1,"Jan",2018,21,"Sunday","(41.821732, -87.621371)","001000000",NA
"16253",40300,"Indiana",NA,NA,639,2018-03-26,3,"Mar",2018,26,"Monday","(41.821732, -87.621371)","001000000",NA
"16591",40300,"Indiana",NA,NA,795,2018-02-08,2,"Feb",2018,8,"Thursday","(41.821732, -87.621371)","001000000",NA
"16593",40300,"Indiana",NA,NA,436,2018-01-15,1,"Jan",2018,15,"Monday","(41.821732, -87.621371)","001000000",NA
"16804",40300,"Indiana",NA,NA,778,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.821732, -87.621371)","001000000",NA
"16942",40300,"Indiana",NA,NA,797,2018-03-19,3,"Mar",2018,19,"Monday","(41.821732, -87.621371)","001000000",NA
"17236",40300,"Indiana",NA,NA,535,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.821732, -87.621371)","001000000",NA
"17251",40300,"Indiana",NA,NA,838,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.821732, -87.621371)","001000000",NA
"17367",40300,"Indiana",NA,NA,806,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.821732, -87.621371)","001000000",NA
