"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"75",40350,"UIC-Halsted",NA,NA,7462,2017-12-08,12,"Dec",2017,8,"Friday","(41.875474, -87.649707)","010000000",NA
"114",40350,"UIC-Halsted",NA,NA,837,2017-12-30,12,"Dec",2017,30,"Saturday","(41.875474, -87.649707)","010000000",NA
"398",40350,"UIC-Halsted",NA,NA,5828,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.875474, -87.649707)","010000000",NA
"569",40350,"UIC-Halsted",NA,NA,5614,2017-12-11,12,"Dec",2017,11,"Monday","(41.875474, -87.649707)","010000000",NA
"579",40350,"UIC-Halsted",NA,NA,3072,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.875474, -87.649707)","010000000",NA
"760",40350,"UIC-Halsted",NA,NA,7718,2017-12-01,12,"Dec",2017,1,"Friday","(41.875474, -87.649707)","010000000",NA
"959",40350,"UIC-Halsted",NA,NA,1575,2017-12-28,12,"Dec",2017,28,"Thursday","(41.875474, -87.649707)","010000000",NA
"1031",40350,"UIC-Halsted",NA,NA,7800,2017-12-04,12,"Dec",2017,4,"Monday","(41.875474, -87.649707)","010000000",NA
"1187",40350,"UIC-Halsted",NA,NA,3306,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.875474, -87.649707)","010000000",NA
"1376",40350,"UIC-Halsted",NA,NA,7813,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.875474, -87.649707)","010000000",NA
"1471",40350,"UIC-Halsted",NA,NA,1472,2017-12-29,12,"Dec",2017,29,"Friday","(41.875474, -87.649707)","010000000",NA
"1493",40350,"UIC-Halsted",NA,NA,1321,2017-12-17,12,"Dec",2017,17,"Sunday","(41.875474, -87.649707)","010000000",NA
"1567",40350,"UIC-Halsted",NA,NA,369,2017-12-25,12,"Dec",2017,25,"Monday","(41.875474, -87.649707)","010000000",NA
"1852",40350,"UIC-Halsted",NA,NA,5217,2017-12-15,12,"Dec",2017,15,"Friday","(41.875474, -87.649707)","010000000",NA
"1894",40350,"UIC-Halsted",NA,NA,1347,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.875474, -87.649707)","010000000",NA
"2054",40350,"UIC-Halsted",NA,NA,7731,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.875474, -87.649707)","010000000",NA
"2326",40350,"UIC-Halsted",NA,NA,2340,2017-12-02,12,"Dec",2017,2,"Saturday","(41.875474, -87.649707)","010000000",NA
"2534",40350,"UIC-Halsted",NA,NA,800,2017-12-31,12,"Dec",2017,31,"Sunday","(41.875474, -87.649707)","010000000",NA
"2884",40350,"UIC-Halsted",NA,NA,5493,2017-12-14,12,"Dec",2017,14,"Thursday","(41.875474, -87.649707)","010000000",NA
"2975",40350,"UIC-Halsted",NA,NA,1947,2017-12-09,12,"Dec",2017,9,"Saturday","(41.875474, -87.649707)","010000000",NA
"2996",40350,"UIC-Halsted",NA,NA,2334,2017-12-22,12,"Dec",2017,22,"Friday","(41.875474, -87.649707)","010000000",NA
"3006",40350,"UIC-Halsted",NA,NA,659,2017-12-24,12,"Dec",2017,24,"Sunday","(41.875474, -87.649707)","010000000",NA
"3374",40350,"UIC-Halsted",NA,NA,7661,2017-12-07,12,"Dec",2017,7,"Thursday","(41.875474, -87.649707)","010000000",NA
"3486",40350,"UIC-Halsted",NA,NA,3216,2017-12-18,12,"Dec",2017,18,"Monday","(41.875474, -87.649707)","010000000",NA
"3646",40350,"UIC-Halsted",NA,NA,1915,2017-12-16,12,"Dec",2017,16,"Saturday","(41.875474, -87.649707)","010000000",NA
"4074",40350,"UIC-Halsted",NA,NA,5553,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.875474, -87.649707)","010000000",NA
"4188",40350,"UIC-Halsted",NA,NA,1019,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.875474, -87.649707)","010000000",NA
"4191",40350,"UIC-Halsted",NA,NA,997,2017-12-23,12,"Dec",2017,23,"Saturday","(41.875474, -87.649707)","010000000",NA
"4225",40350,"UIC-Halsted",NA,NA,1285,2017-12-10,12,"Dec",2017,10,"Sunday","(41.875474, -87.649707)","010000000",NA
"4242",40350,"UIC-Halsted",NA,NA,2718,2017-12-21,12,"Dec",2017,21,"Thursday","(41.875474, -87.649707)","010000000",NA
"4423",40350,"UIC-Halsted",NA,NA,1645,2017-12-03,12,"Dec",2017,3,"Sunday","(41.875474, -87.649707)","010000000",NA
"4610",40350,"UIC-Halsted",NA,NA,7467,2018-03-07,3,"Mar",2018,7,"Wednesday","(41.875474, -87.649707)","010000000",NA
"4645",40350,"UIC-Halsted",NA,NA,1085,2018-02-04,2,"Feb",2018,4,"Sunday","(41.875474, -87.649707)","010000000",NA
"4694",40350,"UIC-Halsted",NA,NA,7493,2018-02-13,2,"Feb",2018,13,"Tuesday","(41.875474, -87.649707)","010000000",NA
"4842",40350,"UIC-Halsted",NA,NA,1397,2018-03-04,3,"Mar",2018,4,"Sunday","(41.875474, -87.649707)","010000000",NA
"5089",40350,"UIC-Halsted",NA,NA,7258,2018-03-08,3,"Mar",2018,8,"Thursday","(41.875474, -87.649707)","010000000",NA
"5186",40350,"UIC-Halsted",NA,NA,6829,2018-02-02,2,"Feb",2018,2,"Friday","(41.875474, -87.649707)","010000000",NA
"5329",40350,"UIC-Halsted",NA,NA,2216,2018-01-20,1,"Jan",2018,20,"Saturday","(41.875474, -87.649707)","010000000",NA
"5465",40350,"UIC-Halsted",NA,NA,2800,2018-01-08,1,"Jan",2018,8,"Monday","(41.875474, -87.649707)","010000000",NA
"5468",40350,"UIC-Halsted",NA,NA,6685,2018-03-23,3,"Mar",2018,23,"Friday","(41.875474, -87.649707)","010000000",NA
"5499",40350,"UIC-Halsted",NA,NA,7501,2018-02-28,2,"Feb",2018,28,"Wednesday","(41.875474, -87.649707)","010000000",NA
"5552",40350,"UIC-Halsted",NA,NA,7118,2018-03-01,3,"Mar",2018,1,"Thursday","(41.875474, -87.649707)","010000000",NA
"5948",40350,"UIC-Halsted",NA,NA,1376,2018-03-11,3,"Mar",2018,11,"Sunday","(41.875474, -87.649707)","010000000",NA
"6046",40350,"UIC-Halsted",NA,NA,7420,2018-01-18,1,"Jan",2018,18,"Thursday","(41.875474, -87.649707)","010000000",NA
"6155",40350,"UIC-Halsted",NA,NA,2185,2018-02-24,2,"Feb",2018,24,"Saturday","(41.875474, -87.649707)","010000000",NA
"6162",40350,"UIC-Halsted",NA,NA,7017,2018-03-20,3,"Mar",2018,20,"Tuesday","(41.875474, -87.649707)","010000000",NA
"6252",40350,"UIC-Halsted",NA,NA,7634,2018-02-21,2,"Feb",2018,21,"Wednesday","(41.875474, -87.649707)","010000000",NA
"6330",40350,"UIC-Halsted",NA,NA,3168,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.875474, -87.649707)","010000000",NA
"6744",40350,"UIC-Halsted",NA,NA,2249,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.875474, -87.649707)","010000000",NA
"6752",40350,"UIC-Halsted",NA,NA,1430,2018-03-25,3,"Mar",2018,25,"Sunday","(41.875474, -87.649707)","010000000",NA
