"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"14",40010,"Austin-Forest Park",NA,NA,641,2017-12-03,12,"Dec",2017,3,"Sunday","(41.870851, -87.776812)","010000000",NA
"35",40010,"Austin-Forest Park",NA,NA,1155,2017-12-28,12,"Dec",2017,28,"Thursday","(41.870851, -87.776812)","010000000",NA
"109",40010,"Austin-Forest Park",NA,NA,1916,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.870851, -87.776812)","010000000",NA
"134",40010,"Austin-Forest Park",NA,NA,1535,2017-12-22,12,"Dec",2017,22,"Friday","(41.870851, -87.776812)","010000000",NA
"165",40010,"Austin-Forest Park",NA,NA,828,2017-12-16,12,"Dec",2017,16,"Saturday","(41.870851, -87.776812)","010000000",NA
"307",40010,"Austin-Forest Park",NA,NA,1950,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.870851, -87.776812)","010000000",NA
"385",40010,"Austin-Forest Park",NA,NA,339,2017-12-25,12,"Dec",2017,25,"Monday","(41.870851, -87.776812)","010000000",NA
"409",40010,"Austin-Forest Park",NA,NA,1074,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.870851, -87.776812)","010000000",NA
"547",40010,"Austin-Forest Park",NA,NA,2045,2017-12-08,12,"Dec",2017,8,"Friday","(41.870851, -87.776812)","010000000",NA
"594",40010,"Austin-Forest Park",NA,NA,681,2017-12-23,12,"Dec",2017,23,"Saturday","(41.870851, -87.776812)","010000000",NA
"606",40010,"Austin-Forest Park",NA,NA,555,2017-12-10,12,"Dec",2017,10,"Sunday","(41.870851, -87.776812)","010000000",NA
"833",40010,"Austin-Forest Park",NA,NA,1820,2017-12-15,12,"Dec",2017,15,"Friday","(41.870851, -87.776812)","010000000",NA
"1576",40010,"Austin-Forest Park",NA,NA,1977,2017-12-14,12,"Dec",2017,14,"Thursday","(41.870851, -87.776812)","010000000",NA
"1726",40010,"Austin-Forest Park",NA,NA,942,2017-12-02,12,"Dec",2017,2,"Saturday","(41.870851, -87.776812)","010000000",NA
