"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"18",40540,"Wilson",NA,NA,4861,2017-12-22,12,"Dec",2017,22,"Friday","(41.964273, -87.657588)","000001000",NA
"97",40540,"Wilson",NA,NA,2858,2017-12-17,12,"Dec",2017,17,"Sunday","(41.964273, -87.657588)","000001000",NA
"99",40540,"Wilson",NA,NA,6215,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.964273, -87.657588)","000001000",NA
"231",40540,"Wilson",NA,NA,4228,2017-12-09,12,"Dec",2017,9,"Saturday","(41.964273, -87.657588)","000001000",NA
"421",40540,"Wilson",NA,NA,3193,2017-12-03,12,"Dec",2017,3,"Sunday","(41.964273, -87.657588)","000001000",NA
"1017",40540,"Wilson",NA,NA,6248,2017-12-11,12,"Dec",2017,11,"Monday","(41.964273, -87.657588)","000001000",NA
"1151",40540,"Wilson",NA,NA,6145,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.964273, -87.657588)","000001000",NA
"1266",40540,"Wilson",NA,NA,3779,2017-12-28,12,"Dec",2017,28,"Thursday","(41.964273, -87.657588)","000001000",NA
"1424",40540,"Wilson",NA,NA,2241,2017-12-24,12,"Dec",2017,24,"Sunday","(41.964273, -87.657588)","000001000",NA
"1758",40540,"Wilson",NA,NA,3221,2017-12-10,12,"Dec",2017,10,"Sunday","(41.964273, -87.657588)","000001000",NA
"2067",40540,"Wilson",NA,NA,6608,2017-12-07,12,"Dec",2017,7,"Thursday","(41.964273, -87.657588)","000001000",NA
"2215",40540,"Wilson",NA,NA,2761,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.964273, -87.657588)","000001000",NA
"2587",40540,"Wilson",NA,NA,5932,2017-12-15,12,"Dec",2017,15,"Friday","(41.964273, -87.657588)","000001000",NA
"2741",40540,"Wilson",NA,NA,5361,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.964273, -87.657588)","000001000",NA
"2864",40540,"Wilson",NA,NA,6631,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.964273, -87.657588)","000001000",NA
