"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"256",40870,"Francisco",NA,NA,1643,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.966046, -87.701644)","000100000",NA
"477",40870,"Francisco",NA,NA,1655,2017-12-15,12,"Dec",2017,15,"Friday","(41.966046, -87.701644)","000100000",NA
"517",40870,"Francisco",NA,NA,1674,2017-12-07,12,"Dec",2017,7,"Thursday","(41.966046, -87.701644)","000100000",NA
"591",40870,"Francisco",NA,NA,1677,2017-12-04,12,"Dec",2017,4,"Monday","(41.966046, -87.701644)","000100000",NA
"721",40870,"Francisco",NA,NA,825,2017-12-09,12,"Dec",2017,9,"Saturday","(41.966046, -87.701644)","000100000",NA
"851",40870,"Francisco",NA,NA,1051,2017-12-02,12,"Dec",2017,2,"Saturday","(41.966046, -87.701644)","000100000",NA
"1190",40870,"Francisco",NA,NA,669,2017-12-17,12,"Dec",2017,17,"Sunday","(41.966046, -87.701644)","000100000",NA
"1298",40870,"Francisco",NA,NA,1698,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.966046, -87.701644)","000100000",NA
"1438",40870,"Francisco",NA,NA,1696,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.966046, -87.701644)","000100000",NA
"1448",40870,"Francisco",NA,NA,1687,2017-12-14,12,"Dec",2017,14,"Thursday","(41.966046, -87.701644)","000100000",NA
"1522",40870,"Francisco",NA,NA,539,2017-12-31,12,"Dec",2017,31,"Sunday","(41.966046, -87.701644)","000100000",NA
"1545",40870,"Francisco",NA,NA,661,2017-12-03,12,"Dec",2017,3,"Sunday","(41.966046, -87.701644)","000100000",NA
"1735",40870,"Francisco",NA,NA,1003,2017-12-29,12,"Dec",2017,29,"Friday","(41.966046, -87.701644)","000100000",NA
"1789",40870,"Francisco",NA,NA,1585,2017-12-21,12,"Dec",2017,21,"Thursday","(41.966046, -87.701644)","000100000",NA
"1890",40870,"Francisco",NA,NA,1839,2017-12-01,12,"Dec",2017,1,"Friday","(41.966046, -87.701644)","000100000",NA
"1929",40870,"Francisco",NA,NA,699,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.966046, -87.701644)","000100000",NA
"1988",40870,"Francisco",NA,NA,1647,2017-12-11,12,"Dec",2017,11,"Monday","(41.966046, -87.701644)","000100000",NA
"2090",40870,"Francisco",NA,NA,572,2017-12-30,12,"Dec",2017,30,"Saturday","(41.966046, -87.701644)","000100000",NA
"2275",40870,"Francisco",NA,NA,414,2017-12-24,12,"Dec",2017,24,"Sunday","(41.966046, -87.701644)","000100000",NA
"2451",40870,"Francisco",NA,NA,942,2017-12-16,12,"Dec",2017,16,"Saturday","(41.966046, -87.701644)","000100000",NA
"2560",40870,"Francisco",NA,NA,1660,2017-12-08,12,"Dec",2017,8,"Friday","(41.966046, -87.701644)","000100000",NA
"2897",40870,"Francisco",NA,NA,1628,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.966046, -87.701644)","000100000",NA
"3038",40870,"Francisco",NA,NA,1706,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.966046, -87.701644)","000100000",NA
"3080",40870,"Francisco",NA,NA,1598,2017-12-18,12,"Dec",2017,18,"Monday","(41.966046, -87.701644)","000100000",NA
"3319",40870,"Francisco",NA,NA,682,2017-12-23,12,"Dec",2017,23,"Saturday","(41.966046, -87.701644)","000100000",NA
"3507",40870,"Francisco",NA,NA,594,2017-12-10,12,"Dec",2017,10,"Sunday","(41.966046, -87.701644)","000100000",NA
"3630",40870,"Francisco",NA,NA,1346,2017-12-22,12,"Dec",2017,22,"Friday","(41.966046, -87.701644)","000100000",NA
"3988",40870,"Francisco",NA,NA,972,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.966046, -87.701644)","000100000",NA
"4009",40870,"Francisco",NA,NA,1696,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.966046, -87.701644)","000100000",NA
"4166",40870,"Francisco",NA,NA,1025,2017-12-28,12,"Dec",2017,28,"Thursday","(41.966046, -87.701644)","000100000",NA
"4317",40870,"Francisco",NA,NA,179,2017-12-25,12,"Dec",2017,25,"Monday","(41.966046, -87.701644)","000100000",NA
"4697",40870,"Francisco",NA,NA,588,2018-03-25,3,"Mar",2018,25,"Sunday","(41.966046, -87.701644)","000100000",NA
"4965",40870,"Francisco",NA,NA,1608,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.966046, -87.701644)","000100000",NA
"5033",40870,"Francisco",NA,NA,1521,2018-03-26,3,"Mar",2018,26,"Monday","(41.966046, -87.701644)","000100000",NA
"5145",40870,"Francisco",NA,NA,1099,2018-02-19,2,"Feb",2018,19,"Monday","(41.966046, -87.701644)","000100000",NA
"5157",40870,"Francisco",NA,NA,1585,2018-02-20,2,"Feb",2018,20,"Tuesday","(41.966046, -87.701644)","000100000",NA
"5496",40870,"Francisco",NA,NA,1661,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.966046, -87.701644)","000100000",NA
"5554",40870,"Francisco",NA,NA,727,2018-03-31,3,"Mar",2018,31,"Saturday","(41.966046, -87.701644)","000100000",NA
"5642",40870,"Francisco",NA,NA,1658,2018-02-16,2,"Feb",2018,16,"Friday","(41.966046, -87.701644)","000100000",NA
"5909",40870,"Francisco",NA,NA,1629,2018-01-25,1,"Jan",2018,25,"Thursday","(41.966046, -87.701644)","000100000",NA
"6083",40870,"Francisco",NA,NA,1616,2018-03-02,3,"Mar",2018,2,"Friday","(41.966046, -87.701644)","000100000",NA
"6091",40870,"Francisco",NA,NA,830,2018-03-03,3,"Mar",2018,3,"Saturday","(41.966046, -87.701644)","000100000",NA
"6149",40870,"Francisco",NA,NA,1569,2018-01-19,1,"Jan",2018,19,"Friday","(41.966046, -87.701644)","000100000",NA
"6480",40870,"Francisco",NA,NA,1535,2018-03-05,3,"Mar",2018,5,"Monday","(41.966046, -87.701644)","000100000",NA
"6574",40870,"Francisco",NA,NA,259,2018-01-01,1,"Jan",2018,1,"Monday","(41.966046, -87.701644)","000100000",NA
"6839",40870,"Francisco",NA,NA,1579,2018-02-12,2,"Feb",2018,12,"Monday","(41.966046, -87.701644)","000100000",NA
"6881",40870,"Francisco",NA,NA,1667,2018-01-11,1,"Jan",2018,11,"Thursday","(41.966046, -87.701644)","000100000",NA
"7007",40870,"Francisco",NA,NA,1705,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.966046, -87.701644)","000100000",NA
"7114",40870,"Francisco",NA,NA,1641,2018-01-18,1,"Jan",2018,18,"Thursday","(41.966046, -87.701644)","000100000",NA
"7248",40870,"Francisco",NA,NA,777,2018-03-10,3,"Mar",2018,10,"Saturday","(41.966046, -87.701644)","000100000",NA
