"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"48",40470,"Racine",NA,NA,2611,2017-12-04,12,"Dec",2017,4,"Monday","(41.87592, -87.659458)","010000000",NA
"60",40470,"Racine",NA,NA,2571,2017-12-07,12,"Dec",2017,7,"Thursday","(41.87592, -87.659458)","010000000",NA
"218",40470,"Racine",NA,NA,249,2017-12-25,12,"Dec",2017,25,"Monday","(41.87592, -87.659458)","010000000",NA
"255",40470,"Racine",NA,NA,2540,2017-12-19,12,"Dec",2017,19,"Tuesday","(41.87592, -87.659458)","010000000",NA
"323",40470,"Racine",NA,NA,2644,2017-12-08,12,"Dec",2017,8,"Friday","(41.87592, -87.659458)","010000000",NA
"455",40470,"Racine",NA,NA,2494,2017-12-14,12,"Dec",2017,14,"Thursday","(41.87592, -87.659458)","010000000",NA
"505",40470,"Racine",NA,NA,1043,2017-12-09,12,"Dec",2017,9,"Saturday","(41.87592, -87.659458)","010000000",NA
"1396",40470,"Racine",NA,NA,2612,2017-12-05,12,"Dec",2017,5,"Tuesday","(41.87592, -87.659458)","010000000",NA
"1883",40470,"Racine",NA,NA,2630,2017-12-06,12,"Dec",2017,6,"Wednesday","(41.87592, -87.659458)","010000000",NA
"1888",40470,"Racine",NA,NA,673,2017-12-26,12,"Dec",2017,26,"Tuesday","(41.87592, -87.659458)","010000000",NA
"1975",40470,"Racine",NA,NA,2525,2017-12-11,12,"Dec",2017,11,"Monday","(41.87592, -87.659458)","010000000",NA
"2028",40470,"Racine",NA,NA,522,2017-12-31,12,"Dec",2017,31,"Sunday","(41.87592, -87.659458)","010000000",NA
"2094",40470,"Racine",NA,NA,2540,2017-12-13,12,"Dec",2017,13,"Wednesday","(41.87592, -87.659458)","010000000",NA
"2300",40470,"Racine",NA,NA,1123,2017-12-16,12,"Dec",2017,16,"Saturday","(41.87592, -87.659458)","010000000",NA
"2551",40470,"Racine",NA,NA,2614,2017-12-15,12,"Dec",2017,15,"Friday","(41.87592, -87.659458)","010000000",NA
"2627",40470,"Racine",NA,NA,544,2017-12-30,12,"Dec",2017,30,"Saturday","(41.87592, -87.659458)","010000000",NA
"2640",40470,"Racine",NA,NA,453,2017-12-24,12,"Dec",2017,24,"Sunday","(41.87592, -87.659458)","010000000",NA
"2747",40470,"Racine",NA,NA,975,2017-12-28,12,"Dec",2017,28,"Thursday","(41.87592, -87.659458)","010000000",NA
"2979",40470,"Racine",NA,NA,740,2017-12-23,12,"Dec",2017,23,"Saturday","(41.87592, -87.659458)","010000000",NA
"2992",40470,"Racine",NA,NA,1014,2017-12-29,12,"Dec",2017,29,"Friday","(41.87592, -87.659458)","010000000",NA
"3107",40470,"Racine",NA,NA,2556,2017-12-12,12,"Dec",2017,12,"Tuesday","(41.87592, -87.659458)","010000000",NA
"3259",40470,"Racine",NA,NA,2582,2017-12-20,12,"Dec",2017,20,"Wednesday","(41.87592, -87.659458)","010000000",NA
"3262",40470,"Racine",NA,NA,2494,2017-12-21,12,"Dec",2017,21,"Thursday","(41.87592, -87.659458)","010000000",NA
"3270",40470,"Racine",NA,NA,1216,2017-12-02,12,"Dec",2017,2,"Saturday","(41.87592, -87.659458)","010000000",NA
"3511",40470,"Racine",NA,NA,2316,2017-12-22,12,"Dec",2017,22,"Friday","(41.87592, -87.659458)","010000000",NA
"3682",40470,"Racine",NA,NA,876,2017-12-27,12,"Dec",2017,27,"Wednesday","(41.87592, -87.659458)","010000000",NA
"3689",40470,"Racine",NA,NA,2563,2017-12-18,12,"Dec",2017,18,"Monday","(41.87592, -87.659458)","010000000",NA
"3879",40470,"Racine",NA,NA,783,2017-12-17,12,"Dec",2017,17,"Sunday","(41.87592, -87.659458)","010000000",NA
"4148",40470,"Racine",NA,NA,685,2017-12-10,12,"Dec",2017,10,"Sunday","(41.87592, -87.659458)","010000000",NA
"4245",40470,"Racine",NA,NA,3025,2017-12-01,12,"Dec",2017,1,"Friday","(41.87592, -87.659458)","010000000",NA
"4319",40470,"Racine",NA,NA,729,2017-12-03,12,"Dec",2017,3,"Sunday","(41.87592, -87.659458)","010000000",NA
"4591",40470,"Racine",NA,NA,2502,2018-02-12,2,"Feb",2018,12,"Monday","(41.87592, -87.659458)","010000000",NA
"4745",40470,"Racine",NA,NA,1555,2018-03-17,3,"Mar",2018,17,"Saturday","(41.87592, -87.659458)","010000000",NA
"4951",40470,"Racine",NA,NA,1086,2018-01-20,1,"Jan",2018,20,"Saturday","(41.87592, -87.659458)","010000000",NA
"5062",40470,"Racine",NA,NA,739,2018-02-25,2,"Feb",2018,25,"Sunday","(41.87592, -87.659458)","010000000",NA
"5202",40470,"Racine",NA,NA,2600,2018-02-23,2,"Feb",2018,23,"Friday","(41.87592, -87.659458)","010000000",NA
"5235",40470,"Racine",NA,NA,2491,2018-03-09,3,"Mar",2018,9,"Friday","(41.87592, -87.659458)","010000000",NA
"5396",40470,"Racine",NA,NA,2562,2018-01-31,1,"Jan",2018,31,"Wednesday","(41.87592, -87.659458)","010000000",NA
"5533",40470,"Racine",NA,NA,2342,2018-01-08,1,"Jan",2018,8,"Monday","(41.87592, -87.659458)","010000000",NA
"5790",40470,"Racine",NA,NA,1084,2018-01-02,1,"Jan",2018,2,"Tuesday","(41.87592, -87.659458)","010000000",NA
"5869",40470,"Racine",NA,NA,706,2018-03-18,3,"Mar",2018,18,"Sunday","(41.87592, -87.659458)","010000000",NA
"6478",40470,"Racine",NA,NA,2528,2018-01-16,1,"Jan",2018,16,"Tuesday","(41.87592, -87.659458)","010000000",NA
"6481",40470,"Racine",NA,NA,2534,2018-03-21,3,"Mar",2018,21,"Wednesday","(41.87592, -87.659458)","010000000",NA
"6961",40470,"Racine",NA,NA,2329,2018-01-09,1,"Jan",2018,9,"Tuesday","(41.87592, -87.659458)","010000000",NA
"7060",40470,"Racine",NA,NA,637,2018-03-04,3,"Mar",2018,4,"Sunday","(41.87592, -87.659458)","010000000",NA
"7161",40470,"Racine",NA,NA,2590,2018-02-27,2,"Feb",2018,27,"Tuesday","(41.87592, -87.659458)","010000000",NA
"7406",40470,"Racine",NA,NA,2463,2018-03-19,3,"Mar",2018,19,"Monday","(41.87592, -87.659458)","010000000",NA
"7703",40470,"Racine",NA,NA,2574,2018-01-26,1,"Jan",2018,26,"Friday","(41.87592, -87.659458)","010000000",NA
"7800",40470,"Racine",NA,NA,1603,2018-03-27,3,"Mar",2018,27,"Tuesday","(41.87592, -87.659458)","010000000",NA
"8043",40470,"Racine",NA,NA,2531,2018-03-22,3,"Mar",2018,22,"Thursday","(41.87592, -87.659458)","010000000",NA
"8064",40470,"Racine",NA,NA,2545,2018-02-13,2,"Feb",2018,13,"Tuesday","(41.87592, -87.659458)","010000000",NA
"8323",40470,"Racine",NA,NA,2515,2018-03-20,3,"Mar",2018,20,"Tuesday","(41.87592, -87.659458)","010000000",NA
"8542",40470,"Racine",NA,NA,2481,2018-01-19,1,"Jan",2018,19,"Friday","(41.87592, -87.659458)","010000000",NA
"8686",40470,"Racine",NA,NA,574,2018-02-11,2,"Feb",2018,11,"Sunday","(41.87592, -87.659458)","010000000",NA
"8702",40470,"Racine",NA,NA,2344,2018-02-05,2,"Feb",2018,5,"Monday","(41.87592, -87.659458)","010000000",NA
"8889",40470,"Racine",NA,NA,545,2018-02-04,2,"Feb",2018,4,"Sunday","(41.87592, -87.659458)","010000000",NA
"9056",40470,"Racine",NA,NA,2481,2018-02-07,2,"Feb",2018,7,"Wednesday","(41.87592, -87.659458)","010000000",NA
"9065",40470,"Racine",NA,NA,599,2018-01-14,1,"Jan",2018,14,"Sunday","(41.87592, -87.659458)","010000000",NA
"9111",40470,"Racine",NA,NA,1587,2018-02-02,2,"Feb",2018,2,"Friday","(41.87592, -87.659458)","010000000",NA
"9121",40470,"Racine",NA,NA,848,2018-02-03,2,"Feb",2018,3,"Saturday","(41.87592, -87.659458)","010000000",NA
"9147",40470,"Racine",NA,NA,2377,2018-03-05,3,"Mar",2018,5,"Monday","(41.87592, -87.659458)","010000000",NA
"9305",40470,"Racine",NA,NA,905,2018-02-10,2,"Feb",2018,10,"Saturday","(41.87592, -87.659458)","010000000",NA
"9346",40470,"Racine",NA,NA,2473,2018-03-12,3,"Mar",2018,12,"Monday","(41.87592, -87.659458)","010000000",NA
"9348",40470,"Racine",NA,NA,2553,2018-01-11,1,"Jan",2018,11,"Thursday","(41.87592, -87.659458)","010000000",NA
"9380",40470,"Racine",NA,NA,2493,2018-01-10,1,"Jan",2018,10,"Wednesday","(41.87592, -87.659458)","010000000",NA
"9592",40470,"Racine",NA,NA,1304,2018-01-03,1,"Jan",2018,3,"Wednesday","(41.87592, -87.659458)","010000000",NA
"9604",40470,"Racine",NA,NA,2633,2018-02-14,2,"Feb",2018,14,"Wednesday","(41.87592, -87.659458)","010000000",NA
"9793",40470,"Racine",NA,NA,2596,2018-03-01,3,"Mar",2018,1,"Thursday","(41.87592, -87.659458)","010000000",NA
"10595",40470,"Racine",NA,NA,2673,2018-02-15,2,"Feb",2018,15,"Thursday","(41.87592, -87.659458)","010000000",NA
"10740",40470,"Racine",NA,NA,2539,2018-03-15,3,"Mar",2018,15,"Thursday","(41.87592, -87.659458)","010000000",NA
"10836",40470,"Racine",NA,NA,1392,2018-03-30,3,"Mar",2018,30,"Friday","(41.87592, -87.659458)","010000000",NA
"10857",40470,"Racine",NA,NA,1629,2018-03-28,3,"Mar",2018,28,"Wednesday","(41.87592, -87.659458)","010000000",NA
"11082",40470,"Racine",NA,NA,1318,2018-02-24,2,"Feb",2018,24,"Saturday","(41.87592, -87.659458)","010000000",NA
"11202",40470,"Racine",NA,NA,2517,2018-03-16,3,"Mar",2018,16,"Friday","(41.87592, -87.659458)","010000000",NA
"11416",40470,"Racine",NA,NA,808,2018-03-25,3,"Mar",2018,25,"Sunday","(41.87592, -87.659458)","010000000",NA
"11622",40470,"Racine",NA,NA,2637,2018-02-16,2,"Feb",2018,16,"Friday","(41.87592, -87.659458)","010000000",NA
"11765",40470,"Racine",NA,NA,2489,2018-03-14,3,"Mar",2018,14,"Wednesday","(41.87592, -87.659458)","010000000",NA
"11925",40470,"Racine",NA,NA,2477,2018-01-18,1,"Jan",2018,18,"Thursday","(41.87592, -87.659458)","010000000",NA
"11933",40470,"Racine",NA,NA,2590,2018-03-08,3,"Mar",2018,8,"Thursday","(41.87592, -87.659458)","010000000",NA
"11934",40470,"Racine",NA,NA,960,2018-03-10,3,"Mar",2018,10,"Saturday","(41.87592, -87.659458)","010000000",NA
"11975",40470,"Racine",NA,NA,2436,2018-03-13,3,"Mar",2018,13,"Tuesday","(41.87592, -87.659458)","010000000",NA
"12073",40470,"Racine",NA,NA,2513,2018-03-06,3,"Mar",2018,6,"Tuesday","(41.87592, -87.659458)","010000000",NA
"12388",40470,"Racine",NA,NA,2548,2018-02-22,2,"Feb",2018,22,"Thursday","(41.87592, -87.659458)","010000000",NA
"12482",40470,"Racine",NA,NA,1329,2018-02-19,2,"Feb",2018,19,"Monday","(41.87592, -87.659458)","010000000",NA
"12770",40470,"Racine",NA,NA,2580,2018-03-02,3,"Mar",2018,2,"Friday","(41.87592, -87.659458)","010000000",NA
"13177",40470,"Racine",NA,NA,2467,2018-03-23,3,"Mar",2018,23,"Friday","(41.87592, -87.659458)","010000000",NA
"13193",40470,"Racine",NA,NA,2527,2018-01-17,1,"Jan",2018,17,"Wednesday","(41.87592, -87.659458)","010000000",NA
"13218",40470,"Racine",NA,NA,2616,2018-01-25,1,"Jan",2018,25,"Thursday","(41.87592, -87.659458)","010000000",NA
"13274",40470,"Racine",NA,NA,2520,2018-02-08,2,"Feb",2018,8,"Thursday","(41.87592, -87.659458)","010000000",NA
"13286",40470,"Racine",NA,NA,2623,2018-02-01,2,"Feb",2018,1,"Thursday","(41.87592, -87.659458)","010000000",NA
"13363",40470,"Racine",NA,NA,2550,2018-01-24,1,"Jan",2018,24,"Wednesday","(41.87592, -87.659458)","010000000",NA
"13423",40470,"Racine",NA,NA,2638,2018-01-30,1,"Jan",2018,30,"Tuesday","(41.87592, -87.659458)","010000000",NA
