"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week","loc","lineColor","X"
"4",40140,"Dempster-Skokie",NA,NA,1759,2017-12-19,12,"Dec",2017,19,"Tuesday","(42.038951, -87.751919)","000000001",NA
"166",40140,"Dempster-Skokie",NA,NA,628,2017-12-10,12,"Dec",2017,10,"Sunday","(42.038951, -87.751919)","000000001",NA
"247",40140,"Dempster-Skokie",NA,NA,1892,2017-12-06,12,"Dec",2017,6,"Wednesday","(42.038951, -87.751919)","000000001",NA
"474",40140,"Dempster-Skokie",NA,NA,848,2017-12-09,12,"Dec",2017,9,"Saturday","(42.038951, -87.751919)","000000001",NA
"608",40140,"Dempster-Skokie",NA,NA,1689,2017-12-18,12,"Dec",2017,18,"Monday","(42.038951, -87.751919)","000000001",NA
"682",40140,"Dempster-Skokie",NA,NA,1247,2017-12-29,12,"Dec",2017,29,"Friday","(42.038951, -87.751919)","000000001",NA
"863",40140,"Dempster-Skokie",NA,NA,899,2017-12-23,12,"Dec",2017,23,"Saturday","(42.038951, -87.751919)","000000001",NA
"1252",40140,"Dempster-Skokie",NA,NA,486,2017-12-24,12,"Dec",2017,24,"Sunday","(42.038951, -87.751919)","000000001",NA
"1302",40140,"Dempster-Skokie",NA,NA,572,2017-12-31,12,"Dec",2017,31,"Sunday","(42.038951, -87.751919)","000000001",NA
"1409",40140,"Dempster-Skokie",NA,NA,1679,2017-12-20,12,"Dec",2017,20,"Wednesday","(42.038951, -87.751919)","000000001",NA
"1446",40140,"Dempster-Skokie",NA,NA,1787,2017-12-12,12,"Dec",2017,12,"Tuesday","(42.038951, -87.751919)","000000001",NA
"1480",40140,"Dempster-Skokie",NA,NA,619,2017-12-17,12,"Dec",2017,17,"Sunday","(42.038951, -87.751919)","000000001",NA
"1575",40140,"Dempster-Skokie",NA,NA,1891,2017-12-05,12,"Dec",2017,5,"Tuesday","(42.038951, -87.751919)","000000001",NA
"1611",40140,"Dempster-Skokie",NA,NA,1657,2017-12-21,12,"Dec",2017,21,"Thursday","(42.038951, -87.751919)","000000001",NA
"1933",40140,"Dempster-Skokie",NA,NA,1701,2017-12-15,12,"Dec",2017,15,"Friday","(42.038951, -87.751919)","000000001",NA
"2177",40140,"Dempster-Skokie",NA,NA,1762,2017-12-14,12,"Dec",2017,14,"Thursday","(42.038951, -87.751919)","000000001",NA
"2183",40140,"Dempster-Skokie",NA,NA,1838,2017-12-07,12,"Dec",2017,7,"Thursday","(42.038951, -87.751919)","000000001",NA
"2236",40140,"Dempster-Skokie",NA,NA,1758,2017-12-08,12,"Dec",2017,8,"Friday","(42.038951, -87.751919)","000000001",NA
"2291",40140,"Dempster-Skokie",NA,NA,1890,2017-12-01,12,"Dec",2017,1,"Friday","(42.038951, -87.751919)","000000001",NA
"2537",40140,"Dempster-Skokie",NA,NA,1033,2017-12-16,12,"Dec",2017,16,"Saturday","(42.038951, -87.751919)","000000001",NA
"2577",40140,"Dempster-Skokie",NA,NA,1935,2017-12-04,12,"Dec",2017,4,"Monday","(42.038951, -87.751919)","000000001",NA
"2922",40140,"Dempster-Skokie",NA,NA,258,2017-12-25,12,"Dec",2017,25,"Monday","(42.038951, -87.751919)","000000001",NA
"3022",40140,"Dempster-Skokie",NA,NA,1741,2017-12-11,12,"Dec",2017,11,"Monday","(42.038951, -87.751919)","000000001",NA
"3145",40140,"Dempster-Skokie",NA,NA,1252,2017-12-27,12,"Dec",2017,27,"Wednesday","(42.038951, -87.751919)","000000001",NA
"3192",40140,"Dempster-Skokie",NA,NA,941,2017-12-26,12,"Dec",2017,26,"Tuesday","(42.038951, -87.751919)","000000001",NA
"3450",40140,"Dempster-Skokie",NA,NA,590,2017-12-30,12,"Dec",2017,30,"Saturday","(42.038951, -87.751919)","000000001",NA
"3589",40140,"Dempster-Skokie",NA,NA,1779,2017-12-13,12,"Dec",2017,13,"Wednesday","(42.038951, -87.751919)","000000001",NA
"3923",40140,"Dempster-Skokie",NA,NA,2573,2017-12-22,12,"Dec",2017,22,"Friday","(42.038951, -87.751919)","000000001",NA
"3946",40140,"Dempster-Skokie",NA,NA,761,2017-12-03,12,"Dec",2017,3,"Sunday","(42.038951, -87.751919)","000000001",NA
"4163",40140,"Dempster-Skokie",NA,NA,1199,2017-12-28,12,"Dec",2017,28,"Thursday","(42.038951, -87.751919)","000000001",NA
"4303",40140,"Dempster-Skokie",NA,NA,1020,2017-12-02,12,"Dec",2017,2,"Saturday","(42.038951, -87.751919)","000000001",NA
"4890",40140,"Dempster-Skokie",NA,NA,1810,2018-02-14,2,"Feb",2018,14,"Wednesday","(42.038951, -87.751919)","000000001",NA
"5305",40140,"Dempster-Skokie",NA,NA,1718,2018-03-05,3,"Mar",2018,5,"Monday","(42.038951, -87.751919)","000000001",NA
"5423",40140,"Dempster-Skokie",NA,NA,1703,2018-01-26,1,"Jan",2018,26,"Friday","(42.038951, -87.751919)","000000001",NA
"5543",40140,"Dempster-Skokie",NA,NA,1762,2018-03-14,3,"Mar",2018,14,"Wednesday","(42.038951, -87.751919)","000000001",NA
"5629",40140,"Dempster-Skokie",NA,NA,1620,2018-03-23,3,"Mar",2018,23,"Friday","(42.038951, -87.751919)","000000001",NA
"5696",40140,"Dempster-Skokie",NA,NA,1822,2018-01-16,1,"Jan",2018,16,"Tuesday","(42.038951, -87.751919)","000000001",NA
"6012",40140,"Dempster-Skokie",NA,NA,1712,2018-03-17,3,"Mar",2018,17,"Saturday","(42.038951, -87.751919)","000000001",NA
"6254",40140,"Dempster-Skokie",NA,NA,1863,2018-01-31,1,"Jan",2018,31,"Wednesday","(42.038951, -87.751919)","000000001",NA
"6304",40140,"Dempster-Skokie",NA,NA,1807,2018-02-28,2,"Feb",2018,28,"Wednesday","(42.038951, -87.751919)","000000001",NA
"6311",40140,"Dempster-Skokie",NA,NA,1640,2018-02-23,2,"Feb",2018,23,"Friday","(42.038951, -87.751919)","000000001",NA
"7054",40140,"Dempster-Skokie",NA,NA,688,2018-02-10,2,"Feb",2018,10,"Saturday","(42.038951, -87.751919)","000000001",NA
"7150",40140,"Dempster-Skokie",NA,NA,486,2018-02-11,2,"Feb",2018,11,"Sunday","(42.038951, -87.751919)","000000001",NA
"7322",40140,"Dempster-Skokie",NA,NA,670,2018-02-18,2,"Feb",2018,18,"Sunday","(42.038951, -87.751919)","000000001",NA
"7400",40140,"Dempster-Skokie",NA,NA,1873,2018-03-15,3,"Mar",2018,15,"Thursday","(42.038951, -87.751919)","000000001",NA
"7566",40140,"Dempster-Skokie",NA,NA,1681,2018-01-19,1,"Jan",2018,19,"Friday","(42.038951, -87.751919)","000000001",NA
"7663",40140,"Dempster-Skokie",NA,NA,1819,2018-01-30,1,"Jan",2018,30,"Tuesday","(42.038951, -87.751919)","000000001",NA
"7818",40140,"Dempster-Skokie",NA,NA,794,2018-02-17,2,"Feb",2018,17,"Saturday","(42.038951, -87.751919)","000000001",NA
"7869",40140,"Dempster-Skokie",NA,NA,533,2018-01-06,1,"Jan",2018,6,"Saturday","(42.038951, -87.751919)","000000001",NA
"7960",40140,"Dempster-Skokie",NA,NA,1835,2018-03-13,3,"Mar",2018,13,"Tuesday","(42.038951, -87.751919)","000000001",NA
"8003",40140,"Dempster-Skokie",NA,NA,1736,2018-03-19,3,"Mar",2018,19,"Monday","(42.038951, -87.751919)","000000001",NA
"8083",40140,"Dempster-Skokie",NA,NA,1824,2018-03-22,3,"Mar",2018,22,"Thursday","(42.038951, -87.751919)","000000001",NA
"8185",40140,"Dempster-Skokie",NA,NA,559,2018-03-04,3,"Mar",2018,4,"Sunday","(42.038951, -87.751919)","000000001",NA
"8275",40140,"Dempster-Skokie",NA,NA,1616,2018-01-08,1,"Jan",2018,8,"Monday","(42.038951, -87.751919)","000000001",NA
"8539",40140,"Dempster-Skokie",NA,NA,593,2018-01-13,1,"Jan",2018,13,"Saturday","(42.038951, -87.751919)","000000001",NA
"8692",40140,"Dempster-Skokie",NA,NA,1920,2018-03-12,3,"Mar",2018,12,"Monday","(42.038951, -87.751919)","000000001",NA
"8762",40140,"Dempster-Skokie",NA,NA,587,2018-03-11,3,"Mar",2018,11,"Sunday","(42.038951, -87.751919)","000000001",NA
"8792",40140,"Dempster-Skokie",NA,NA,833,2018-03-03,3,"Mar",2018,3,"Saturday","(42.038951, -87.751919)","000000001",NA
"8968",40140,"Dempster-Skokie",NA,NA,1821,2018-02-15,2,"Feb",2018,15,"Thursday","(42.038951, -87.751919)","000000001",NA
"9264",40140,"Dempster-Skokie",NA,NA,1699,2018-02-05,2,"Feb",2018,5,"Monday","(42.038951, -87.751919)","000000001",NA
"9374",40140,"Dempster-Skokie",NA,NA,1286,2018-01-05,1,"Jan",2018,5,"Friday","(42.038951, -87.751919)","000000001",NA
"9561",40140,"Dempster-Skokie",NA,NA,1119,2018-01-15,1,"Jan",2018,15,"Monday","(42.038951, -87.751919)","000000001",NA
"9631",40140,"Dempster-Skokie",NA,NA,431,2018-02-04,2,"Feb",2018,4,"Sunday","(42.038951, -87.751919)","000000001",NA
"9741",40140,"Dempster-Skokie",NA,NA,1803,2018-02-01,2,"Feb",2018,1,"Thursday","(42.038951, -87.751919)","000000001",NA
"9971",40140,"Dempster-Skokie",NA,NA,1355,2018-01-12,1,"Jan",2018,12,"Friday","(42.038951, -87.751919)","000000001",NA
